Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
712000,39.01
713333,38.87
714667,41.15
716000,37.87
717333,39.63
718667,40.16
720000,38.81
721333,38.76
722667,38.14
724000,39.80
725333,39.75
726667,39.08
728000,40.12
729333,38.96
730667,38.64
732000,38.97
733333,38.80
734667,40.25
736000,37.03
737333,40.36
738667,40.99
740000,37.53
741333,41.36
742667,37.13
744000,37.81
745333,37.15
746667,39.09
748000,37.39
749333,38.24
750667,37.60
752000,36.83
753333,38.50
754667,40.27
756000,38.52
757333,37.44
758667,38.24
760000,39.91
761333,38.73
762667,39.19
764000,38.91
765333,38.28
766667,39.05
768000,40.28
769333,38.46
770667,37.51
772000,36.59
773333,36.75
774667,37.09
776000,38.87
777333,37.32
778667,39.63
780000,38.90
781333,37.28
782667,37.56
784000,39.26
785333,38.25
786667,38.17
788000,35.82
789333,38.99
790667,37.46
792000,38.43
793333,36.77
794667,38.74
796000,38.42
797333,39.72
798667,36.33
800000,36.89
801333,36.24
802667,38.41
804000,36.37
805333,39.14
806667,37.21
808000,36.52
809333,37.53
810667,37.49
812000,38.56
813333,39.03
814667,38.29
816000,37.01
817333,37.47
818667,37.89
820000,36.29
821333,37.96
822667,36.30
824000,37.21
825333,39.79
826667,36.49
828000,36.87
829333,39.43
830667,37.93
832000,36.71
833333,38.01
834667,37.37
836000,37.41
837333,37.43
838667,38.96
840000,35.48
841333,37.35
842667,38.10
844000,36.61
845333,40.42
846667,35.05
848000,35.03
849333,37.11
850667,38.04
852000,37.80
853333,35.71
854667,36.48
856000,36.95
857333,37.04
858667,35.82
860000,36.98
861333,37.23
862667,38.75
864000,38.29
865333,37.42
866667,38.13
868000,35.53
869333,36.22
870667,37.68
872000,35.91
873333,36.37
874667,34.75
876000,36.71
877333,35.02
878667,35.73
880000,34.93
881333,35.72
882667,36.10
884000,38.68
885333,38.83
886667,36.00
888000,34.50
889333,38.28
890667,36.38
892000,36.82
893333,38.52
894667,38.66
896000,37.14
897333,35.46
898667,39.50
900000,36.34
901333,34.41
902667,37.56
904000,35.27
905333,36.61
906667,38.29
908000,37.12
909333,34.10
910667,35.65
912000,38.03
913333,36.87
914667,34.06
916000,36.96
917333,34.32
918667,36.90
920000,37.53
921333,35.33
922667,34.61
924000,36.57
925333,34.09
926667,35.52
928000,36.41
929333,36.22
930667,35.00
932000,35.44
933333,37.32
934667,35.48
936000,35.43
937333,37.41
938667,36.30
940000,33.88
941333,37.19
942667,35.87
944000,35.19
945333,35.18
946667,34.64
948000,33.91
949333,35.41
950667,37.07
952000,37.88
953333,34.22
954667,34.73
956000,35.56
957333,35.71
958667,35.23
960000,35.64
961333,33.27
962667,36.02
964000,34.92
965333,35.27
966667,33.65
968000,36.75
969333,35.03
970667,35.56
972000,33.66
973333,36.33
974667,36.46
976000,33.18
977333,35.02
978667,36.82
980000,36.25
981333,34.56
982667,37.63
984000,35.66
985333,34.97
986667,33.22
988000,35.72
989333,33.13
990667,34.25
992000,34.59
993333,37.81
994667,34.92
996000,35.54
997333,36.98
998667,33.80
1000000,34.43
Trace Name,Trace B
Trace Type,Blank
Trace Name,Trace C
Trace Type,Blank
Trace Name,Trace D
Trace Type,Blank
