Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
1370667,33.62
1373333,37.19
1376000,37.67
1378667,37.48
1381333,33.68
1384000,32.66
1386667,34.96
1389333,37.05
1392000,41.39
1394667,32.57
1397333,32.54
1400000,33.47
1402667,31.92
1405333,33.38
1408000,33.02
1410667,32.03
1413333,34.46
1416000,34.81
1418667,39.64
1421333,37.19
1424000,33.12
1426667,33.25
1429333,33.62
1432000,41.14
1434667,40.97
1437333,32.45
1440000,32.39
1442667,31.16
1445333,31.60
1448000,35.54
1450667,34.58
1453333,39.63
1456000,31.84
1458667,32.68
1461333,31.92
1464000,33.59
1466667,36.38
1469333,33.30
1472000,32.16
1474667,32.33
1477333,33.02
1480000,35.08
1482667,33.78
1485333,32.98
1488000,33.17
1490667,33.61
1493333,32.66
1496000,35.06
1498667,41.77
1501333,32.65
1504000,34.12
1506667,33.52
1509333,35.28
1512000,36.90
1514667,38.86
1517333,33.25
1520000,32.40
1522667,32.52
1525333,34.42
1528000,32.98
1530667,33.14
1533333,31.11
1536000,32.98
1538667,36.42
1541333,40.90
1544000,32.42
1546667,31.12
1549333,32.94
1552000,37.21
1554667,35.87
1557333,32.70
1560000,32.27
1562667,32.81
1565333,36.21
1568000,34.20
1570667,36.94
1573333,31.64
1576000,31.89
1578667,33.72
1581333,38.19
1584000,39.47
1586667,32.99
1589333,30.90
1592000,31.87
1594667,35.09
1597333,32.13
1600000,32.95
1602667,33.46
1605333,32.62
1608000,31.98
1610667,32.87
1613333,35.19
1616000,32.66
1618667,35.16
1621333,33.68
1624000,34.17
1626667,33.30
1629333,34.63
1632000,31.03
1634667,30.87
1637333,34.01
1640000,38.35
1642667,31.98
1645333,32.93
1648000,31.31
1650667,31.91
1653333,31.95
1656000,32.25
1658667,30.88
1661333,30.99
1664000,30.12
1666667,31.55
1669333,30.65
1672000,30.27
1674667,28.68
1677333,32.53
1680000,32.73
1682667,30.80
1685333,31.01
1688000,30.59
1690667,29.11
1693333,30.82
1696000,30.45
1698667,31.45
1701333,32.41
1704000,31.42
1706667,29.18
1709333,33.05
1712000,30.81
1714667,30.49
1717333,34.71
1720000,33.92
1722667,31.27
1725333,30.57
1728000,31.67
1730667,31.94
1733333,30.94
1736000,32.94
1738667,33.46
1741333,30.90
1744000,32.14
1746667,32.86
1749333,31.58
1752000,35.64
1754667,31.29
1757333,29.28
1760000,31.22
1762667,31.26
1765333,32.66
1768000,30.09
1770667,31.47
1773333,29.43
1776000,29.80
1778667,33.72
1781333,31.02
1784000,30.50
1786667,30.33
1789333,30.91
1792000,34.43
1794667,32.28
1797333,30.92
1800000,30.41
1802667,30.51
1805333,31.28
1808000,31.51
1810667,29.54
1813333,28.98
1816000,29.42
1818667,32.44
1821333,31.52
1824000,30.41
1826667,30.93
1829333,30.14
1832000,32.06
1834667,31.28
1837333,31.00
1840000,30.75
1842667,30.51
1845333,33.00
1848000,28.81
1850667,30.01
1853333,30.53
1856000,31.16
1858667,30.21
1861333,32.23
1864000,30.76
1866667,30.05
1869333,31.72
1872000,31.23
1874667,29.53
1877333,30.99
1880000,29.84
1882667,30.00
1885333,29.50
1888000,30.71
1890667,30.89
1893333,31.60
1896000,32.63
1898667,30.37
1901333,32.64
1904000,30.16
1906667,30.96
1909333,30.34
1912000,29.80
1914667,30.33
1917333,31.31
1920000,30.49
1922667,31.62
1925333,28.80
1928000,30.85
1930667,29.63
1933333,32.23
1936000,29.38
1938667,31.77
1941333,31.14
1944000,29.80
1946667,29.98
1949333,30.15
1952000,30.35
1954667,31.80
1957333,30.63
1960000,30.04
1962667,30.26
1965333,31.17
1968000,29.66
1970667,29.28
1973333,29.69
1976000,29.56
1978667,27.76
1981333,29.34
1984000,29.65
1986667,31.06
1989333,31.31
1992000,30.37
1994667,28.84
1997333,29.43
2000000,30.59
Trace Name,Trace B
Trace Type,Blank
Trace Name,Trace C
Trace Type,Blank
Trace Name,Trace D
Trace Type,Blank
