Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
Y Axis Unit,dBμV
Impedance,50
Number of Points,751
PreAmp State,OFF
Ref Level,+5.000000000E+00
Attenuation,30.000000,Manual
Sweep Time,7305437.000000,Auto
Start Frequency,+0.000000000E+00
Stop Frequency,+1.000000000E+06
Average Type,Log Pwr
RBW,30.000000,Manual
VBW,30.000000,Auto
Sweep Type,Continuous
Sweep Mode,Speed
Sweep Rule,Auto
Trigger Source,Free Run
Trigger Level,+0.000000000E+00
Trigger Edge,Rise
Marker,1,2,3,4,5,6,7,8
Marker Type,Normal,Off,Off,Off,Off,Off,Off,Off
Marker on Trace,A,,,,,,,
Marker Read Out,Frequency,,,,,,,
Marker X Axis,26666.66666667,,,,,,,
Marker Ampt,-54.59103906,,,,,,,
Trace Math,OFF
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A
Trace Type,Clear Write
Trace Detector,Pos Peak
Trace Data
0,127.06
1333,51.78
2667,50.16
4000,48.28
5333,47.45
6667,50.50
8000,50.53
9333,51.54
10667,46.75
12000,51.90
13333,51.61
14667,50.19
16000,49.65
17333,51.42
18667,48.75
20000,77.52
21333,85.68
22667,49.66
24000,50.05
25333,51.20
26667,52.40
28000,51.39
29333,51.09
30667,48.81
32000,53.40
33333,50.99
34667,52.23
36000,50.79
37333,51.29
38667,51.89
40000,51.17
41333,69.01
42667,77.74
44000,56.80
45333,50.47
46667,54.45
48000,50.62
49333,51.40
50667,51.06
52000,51.23
53333,50.72
54667,52.65
56000,50.65
57333,51.25
58667,52.95
60000,52.19
61333,62.82
62667,64.75
64000,68.09
65333,50.71
66667,48.83
68000,51.02
69333,52.83
70667,52.22
72000,50.33
73333,51.71
74667,52.09
76000,53.80
77333,51.07
78667,51.36
80000,50.50
81333,58.79
82667,66.56
84000,71.71
85333,77.47
86667,77.89
88000,51.61
89333,50.12
90667,50.40
92000,49.50
93333,51.47
94667,51.40
96000,51.68
97333,50.59
98667,51.27
100000,54.33
101333,53.47
102667,53.87
104000,57.32
105333,60.58
106667,70.51
108000,61.23
109333,51.88
110667,51.99
112000,51.47
113333,51.52
114667,52.73
116000,50.04
117333,48.99
118667,51.87
120000,52.05
121333,54.56
122667,54.42
124000,55.12
125333,61.50
126667,71.29
128000,69.58
129333,53.55
130667,52.12
132000,52.27
133333,49.89
134667,51.06
136000,54.64
137333,51.41
138667,51.50
140000,50.54
141333,51.33
142667,52.58
144000,55.35
145333,51.54
146667,50.57
148000,54.02
149333,60.88
150667,61.47
152000,50.71
153333,52.74
154667,50.98
156000,53.35
157333,53.38
158667,52.37
160000,50.09
161333,50.97
162667,51.70
164000,49.04
165333,52.39
166667,50.10
168000,53.39
169333,57.09
170667,56.87
172000,52.69
173333,52.67
174667,52.00
176000,53.08
177333,53.43
178667,51.25
180000,53.31
181333,52.51
182667,51.35
184000,50.41
185333,53.05
186667,52.52
188000,51.50
189333,51.29
190667,55.31
192000,51.22
193333,54.47
194667,51.00
196000,51.63
197333,50.28
198667,50.30
200000,53.70
201333,49.74
202667,50.70
204000,51.56
205333,50.56
206667,52.91
208000,50.84
209333,53.00
210667,51.42
212000,51.18
213333,54.08
214667,52.06
216000,54.26
217333,51.59
218667,51.59
220000,52.52
221333,51.10
222667,51.34
224000,50.24
225333,51.20
226667,50.65
228000,52.77
229333,52.57
230667,52.10
232000,52.06
233333,54.98
234667,53.98
236000,50.09
237333,51.58
238667,50.82
240000,51.86
241333,51.56
242667,51.69
244000,51.68
245333,51.62
246667,49.94
248000,52.82
249333,50.23
250667,51.13
252000,53.59
253333,51.87
254667,52.38
256000,56.15
257333,51.32
258667,52.70
260000,53.41
261333,51.52
262667,52.71
264000,54.47
265333,49.41
266667,51.07
268000,51.48
269333,51.87
270667,51.60
272000,51.02
273333,52.93
274667,51.83
276000,51.91
277333,51.30
278667,49.40
280000,50.19
281333,50.46
282667,52.52
284000,50.84
285333,52.20
286667,51.65
288000,49.52
289333,48.60
290667,52.52
292000,50.62
293333,50.54
294667,49.19
296000,52.13
297333,52.16
298667,52.40
300000,50.27
301333,52.35
302667,50.41
304000,48.86
305333,48.56
306667,49.36
308000,51.67
309333,50.81
310667,51.02
312000,49.94
313333,50.14
314667,50.92
316000,49.88
317333,48.83
318667,50.42
320000,48.70
321333,48.99
322667,52.50
324000,50.04
325333,50.10
326667,51.09
328000,49.26
329333,51.21
330667,50.46
332000,53.15
333333,48.27
334667,50.33
336000,52.09
337333,47.77
338667,49.43
340000,50.66
341333,49.01
342667,47.51
344000,49.62
345333,51.56
346667,47.66
348000,49.07
349333,49.28
350667,50.79
352000,47.73
353333,48.51
354667,49.12
356000,51.71
357333,49.61
358667,48.67
360000,48.08
361333,51.23
362667,46.56
364000,49.50
365333,49.02
366667,48.30
368000,49.22
369333,46.30
370667,48.96
372000,49.38
373333,47.19
374667,48.37
376000,48.24
377333,49.67
378667,48.12
380000,48.53
381333,47.36
382667,48.41
384000,48.64
385333,48.02
386667,49.22
388000,47.79
389333,47.60
390667,47.96
392000,47.61
393333,46.80
394667,46.71
396000,48.29
397333,48.58
398667,45.33
400000,47.31
401333,47.88
402667,46.06
404000,47.75
405333,47.90
406667,48.21
408000,46.95
409333,47.06
410667,46.32
412000,46.64
413333,48.38
414667,48.06
416000,46.54
417333,46.94
418667,47.35
420000,45.28
421333,45.68
422667,45.64
424000,49.09
425333,47.22
426667,48.36
428000,47.33
429333,46.45
430667,47.74
432000,48.22
433333,46.96
434667,44.28
436000,47.04
437333,46.84
438667,47.14
440000,44.92
441333,45.58
442667,45.76
444000,48.26
445333,45.87
446667,45.81
448000,47.32
449333,46.99
450667,44.54
452000,47.54
453333,45.53
454667,44.74
456000,45.21
457333,48.59
458667,45.08
460000,45.12
461333,44.30
462667,45.91
464000,44.93
465333,43.80
466667,46.03
468000,43.77
469333,44.93
470667,46.39
472000,46.12
473333,43.23
474667,44.39
476000,45.43
477333,45.33
478667,44.18
480000,46.71
481333,47.47
482667,44.91
484000,43.85
485333,46.61
486667,44.33
488000,44.97
489333,46.50
490667,44.24
492000,44.63
493333,45.35
494667,46.06
496000,43.40
497333,45.76
498667,44.04
500000,45.27
501333,43.95
502667,44.48
504000,41.90
505333,43.34
506667,45.35
508000,42.13
509333,43.59
510667,47.44
512000,45.54
513333,42.22
514667,45.11
516000,44.91
517333,44.47
518667,46.70
520000,44.22
521333,43.29
522667,43.43
524000,45.08
525333,43.43
526667,43.51
528000,42.56
529333,44.07
530667,43.85
532000,42.32
533333,42.91
534667,42.19
536000,44.43
537333,45.13
538667,43.59
540000,42.48
541333,42.44
542667,41.20
544000,41.30
545333,45.43
546667,44.48
548000,44.17
549333,44.50
550667,43.25
552000,43.33
553333,43.42
554667,46.63
556000,43.81
557333,42.72
558667,42.63
560000,42.61
561333,42.94
562667,43.22
564000,43.03
565333,42.73
566667,42.25
568000,43.06
569333,44.00
570667,41.11
572000,42.84
573333,39.57
574667,43.94
576000,41.73
577333,41.44
578667,41.75
580000,41.28
581333,43.51
582667,40.89
584000,40.13
585333,43.44
586667,43.11
588000,41.19
589333,42.27
590667,42.92
592000,43.56
593333,44.61
594667,43.29
596000,43.80
597333,41.04
598667,41.48
600000,42.94
601333,40.22
602667,41.36
604000,42.05
605333,43.44
606667,40.58
608000,39.90
609333,42.54
610667,42.69
612000,40.41
613333,41.18
614667,42.30
616000,42.86
617333,39.69
618667,41.14
620000,43.84
621333,41.06
622667,40.51
624000,43.90
625333,40.63
626667,43.59
628000,43.66
629333,39.84
630667,43.20
632000,39.19
633333,41.38
634667,39.08
636000,38.35
637333,43.81
638667,42.10
640000,45.00
641333,42.54
642667,40.85
644000,40.04
645333,39.59
646667,39.09
648000,40.77
649333,39.36
650667,41.63
652000,41.18
653333,42.56
654667,39.68
656000,40.82
657333,40.96
658667,41.80
660000,42.17
661333,39.96
662667,40.74
664000,39.25
665333,39.48
666667,39.44
668000,40.54
669333,38.51
670667,40.39
672000,42.64
673333,38.45
674667,40.56
676000,40.25
677333,39.32
678667,40.25
680000,40.86
681333,39.12
682667,40.89
684000,39.82
685333,42.62
686667,40.47
688000,40.05
689333,41.30
690667,40.05
692000,40.89
693333,39.03
694667,40.73
696000,40.77
697333,40.31
698667,39.63
700000,40.49
701333,38.59
702667,40.29
704000,39.30
705333,38.13
706667,38.89
708000,40.23
709333,39.59
710667,39.14
