No.,FREQUENCY(MHz),Z,D,Cs
506,5.0799,1.62938,0.71561,0.000000023645
507,5.1196,1.61577,0.71776,0.000000023683
508,5.1596,1.60348,0.71912,0.000000023695
509,5.1999,1.58986,0.72094,0.000000023733
510,5.2405,1.57753,0.7236,0.000000023763
511,5.2814,1.5642,0.72556,0.000000023802
512,5.3226,1.55095,0.72791,0.000000023846
513,5.3642,1.53847,0.72955,0.000000023872
514,5.4061,1.52493,0.73211,0.000000023927
515,5.4483,1.51186,0.73402,0.000000023968
516,5.4908,1.49914,0.73664,0.000000024015
517,5.5337,1.48596,0.73914,0.000000024069
518,5.5769,1.47335,0.7413,0.000000024111
519,5.6204,1.46074,0.74424,0.000000024165
520,5.6643,1.44781,0.74628,0.000000024216
521,5.7086,1.4350,0.74917,0.000000024276
522,5.7531,1.42231,0.75226,0.000000024339
523,5.7981,1.40931,0.75493,0.000000024404
524,5.8433,1.39633,0.75804,0.000000024477
525,5.8890,1.38405,0.76173,0.000000024546
526,5.9349,1.37137,0.76429,0.000000024612
527,5.9813,1.35908,0.76808,0.000000024687
528,6.0280,1.3463,0.77151,0.000000024769
529,6.0750,1.33361,0.77528,0.000000024857
530,6.1225,1.32121,0.77886,0.000000024939
531,6.1703,1.3084,0.78283,0.000000025036
532,6.2185,1.29637,0.78662,0.000000025119
533,6.2670,1.28401,0.79081,0.000000025216
534,6.3160,1.27116,0.79466,0.00000002532
535,6.3653,1.25881,0.79889,0.000000025423
536,6.4150,1.24635,0.80401,0.000000025542
537,6.4651,1.23399,0.80807,0.000000025649
538,6.5155,1.22159,0.8130,0.000000025771
539,6.5664,1.20957,0.81766,0.000000025884
540,6.6177,1.19711,0.82352,0.000000026025
541,6.6694,1.18506,0.82869,0.000000026153
542,6.7214,1.17238,0.83437,0.000000026304
543,6.7739,1.16053,0.83918,0.00000002643
544,6.8268,1.14829,0.84515,0.000000026582
545,6.8801,1.13633,0.85131,0.000000026735
546,6.9339,1.12398,0.85727,0.000000026898
547,6.9880,1.11252,0.86359,0.000000027049
548,7.0426,1.10067,0.87118,0.000000027231
549,7.0975,1.08831,0.8778,0.000000027417
550,7.1530,1.07629,0.88525,0.00000002761
551,7.2088,1.06492,0.89237,0.000000027787
552,7.2651,1.0527,0.90036,0.000000028002
553,7.3218,1.04145,0.90805,0.000000028193
554,7.3790,1.02958,0.91714,0.000000028426
