Machine Module,SSA3021X
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,751
Sweep Time(s),0.336000,Auto
Start Frequency,+0.000000000e+00
Stop Frequency,+1.000000000e+09
Average Type,Log Pwr
RBW,300000.000000,Manual
VBW,300000.000000,Auto
Sweep Type,Continuous
Sweep Mode,Sweep
Sweep Rule,Speed
PreAmp State,OFF
Ref Level,+0.000000000e+00
Attenuation,20,Auto
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Edge,FALL
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Trace Math,0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B,Trace C
Trace Type,Max Hold,Max Hold,Max Hold
Trace Detector,Pos Peak,Pos Peak,Pos Peak
Trace Data
4.693333e+08,-5.273438e-01,-5.566406e-01,-1.601562e+00
4.706667e+08,-5.468750e-01,-5.468750e-01,-1.621094e+00
4.720000e+08,-5.468750e-01,-5.810547e-01,-1.640625e+00
4.733333e+08,-5.810547e-01,-5.810547e-01,-1.655273e+00
4.746667e+08,-5.468750e-01,-5.468750e-01,-1.645508e+00
4.760000e+08,-5.761719e-01,-6.103516e-01,-1.674805e+00
4.773333e+08,-5.859375e-01,-6.005859e-01,-1.669922e+00
4.786667e+08,-5.566406e-01,-5.957031e-01,-1.699219e+00
4.800000e+08,-5.859375e-01,-5.859375e-01,-1.708984e+00
4.813333e+08,-5.908203e-01,-6.005859e-01,-1.723633e+00
4.826667e+08,-6.005859e-01,-6.103516e-01,-1.743164e+00
4.840000e+08,-6.250000e-01,-6.250000e-01,-1.757812e+00
4.853333e+08,-6.250000e-01,-6.250000e-01,-1.762695e+00
4.866667e+08,-5.908203e-01,-5.908203e-01,-1.748047e+00
4.880000e+08,-5.908203e-01,-6.201172e-01,-1.777344e+00
4.893333e+08,-6.445312e-01,-6.445312e-01,-1.782227e+00
4.906667e+08,-5.908203e-01,-6.005859e-01,-1.752930e+00
4.920000e+08,-5.810547e-01,-5.810547e-01,-1.743164e+00
4.933333e+08,-6.103516e-01,-6.152344e-01,-1.752930e+00
4.946667e+08,-5.859375e-01,-5.859375e-01,-1.733398e+00
4.960000e+08,-5.712891e-01,-5.859375e-01,-1.738281e+00
4.973333e+08,-5.957031e-01,-5.957031e-01,-1.748047e+00
4.986667e+08,-5.371094e-01,-5.566406e-01,-1.704102e+00
5.000000e+08,-5.419922e-01,-5.761719e-01,-1.704102e+00
5.013333e+08,-5.224609e-01,-5.468750e-01,-1.674805e+00
5.026667e+08,-5.175781e-01,-5.371094e-01,-1.665039e+00
5.040000e+08,-5.126953e-01,-5.322266e-01,-1.630859e+00
5.053333e+08,-5.126953e-01,-5.322266e-01,-1.645508e+00
5.066667e+08,-5.126953e-01,-5.419922e-01,-1.660156e+00
5.080000e+08,-4.785156e-01,-5.175781e-01,-1.606445e+00
5.093333e+08,-5.175781e-01,-5.273438e-01,-1.621094e+00
5.106667e+08,-4.882812e-01,-5.175781e-01,-1.596680e+00
5.120000e+08,-4.541016e-01,-4.736328e-01,-1.567383e+00
5.133333e+08,-4.687500e-01,-4.931641e-01,-1.567383e+00
5.146667e+08,-4.541016e-01,-5.029297e-01,-1.547852e+00
5.160000e+08,-4.638672e-01,-5.029297e-01,-1.533203e+00
5.173333e+08,-4.394531e-01,-4.785156e-01,-1.508789e+00
5.186667e+08,-4.736328e-01,-4.980469e-01,-1.538086e+00
5.200000e+08,-4.296875e-01,-4.785156e-01,-1.479492e+00
5.213333e+08,-4.492188e-01,-4.833984e-01,-1.479492e+00
5.226667e+08,-4.394531e-01,-4.736328e-01,-1.464844e+00
5.240000e+08,-4.394531e-01,-4.687500e-01,-1.455078e+00
5.253333e+08,-4.443359e-01,-4.541016e-01,-1.474609e+00
5.266667e+08,-4.589844e-01,-4.687500e-01,-1.469727e+00
5.280000e+08,-4.296875e-01,-4.541016e-01,-1.450195e+00
5.293333e+08,-4.248047e-01,-4.345703e-01,-1.445312e+00
5.306667e+08,-4.052734e-01,-4.150391e-01,-1.396484e+00
5.320000e+08,-4.199219e-01,-4.394531e-01,-1.416016e+00
5.333333e+08,-4.150391e-01,-4.394531e-01,-1.435547e+00
5.346667e+08,-4.003906e-01,-4.199219e-01,-1.411133e+00
5.360000e+08,-3.955078e-01,-4.150391e-01,-1.391602e+00
5.373333e+08,-3.564453e-01,-3.808594e-01,-1.381836e+00
5.386667e+08,-3.808594e-01,-3.808594e-01,-1.362305e+00
5.400000e+08,-3.808594e-01,-3.808594e-01,-1.372070e+00
5.413333e+08,-3.857422e-01,-4.003906e-01,-1.372070e+00
5.426667e+08,-3.662109e-01,-3.857422e-01,-1.372070e+00
5.440000e+08,-3.759766e-01,-3.759766e-01,-1.352539e+00
5.453333e+08,-3.808594e-01,-4.003906e-01,-1.357422e+00
5.466667e+08,-3.662109e-01,-3.808594e-01,-1.342773e+00
5.480000e+08,-3.564453e-01,-3.808594e-01,-1.352539e+00
5.493333e+08,-3.515625e-01,-3.515625e-01,-1.342773e+00
5.506667e+08,-3.173828e-01,-3.271484e-01,-1.313477e+00
5.520000e+08,-3.320312e-01,-3.320312e-01,-1.279297e+00
5.533333e+08,-3.613281e-01,-3.613281e-01,-1.333008e+00
5.546667e+08,-3.222656e-01,-3.271484e-01,-1.303711e+00
5.560000e+08,-2.832031e-01,-3.027344e-01,-1.264648e+00
5.573333e+08,-3.076172e-01,-3.076172e-01,-1.289062e+00
5.586667e+08,-2.978516e-01,-3.076172e-01,-1.254883e+00
5.600000e+08,-2.587891e-01,-2.734375e-01,-1.250000e+00
5.613333e+08,-2.294922e-01,-2.587891e-01,-1.230469e+00
5.626667e+08,-2.246094e-01,-2.343750e-01,-1.210938e+00
5.640000e+08,-1.855469e-01,-2.001953e-01,-1.157227e+00
5.653333e+08,-1.953125e-01,-2.099609e-01,-1.176758e+00
5.666667e+08,-1.464844e-01,-1.757812e-01,-1.132812e+00
5.680000e+08,-1.708984e-01,-1.708984e-01,-1.123047e+00
5.693333e+08,-1.562500e-01,-1.660156e-01,-1.127930e+00
5.706667e+08,-1.416016e-01,-1.416016e-01,-1.113281e+00
5.720000e+08,-1.123047e-01,-1.220703e-01,-1.059570e+00
5.733333e+08,-1.269531e-01,-1.269531e-01,-1.064453e+00
5.746667e+08,-1.220703e-01,-1.220703e-01,-1.064453e+00
5.760000e+08,-8.300781e-02,-8.789062e-02,-1.040039e+00
5.773333e+08,-1.025391e-01,-1.074219e-01,-1.044922e+00
5.786667e+08,-1.220703e-01,-1.416016e-01,-1.054688e+00
5.800000e+08,-6.347656e-02,-9.765625e-02,-1.015625e+00
5.813333e+08,-1.025391e-01,-1.367188e-01,-1.035156e+00
5.826667e+08,-7.812500e-02,-1.025391e-01,-1.005859e+00
5.840000e+08,-1.123047e-01,-1.708984e-01,-1.025391e+00
5.853333e+08,-5.859375e-02,-1.220703e-01,-9.960938e-01
5.866667e+08,-1.318359e-01,-1.757812e-01,-1.040039e+00
5.880000e+08,-5.371094e-02,-1.464844e-01,-9.912109e-01
5.893333e+08,-1.953125e-02,-1.123047e-01,-9.423828e-01
5.906667e+08,-5.859375e-02,-1.562500e-01,-1.000977e+00
5.920000e+08,-4.882812e-02,-1.562500e-01,-1.005859e+00
5.933333e+08,-4.882812e-02,-1.171875e-01,-9.863281e-01
5.946667e+08,-3.906250e-02,-1.416016e-01,-9.863281e-01
5.960000e+08,-3.417969e-02,-1.416016e-01,-9.765625e-01
5.973333e+08,4.882812e-03,-1.318359e-01,-9.326172e-01
5.986667e+08,9.765625e-03,-1.464844e-01,-9.375000e-01
6.000000e+08,0.000000e+00,-1.416016e-01,-9.228516e-01
6.013333e+08,4.882812e-03,-1.074219e-01,-9.179688e-01
6.026667e+08,2.929688e-02,-1.318359e-01,-8.935547e-01
6.040000e+08,0.000000e+00,-1.367188e-01,-8.886719e-01
6.053333e+08,6.835938e-02,-9.765625e-02,-8.691406e-01
6.066667e+08,2.929688e-02,-6.347656e-02,-8.544922e-01
6.080000e+08,6.347656e-02,-9.277344e-02,-8.593750e-01
6.093333e+08,1.464844e-02,-7.812500e-02,-8.691406e-01
6.106667e+08,3.417969e-02,-6.347656e-02,-8.544922e-01
6.120000e+08,-4.882812e-03,-8.789062e-02,-8.593750e-01
6.133333e+08,4.882812e-02,-3.417969e-02,-8.105469e-01
6.146667e+08,4.882812e-03,-8.789062e-02,-8.691406e-01
6.160000e+08,0.000000e+00,-7.324219e-02,-8.593750e-01
6.173333e+08,-3.417969e-02,-6.347656e-02,-8.691406e-01
6.186667e+08,-6.835938e-02,-1.123047e-01,-9.179688e-01
6.200000e+08,-3.417969e-02,-1.171875e-01,-9.228516e-01
6.213333e+08,-4.882812e-02,-1.074219e-01,-8.886719e-01
6.226667e+08,-4.394531e-02,-1.025391e-01,-9.423828e-01
6.240000e+08,-1.074219e-01,-1.464844e-01,-9.472656e-01
6.253333e+08,-9.765625e-02,-1.513672e-01,-9.863281e-01
6.266667e+08,-1.611328e-01,-1.660156e-01,-1.010742e+00
6.280000e+08,-9.277344e-02,-1.806641e-01,-9.863281e-01
6.293333e+08,-1.464844e-01,-1.611328e-01,-1.015625e+00
6.306667e+08,-1.611328e-01,-1.904297e-01,-1.015625e+00
6.320000e+08,-1.513672e-01,-1.806641e-01,-1.030273e+00
6.333333e+08,-1.611328e-01,-1.660156e-01,-1.054688e+00
6.346667e+08,-1.904297e-01,-2.050781e-01,-1.079102e+00
6.360000e+08,-2.001953e-01,-2.246094e-01,-1.108398e+00
6.373333e+08,-2.050781e-01,-2.099609e-01,-1.108398e+00
6.386667e+08,-2.099609e-01,-2.246094e-01,-1.074219e+00
6.400000e+08,-2.099609e-01,-2.294922e-01,-1.123047e+00
6.413333e+08,-2.392578e-01,-2.539062e-01,-1.152344e+00
6.426667e+08,-2.050781e-01,-2.050781e-01,-1.157227e+00
6.440000e+08,-2.050781e-01,-2.441406e-01,-1.186523e+00
6.453333e+08,-2.246094e-01,-2.294922e-01,-1.166992e+00
6.466667e+08,-2.441406e-01,-2.441406e-01,-1.206055e+00
6.480000e+08,-2.636719e-01,-2.636719e-01,-1.235352e+00
6.493333e+08,-2.343750e-01,-2.783203e-01,-1.250000e+00
6.506667e+08,-2.880859e-01,-2.880859e-01,-1.284180e+00
6.520000e+08,-2.587891e-01,-2.587891e-01,-1.230469e+00
6.533333e+08,-2.539062e-01,-2.636719e-01,-1.240234e+00
6.546667e+08,-2.929688e-01,-3.027344e-01,-1.298828e+00
6.560000e+08,-2.734375e-01,-2.734375e-01,-1.284180e+00
6.573333e+08,-3.076172e-01,-3.125000e-01,-1.337891e+00
6.586667e+08,-2.832031e-01,-2.978516e-01,-1.313477e+00
6.600000e+08,-2.050781e-01,-2.636719e-01,-1.289062e+00
6.613333e+08,-2.490234e-01,-2.734375e-01,-1.298828e+00
6.626667e+08,-2.148438e-01,-2.343750e-01,-1.250000e+00
6.640000e+08,-2.392578e-01,-2.880859e-01,-1.289062e+00
6.653333e+08,-2.441406e-01,-2.880859e-01,-1.274414e+00
6.666667e+08,-2.197266e-01,-2.539062e-01,-1.245117e+00
6.680000e+08,-2.343750e-01,-2.685547e-01,-1.284180e+00
6.693333e+08,-2.148438e-01,-2.929688e-01,-1.269531e+00
6.706667e+08,-2.099609e-01,-2.587891e-01,-1.259766e+00
6.720000e+08,-1.464844e-01,-2.441406e-01,-1.210938e+00
6.733333e+08,-1.367188e-01,-2.343750e-01,-1.176758e+00
6.746667e+08,-1.074219e-01,-2.099609e-01,-1.166992e+00
6.760000e+08,-1.171875e-01,-1.855469e-01,-1.142578e+00
6.773333e+08,-1.416016e-01,-2.539062e-01,-1.191406e+00
6.786667e+08,-8.789062e-02,-1.660156e-01,-1.049805e+00
6.800000e+08,-7.812500e-02,-1.660156e-01,-1.098633e+00
6.813333e+08,-4.394531e-02,-1.611328e-01,-1.049805e+00
6.826667e+08,-2.441406e-02,-1.708984e-01,-1.035156e+00
6.840000e+08,-1.464844e-02,-1.171875e-01,-1.005859e+00
6.853333e+08,4.882812e-02,-5.371094e-02,-9.570312e-01
6.866667e+08,-2.441406e-02,-1.074219e-01,-9.716797e-01
6.880000e+08,5.859375e-02,-2.929688e-02,-9.130859e-01
6.893333e+08,2.929688e-02,-5.859375e-02,-8.935547e-01
6.906667e+08,5.371094e-02,-3.417969e-02,-8.740234e-01
6.920000e+08,1.025391e-01,-3.906250e-02,-8.740234e-01
6.933333e+08,9.277344e-02,-5.371094e-02,-8.544922e-01
6.946667e+08,2.441406e-02,-9.277344e-02,-9.277344e-01
6.960000e+08,7.324219e-02,-4.882812e-02,-8.789062e-01
6.973333e+08,9.765625e-02,-4.394531e-02,-8.691406e-01
6.986667e+08,1.464844e-01,9.765625e-03,-8.300781e-01
7.000000e+08,1.513672e-01,-4.882812e-03,-8.007812e-01
7.013333e+08,1.806641e-01,2.441406e-02,-7.861328e-01
7.026667e+08,1.123047e-01,-2.929688e-02,-8.447266e-01
7.040000e+08,8.300781e-02,-3.417969e-02,-8.203125e-01
7.053333e+08,1.513672e-01,1.953125e-02,-7.861328e-01
7.066667e+08,1.269531e-01,-1.953125e-02,-8.007812e-01
7.080000e+08,1.464844e-01,4.882812e-03,-7.763672e-01
7.093333e+08,1.513672e-01,2.441406e-02,-7.910156e-01
7.106667e+08,1.660156e-01,1.464844e-02,-7.568359e-01
7.120000e+08,1.464844e-01,3.417969e-02,-7.812500e-01
7.133333e+08,1.855469e-01,4.882812e-02,-7.519531e-01
7.146667e+08,1.318359e-01,3.417969e-02,-7.470703e-01
7.160000e+08,8.789062e-02,-2.929688e-02,-8.007812e-01
7.173333e+08,1.171875e-01,5.371094e-02,-7.470703e-01
7.186667e+08,1.269531e-01,2.929688e-02,-7.519531e-01
7.200000e+08,1.660156e-01,8.300781e-02,-7.666016e-01
7.213333e+08,1.367188e-01,4.394531e-02,-7.373047e-01
7.226667e+08,1.318359e-01,6.835938e-02,-7.226562e-01
7.240000e+08,1.074219e-01,6.835938e-02,-7.177734e-01
7.253333e+08,1.318359e-01,8.300781e-02,-7.080078e-01
7.266667e+08,1.562500e-01,8.300781e-02,-6.640625e-01
7.280000e+08,9.765625e-02,7.324219e-02,-7.080078e-01
7.293333e+08,1.171875e-01,1.074219e-01,-6.884766e-01
7.306667e+08,1.025391e-01,1.025391e-01,-6.884766e-01
7.320000e+08,1.171875e-01,1.171875e-01,-6.689453e-01
7.333333e+08,1.025391e-01,1.025391e-01,-6.787109e-01
7.346667e+08,1.416016e-01,1.171875e-01,-6.298828e-01
7.360000e+08,1.464844e-01,1.464844e-01,-6.298828e-01
7.373333e+08,1.367188e-01,1.367188e-01,-6.396484e-01
7.386667e+08,1.464844e-01,1.220703e-01,-6.347656e-01
7.400000e+08,1.611328e-01,1.611328e-01,-6.201172e-01
7.413333e+08,2.343750e-01,2.343750e-01,-6.054688e-01
7.426667e+08,1.660156e-01,1.660156e-01,-5.712891e-01
7.440000e+08,2.392578e-01,2.343750e-01,-5.664062e-01
7.453333e+08,2.490234e-01,2.490234e-01,-5.517578e-01
7.466667e+08,2.539062e-01,2.294922e-01,-5.419922e-01
7.480000e+08,2.880859e-01,2.880859e-01,-5.322266e-01
7.493333e+08,2.832031e-01,2.832031e-01,-5.126953e-01
7.506667e+08,2.539062e-01,2.148438e-01,-5.029297e-01
7.520000e+08,2.978516e-01,2.978516e-01,-4.833984e-01
7.533333e+08,3.125000e-01,3.125000e-01,-4.833984e-01
7.546667e+08,2.636719e-01,2.539062e-01,-5.419922e-01
7.560000e+08,2.832031e-01,2.832031e-01,-5.029297e-01
7.573333e+08,3.076172e-01,3.076172e-01,-5.078125e-01
7.586667e+08,2.880859e-01,2.880859e-01,-5.322266e-01
7.600000e+08,2.978516e-01,2.783203e-01,-4.638672e-01
7.613333e+08,3.271484e-01,3.271484e-01,-4.443359e-01
7.626667e+08,3.466797e-01,3.320312e-01,-4.345703e-01
7.640000e+08,3.710938e-01,3.710938e-01,-4.394531e-01
7.653333e+08,3.662109e-01,3.271484e-01,-4.785156e-01
7.666667e+08,3.320312e-01,3.076172e-01,-4.931641e-01
7.680000e+08,3.271484e-01,3.271484e-01,-5.175781e-01
7.693333e+08,3.564453e-01,3.222656e-01,-4.687500e-01
7.706667e+08,3.515625e-01,3.320312e-01,-4.931641e-01
7.720000e+08,3.369141e-01,2.978516e-01,-5.175781e-01
7.733333e+08,3.710938e-01,3.320312e-01,-4.687500e-01
7.746667e+08,3.027344e-01,2.441406e-01,-5.712891e-01
7.760000e+08,3.369141e-01,3.320312e-01,-5.126953e-01
7.773333e+08,3.369141e-01,3.027344e-01,-5.126953e-01
7.786667e+08,3.369141e-01,2.929688e-01,-5.371094e-01
7.800000e+08,3.320312e-01,2.587891e-01,-5.615234e-01
7.813333e+08,3.808594e-01,2.734375e-01,-5.175781e-01
7.826667e+08,3.222656e-01,2.587891e-01,-5.908203e-01
7.840000e+08,3.320312e-01,2.099609e-01,-5.468750e-01
7.853333e+08,3.320312e-01,1.757812e-01,-6.347656e-01
7.866667e+08,3.076172e-01,2.197266e-01,-5.615234e-01
7.880000e+08,2.832031e-01,2.050781e-01,-6.005859e-01
7.893333e+08,2.929688e-01,1.416016e-01,-6.640625e-01
7.906667e+08,3.222656e-01,1.660156e-01,-6.689453e-01
7.920000e+08,2.587891e-01,1.318359e-01,-6.738281e-01
7.933333e+08,2.490234e-01,7.812500e-02,-7.324219e-01
7.946667e+08,1.806641e-01,7.812500e-02,-7.324219e-01
7.960000e+08,2.294922e-01,9.277344e-02,-6.787109e-01
7.973333e+08,1.416016e-01,-1.464844e-02,-7.666016e-01
7.986667e+08,1.367188e-01,-4.882812e-03,-8.007812e-01
8.000000e+08,1.416016e-01,-2.929688e-02,-8.105469e-01
8.013333e+08,1.367188e-01,-2.441406e-02,-8.007812e-01
8.026667e+08,1.123047e-01,-3.417969e-02,-8.349609e-01
8.040000e+08,6.835938e-02,-7.324219e-02,-8.154297e-01
8.053333e+08,9.277344e-02,-8.300781e-02,-8.447266e-01
8.066667e+08,3.906250e-02,-1.367188e-01,-8.837891e-01
8.080000e+08,6.347656e-02,-1.123047e-01,-8.593750e-01
8.093333e+08,8.300781e-02,-1.562500e-01,-8.837891e-01
8.106667e+08,4.882812e-03,-1.367188e-01,-8.886719e-01
8.120000e+08,3.906250e-02,-1.269531e-01,-9.082031e-01
8.133333e+08,9.765625e-03,-1.757812e-01,-9.130859e-01
8.146667e+08,2.441406e-02,-1.904297e-01,-9.130859e-01
8.160000e+08,0.000000e+00,-1.611328e-01,-9.228516e-01
8.173333e+08,4.882812e-02,-1.367188e-01,-8.935547e-01
8.186667e+08,-1.953125e-02,-2.050781e-01,-9.179688e-01
8.200000e+08,0.000000e+00,-1.904297e-01,-9.228516e-01
8.213333e+08,-4.394531e-02,-2.246094e-01,-9.521484e-01
8.226667e+08,2.441406e-02,-1.562500e-01,-9.375000e-01
8.240000e+08,2.441406e-02,-1.806641e-01,-9.423828e-01
8.253333e+08,4.394531e-02,-1.269531e-01,-9.082031e-01
8.266667e+08,1.953125e-02,-1.611328e-01,-9.130859e-01
8.280000e+08,1.953125e-02,-1.513672e-01,-9.277344e-01
8.293333e+08,0.000000e+00,-1.611328e-01,-9.179688e-01
8.306667e+08,9.765625e-03,-1.513672e-01,-9.130859e-01
8.320000e+08,2.929688e-02,-1.513672e-01,-8.789062e-01
8.333333e+08,5.859375e-02,-1.660156e-01,-8.984375e-01
8.346667e+08,4.882812e-03,-1.464844e-01,-8.935547e-01
8.360000e+08,1.171875e-01,-1.464844e-01,-8.740234e-01
8.373333e+08,7.812500e-02,-1.318359e-01,-8.300781e-01
8.386667e+08,1.562500e-01,-7.324219e-02,-8.300781e-01
8.400000e+08,7.812500e-02,-6.347656e-02,-8.105469e-01
8.413333e+08,1.074219e-01,-9.277344e-02,-8.007812e-01
8.426667e+08,1.367188e-01,-6.347656e-02,-7.714844e-01
8.440000e+08,1.123047e-01,-5.859375e-02,-7.910156e-01
8.453333e+08,1.806641e-01,-7.324219e-02,-7.421875e-01
8.466667e+08,2.050781e-01,-3.906250e-02,-7.324219e-01
8.480000e+08,1.806641e-01,-3.906250e-02,-7.373047e-01
8.493333e+08,1.953125e-01,-4.394531e-02,-7.275391e-01
8.506667e+08,2.392578e-01,0.000000e+00,-6.738281e-01
8.520000e+08,2.392578e-01,9.765625e-03,-6.347656e-01
8.533333e+08,2.490234e-01,-2.929688e-02,-6.640625e-01
8.546667e+08,2.441406e-01,-1.953125e-02,-6.591797e-01
8.560000e+08,3.417969e-01,5.859375e-02,-6.103516e-01
8.573333e+08,2.734375e-01,3.906250e-02,-6.103516e-01
8.586667e+08,3.271484e-01,3.417969e-02,-5.957031e-01
8.600000e+08,3.613281e-01,7.324219e-02,-5.566406e-01
8.613333e+08,3.125000e-01,3.417969e-02,-5.566406e-01
8.626667e+08,3.466797e-01,1.123047e-01,-5.468750e-01
8.640000e+08,3.466797e-01,1.025391e-01,-5.273438e-01
8.653333e+08,4.296875e-01,1.220703e-01,-4.785156e-01
8.666667e+08,4.589844e-01,1.171875e-01,-4.394531e-01
8.680000e+08,4.052734e-01,1.269531e-01,-4.736328e-01
8.693333e+08,4.052734e-01,1.220703e-01,-4.492188e-01
8.706667e+08,4.199219e-01,1.025391e-01,-4.736328e-01
8.720000e+08,4.589844e-01,1.562500e-01,-4.003906e-01
8.733333e+08,4.687500e-01,1.513672e-01,-4.052734e-01
8.746667e+08,4.980469e-01,2.343750e-01,-3.710938e-01
8.760000e+08,5.175781e-01,1.660156e-01,-3.662109e-01
8.773333e+08,5.273438e-01,2.050781e-01,-3.369141e-01
8.786667e+08,4.931641e-01,2.343750e-01,-3.320312e-01
8.800000e+08,5.517578e-01,2.148438e-01,-3.173828e-01
8.813333e+08,5.371094e-01,2.099609e-01,-2.880859e-01
8.826667e+08,5.615234e-01,2.441406e-01,-2.978516e-01
8.840000e+08,5.761719e-01,2.832031e-01,-2.832031e-01
8.853333e+08,5.517578e-01,2.636719e-01,-2.978516e-01
8.866667e+08,5.566406e-01,2.343750e-01,-2.783203e-01
8.880000e+08,5.371094e-01,2.587891e-01,-3.125000e-01
8.893333e+08,5.566406e-01,2.685547e-01,-2.490234e-01
8.906667e+08,5.761719e-01,2.880859e-01,-2.490234e-01
8.920000e+08,5.810547e-01,2.978516e-01,-2.392578e-01
8.933333e+08,6.005859e-01,3.173828e-01,-2.148438e-01
8.946667e+08,5.664062e-01,2.978516e-01,-2.636719e-01
8.960000e+08,5.517578e-01,2.832031e-01,-2.392578e-01
8.973333e+08,5.615234e-01,2.929688e-01,-2.685547e-01
8.986667e+08,5.371094e-01,3.173828e-01,-2.734375e-01
9.000000e+08,5.615234e-01,3.173828e-01,-2.636719e-01
9.013333e+08,5.224609e-01,2.978516e-01,-2.685547e-01
9.026667e+08,5.273438e-01,3.222656e-01,-2.880859e-01
9.040000e+08,5.810547e-01,3.857422e-01,-2.490234e-01
9.053333e+08,5.419922e-01,3.271484e-01,-2.978516e-01
9.066667e+08,5.810547e-01,3.906250e-01,-2.099609e-01
9.080000e+08,5.371094e-01,3.759766e-01,-2.392578e-01
9.093333e+08,5.908203e-01,3.759766e-01,-2.050781e-01
9.106667e+08,5.273438e-01,3.466797e-01,-2.978516e-01
9.120000e+08,5.175781e-01,3.710938e-01,-2.490234e-01
9.133333e+08,5.126953e-01,3.369141e-01,-2.832031e-01
9.146667e+08,4.882812e-01,3.466797e-01,-3.027344e-01
9.160000e+08,5.371094e-01,3.710938e-01,-3.076172e-01
9.173333e+08,5.322266e-01,3.613281e-01,-2.978516e-01
9.186667e+08,5.957031e-01,3.857422e-01,-2.783203e-01
9.200000e+08,5.029297e-01,3.515625e-01,-3.320312e-01
9.213333e+08,4.833984e-01,3.662109e-01,-3.320312e-01
9.226667e+08,5.126953e-01,3.906250e-01,-3.173828e-01
9.240000e+08,5.126953e-01,3.417969e-01,-3.320312e-01
9.253333e+08,5.517578e-01,3.613281e-01,-3.076172e-01
9.266667e+08,5.615234e-01,3.955078e-01,-3.027344e-01
9.280000e+08,4.980469e-01,3.417969e-01,-3.076172e-01
9.293333e+08,5.224609e-01,3.173828e-01,-3.320312e-01
9.306667e+08,5.810547e-01,4.687500e-01,-3.125000e-01
9.320000e+08,5.371094e-01,2.832031e-01,-3.222656e-01
9.333333e+08,5.371094e-01,3.466797e-01,-3.027344e-01
9.346667e+08,4.882812e-01,2.734375e-01,-4.443359e-01
9.360000e+08,5.175781e-01,3.173828e-01,-3.613281e-01
9.373333e+08,5.029297e-01,2.832031e-01,-3.466797e-01
9.386667e+08,4.443359e-01,2.148438e-01,-4.785156e-01
9.400000e+08,5.078125e-01,2.441406e-01,-4.003906e-01
9.413333e+08,3.808594e-01,6.347656e-02,-5.566406e-01
9.426667e+08,4.296875e-01,2.197266e-01,-4.492188e-01
9.440000e+08,4.833984e-01,1.757812e-01,-4.687500e-01
9.453333e+08,4.345703e-01,1.416016e-01,-5.029297e-01
9.466667e+08,4.882812e-01,1.855469e-01,-4.931641e-01
9.480000e+08,4.443359e-01,1.074219e-01,-4.931641e-01
9.493333e+08,4.492188e-01,1.171875e-01,-5.224609e-01
9.506667e+08,4.248047e-01,7.812500e-02,-5.126953e-01
9.520000e+08,4.248047e-01,6.835938e-02,-5.126953e-01
9.533333e+08,4.345703e-01,5.859375e-02,-5.078125e-01
9.546667e+08,3.808594e-01,1.953125e-02,-5.419922e-01
9.560000e+08,3.906250e-01,3.906250e-02,-5.468750e-01
9.573333e+08,3.955078e-01,3.906250e-02,-5.517578e-01
9.586667e+08,4.052734e-01,2.929688e-02,-5.664062e-01
9.600000e+08,4.296875e-01,1.953125e-02,-5.957031e-01
9.613333e+08,4.443359e-01,7.324219e-02,-5.859375e-01
9.626667e+08,4.345703e-01,6.835938e-02,-5.419922e-01
9.640000e+08,3.466797e-01,-3.906250e-02,-6.298828e-01
9.653333e+08,4.003906e-01,-2.929688e-02,-6.152344e-01
9.666667e+08,3.466797e-01,-5.371094e-02,-6.347656e-01
9.680000e+08,3.662109e-01,-2.441406e-02,-6.347656e-01
9.693333e+08,3.271484e-01,-1.025391e-01,-6.933594e-01
9.706667e+08,3.369141e-01,-4.882812e-02,-6.787109e-01
9.720000e+08,3.027344e-01,-9.277344e-02,-7.373047e-01
9.733333e+08,3.466797e-01,-7.812500e-02,-7.080078e-01
9.746667e+08,3.369141e-01,-8.789062e-02,-7.373047e-01
9.760000e+08,3.564453e-01,-6.835938e-02,-7.080078e-01
9.773333e+08,3.027344e-01,-6.835938e-02,-7.519531e-01
9.786667e+08,3.076172e-01,-3.906250e-02,-7.324219e-01
9.800000e+08,2.832031e-01,-7.324219e-02,-7.519531e-01
9.813333e+08,2.978516e-01,-2.929688e-02,-7.666016e-01
9.826667e+08,3.173828e-01,1.953125e-02,-6.982422e-01
9.840000e+08,2.832031e-01,4.882812e-03,-7.470703e-01
9.853333e+08,3.271484e-01,-1.464844e-02,-7.373047e-01
9.866667e+08,3.515625e-01,9.765625e-03,-7.031250e-01
9.880000e+08,2.587891e-01,-4.882812e-02,-7.958984e-01
9.893333e+08,3.076172e-01,-2.929688e-02,-7.324219e-01
9.906667e+08,2.832031e-01,-9.765625e-03,-7.812500e-01
9.920000e+08,3.417969e-01,9.765625e-03,-7.470703e-01
9.933333e+08,3.173828e-01,0.000000e+00,-7.666016e-01
9.946667e+08,3.759766e-01,0.000000e+00,-7.031250e-01
9.960000e+08,2.880859e-01,-1.464844e-02,-7.714844e-01
9.973333e+08,3.125000e-01,1.464844e-02,-7.470703e-01
9.986667e+08,3.417969e-01,5.859375e-02,-7.373047e-01
1.000000e+09,3.320312e-01,3.417969e-02,-7.373047e-01
