Machine Module,SSA3021X
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,751
Sweep Time(s),1.140000,Auto
Start Frequency,+0.000000000e+00
Stop Frequency,+1.000000000e+09
Average Type,Log Pwr
RBW,100000.000000,Manual
VBW,100000.000000,Auto
Sweep Type,Continuous
Sweep Mode,Sweep
Sweep Rule,Speed
PreAmp State,OFF
Ref Level,+0.000000000e+00
Attenuation,20,Auto
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Edge,FALL
Marker Information
Marker,Trace,Type,X Axis,Amplitude
M1,A,Frequency,0 Hz,-2.04 dB
Trace Math,0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B,Trace C,Trace D
Trace Type,Max Hold,Max Hold,Max Hold,Max Hold
Trace Detector,Pos Peak,Pos Peak,Pos Peak,Pos Peak
Trace Data
3.533333e+08,-9.716797e-01,-1.899414e+00,-2.827148e+00,-3.696289e+00
3.546667e+08,-1.005859e+00,-1.909180e+00,-2.841797e+00,-3.696289e+00
3.560000e+08,-1.010742e+00,-1.943359e+00,-2.846680e+00,-3.696289e+00
3.573333e+08,-9.960938e-01,-1.904297e+00,-2.871094e+00,-3.706055e+00
3.586667e+08,-1.010742e+00,-1.923828e+00,-2.890625e+00,-3.725586e+00
3.600000e+08,-1.010742e+00,-1.943359e+00,-2.895508e+00,-3.750000e+00
3.613333e+08,-9.960938e-01,-1.923828e+00,-2.880859e+00,-3.740234e+00
3.626667e+08,-9.960938e-01,-1.904297e+00,-2.880859e+00,-3.730469e+00
3.640000e+08,-1.000977e+00,-1.948242e+00,-2.895508e+00,-3.740234e+00
3.653333e+08,-1.000977e+00,-1.962891e+00,-2.905273e+00,-3.769531e+00
3.666667e+08,-9.863281e-01,-1.914062e+00,-2.875977e+00,-3.750000e+00
3.680000e+08,-9.863281e-01,-1.909180e+00,-2.871094e+00,-3.740234e+00
3.693333e+08,-9.814453e-01,-1.928711e+00,-2.866211e+00,-3.730469e+00
3.706667e+08,-9.423828e-01,-1.875000e+00,-2.851562e+00,-3.691406e+00
3.720000e+08,-9.765625e-01,-1.923828e+00,-2.871094e+00,-3.706055e+00
3.733333e+08,-9.570312e-01,-1.889648e+00,-2.817383e+00,-3.671875e+00
3.746667e+08,-9.863281e-01,-1.923828e+00,-2.851562e+00,-3.725586e+00
3.760000e+08,-9.375000e-01,-1.875000e+00,-2.778320e+00,-3.642578e+00
3.773333e+08,-8.886719e-01,-1.850586e+00,-2.749023e+00,-3.603516e+00
3.786667e+08,-8.984375e-01,-1.835938e+00,-2.768555e+00,-3.574219e+00
3.800000e+08,-8.935547e-01,-1.811523e+00,-2.734375e+00,-3.554688e+00
3.813333e+08,-8.447266e-01,-1.762695e+00,-2.690430e+00,-3.510742e+00
3.826667e+08,-8.496094e-01,-1.733398e+00,-2.680664e+00,-3.491211e+00
3.840000e+08,-8.007812e-01,-1.743164e+00,-2.636719e+00,-3.466797e+00
3.853333e+08,-7.812500e-01,-1.733398e+00,-2.597656e+00,-3.369141e+00
3.866667e+08,-8.007812e-01,-1.704102e+00,-2.563477e+00,-3.369141e+00
3.880000e+08,-7.666016e-01,-1.704102e+00,-2.553711e+00,-3.281250e+00
3.893333e+08,-7.421875e-01,-1.655273e+00,-2.504883e+00,-3.276367e+00
3.906667e+08,-7.470703e-01,-1.665039e+00,-2.519531e+00,-3.242188e+00
3.920000e+08,-7.568359e-01,-1.640625e+00,-2.495117e+00,-3.232422e+00
3.933333e+08,-7.714844e-01,-1.611328e+00,-2.446289e+00,-3.227539e+00
3.946667e+08,-7.519531e-01,-1.591797e+00,-2.426758e+00,-3.173828e+00
3.960000e+08,-7.275391e-01,-1.552734e+00,-2.392578e+00,-3.139648e+00
3.973333e+08,-7.080078e-01,-1.538086e+00,-2.382812e+00,-3.100586e+00
3.986667e+08,-7.031250e-01,-1.503906e+00,-2.333984e+00,-3.041992e+00
4.000000e+08,-6.591797e-01,-1.474609e+00,-2.246094e+00,-2.978516e+00
4.013333e+08,-6.347656e-01,-1.459961e+00,-2.246094e+00,-2.949219e+00
4.026667e+08,-6.396484e-01,-1.430664e+00,-2.211914e+00,-2.900391e+00
4.040000e+08,-6.103516e-01,-1.391602e+00,-2.187500e+00,-2.827148e+00
4.053333e+08,-6.445312e-01,-1.357422e+00,-2.119141e+00,-2.788086e+00
4.066667e+08,-6.640625e-01,-1.357422e+00,-2.094727e+00,-2.778320e+00
4.080000e+08,-6.396484e-01,-1.323242e+00,-2.055664e+00,-2.714844e+00
4.093333e+08,-6.250000e-01,-1.279297e+00,-2.041016e+00,-2.670898e+00
4.106667e+08,-6.347656e-01,-1.269531e+00,-1.997070e+00,-2.646484e+00
4.120000e+08,-6.103516e-01,-1.215820e+00,-1.953125e+00,-2.583008e+00
4.133333e+08,-6.201172e-01,-1.264648e+00,-1.958008e+00,-2.578125e+00
4.146667e+08,-5.517578e-01,-1.210938e+00,-1.875000e+00,-2.480469e+00
4.160000e+08,-5.859375e-01,-1.201172e+00,-1.894531e+00,-2.485352e+00
4.173333e+08,-5.761719e-01,-1.166992e+00,-1.850586e+00,-2.446289e+00
4.186667e+08,-5.810547e-01,-1.152344e+00,-1.821289e+00,-2.416992e+00
4.200000e+08,-5.810547e-01,-1.162109e+00,-1.831055e+00,-2.431641e+00
4.213333e+08,-5.664062e-01,-1.142578e+00,-1.816406e+00,-2.382812e+00
4.226667e+08,-5.419922e-01,-1.127930e+00,-1.782227e+00,-2.368164e+00
4.240000e+08,-5.859375e-01,-1.152344e+00,-1.796875e+00,-2.363281e+00
4.253333e+08,-5.712891e-01,-1.157227e+00,-1.796875e+00,-2.392578e+00
4.266667e+08,-5.468750e-01,-1.127930e+00,-1.752930e+00,-2.338867e+00
4.280000e+08,-5.566406e-01,-1.132812e+00,-1.767578e+00,-2.348633e+00
4.293333e+08,-5.371094e-01,-1.098633e+00,-1.777344e+00,-2.333984e+00
4.306667e+08,-5.468750e-01,-1.123047e+00,-1.767578e+00,-2.348633e+00
4.320000e+08,-5.664062e-01,-1.118164e+00,-1.787109e+00,-2.358398e+00
4.333333e+08,-5.566406e-01,-1.127930e+00,-1.796875e+00,-2.358398e+00
4.346667e+08,-5.908203e-01,-1.176758e+00,-1.831055e+00,-2.407227e+00
4.360000e+08,-5.615234e-01,-1.137695e+00,-1.777344e+00,-2.397461e+00
4.373333e+08,-5.712891e-01,-1.176758e+00,-1.801758e+00,-2.382812e+00
4.386667e+08,-6.152344e-01,-1.186523e+00,-1.865234e+00,-2.431641e+00
4.400000e+08,-6.201172e-01,-1.186523e+00,-1.865234e+00,-2.475586e+00
4.413333e+08,-5.761719e-01,-1.171875e+00,-1.865234e+00,-2.456055e+00
4.426667e+08,-5.859375e-01,-1.196289e+00,-1.889648e+00,-2.480469e+00
4.440000e+08,-5.908203e-01,-1.210938e+00,-1.899414e+00,-2.504883e+00
4.453333e+08,-6.201172e-01,-1.230469e+00,-1.904297e+00,-2.543945e+00
4.466667e+08,-6.152344e-01,-1.215820e+00,-1.943359e+00,-2.558594e+00
4.480000e+08,-6.201172e-01,-1.230469e+00,-1.933594e+00,-2.578125e+00
4.493333e+08,-6.250000e-01,-1.254883e+00,-1.987305e+00,-2.607422e+00
4.506667e+08,-6.396484e-01,-1.284180e+00,-2.011719e+00,-2.641602e+00
4.520000e+08,-6.542969e-01,-1.279297e+00,-2.031250e+00,-2.656250e+00
4.533333e+08,-6.787109e-01,-1.308594e+00,-2.070312e+00,-2.695312e+00
4.546667e+08,-6.738281e-01,-1.328125e+00,-2.075195e+00,-2.700195e+00
4.560000e+08,-6.884766e-01,-1.308594e+00,-2.104492e+00,-2.749023e+00
4.573333e+08,-6.738281e-01,-1.323242e+00,-2.119141e+00,-2.758789e+00
4.586667e+08,-6.787109e-01,-1.318359e+00,-2.143555e+00,-2.792969e+00
4.600000e+08,-6.689453e-01,-1.337891e+00,-2.138672e+00,-2.817383e+00
4.613333e+08,-6.396484e-01,-1.347656e+00,-2.172852e+00,-2.768555e+00
4.626667e+08,-7.128906e-01,-1.352539e+00,-2.207031e+00,-2.846680e+00
4.640000e+08,-7.275391e-01,-1.396484e+00,-2.231445e+00,-2.885742e+00
4.653333e+08,-7.226562e-01,-1.386719e+00,-2.246094e+00,-2.866211e+00
4.666667e+08,-7.226562e-01,-1.386719e+00,-2.265625e+00,-2.900391e+00
4.680000e+08,-7.177734e-01,-1.386719e+00,-2.265625e+00,-2.910156e+00
4.693333e+08,-7.275391e-01,-1.406250e+00,-2.299805e+00,-2.939453e+00
4.706667e+08,-7.275391e-01,-1.411133e+00,-2.290039e+00,-2.954102e+00
4.720000e+08,-7.177734e-01,-1.396484e+00,-2.314453e+00,-2.968750e+00
4.733333e+08,-7.226562e-01,-1.401367e+00,-2.285156e+00,-2.934570e+00
4.746667e+08,-7.373047e-01,-1.435547e+00,-2.329102e+00,-2.963867e+00
4.760000e+08,-7.617188e-01,-1.464844e+00,-2.338867e+00,-2.993164e+00
4.773333e+08,-7.324219e-01,-1.464844e+00,-2.363281e+00,-2.983398e+00
4.786667e+08,-7.421875e-01,-1.455078e+00,-2.333984e+00,-3.027344e+00
4.800000e+08,-7.763672e-01,-1.503906e+00,-2.402344e+00,-3.061523e+00
4.813333e+08,-7.763672e-01,-1.494141e+00,-2.416992e+00,-3.051758e+00
4.826667e+08,-7.861328e-01,-1.518555e+00,-2.416992e+00,-3.061523e+00
4.840000e+08,-7.714844e-01,-1.513672e+00,-2.426758e+00,-3.071289e+00
4.853333e+08,-7.714844e-01,-1.533203e+00,-2.431641e+00,-3.090820e+00
4.866667e+08,-7.910156e-01,-1.523438e+00,-2.426758e+00,-3.085938e+00
4.880000e+08,-7.861328e-01,-1.538086e+00,-2.431641e+00,-3.095703e+00
4.893333e+08,-8.056641e-01,-1.533203e+00,-2.426758e+00,-3.095703e+00
4.906667e+08,-8.056641e-01,-1.528320e+00,-2.412109e+00,-3.076172e+00
4.920000e+08,-8.007812e-01,-1.528320e+00,-2.377930e+00,-3.090820e+00
4.933333e+08,-7.958984e-01,-1.523438e+00,-2.392578e+00,-3.061523e+00
4.946667e+08,-8.007812e-01,-1.538086e+00,-2.382812e+00,-3.041992e+00
4.960000e+08,-8.056641e-01,-1.508789e+00,-2.373047e+00,-3.027344e+00
4.973333e+08,-7.861328e-01,-1.479492e+00,-2.343750e+00,-3.007812e+00
4.986667e+08,-7.910156e-01,-1.484375e+00,-2.343750e+00,-2.993164e+00
5.000000e+08,-7.812500e-01,-1.469727e+00,-2.299805e+00,-2.954102e+00
5.013333e+08,-7.763672e-01,-1.455078e+00,-2.275391e+00,-2.929688e+00
5.026667e+08,-7.714844e-01,-1.455078e+00,-2.280273e+00,-2.910156e+00
5.040000e+08,-7.861328e-01,-1.450195e+00,-2.260742e+00,-2.905273e+00
5.053333e+08,-7.714844e-01,-1.401367e+00,-2.221680e+00,-2.880859e+00
5.066667e+08,-7.470703e-01,-1.401367e+00,-2.207031e+00,-2.836914e+00
5.080000e+08,-7.226562e-01,-1.386719e+00,-2.167969e+00,-2.797852e+00
5.093333e+08,-7.373047e-01,-1.376953e+00,-2.167969e+00,-2.802734e+00
5.106667e+08,-7.275391e-01,-1.391602e+00,-2.153320e+00,-2.797852e+00
5.120000e+08,-7.128906e-01,-1.367188e+00,-2.148438e+00,-2.744141e+00
5.133333e+08,-7.275391e-01,-1.333008e+00,-2.124023e+00,-2.719727e+00
5.146667e+08,-6.835938e-01,-1.342773e+00,-2.104492e+00,-2.705078e+00
5.160000e+08,-6.689453e-01,-1.298828e+00,-2.075195e+00,-2.670898e+00
5.173333e+08,-6.835938e-01,-1.293945e+00,-2.075195e+00,-2.675781e+00
5.186667e+08,-6.689453e-01,-1.284180e+00,-2.031250e+00,-2.646484e+00
5.200000e+08,-6.494141e-01,-1.274414e+00,-2.006836e+00,-2.636719e+00
5.213333e+08,-6.542969e-01,-1.269531e+00,-2.006836e+00,-2.622070e+00
5.226667e+08,-6.542969e-01,-1.279297e+00,-2.001953e+00,-2.622070e+00
5.240000e+08,-6.298828e-01,-1.264648e+00,-1.992188e+00,-2.612305e+00
5.253333e+08,-6.298828e-01,-1.254883e+00,-1.958008e+00,-2.592773e+00
5.266667e+08,-6.445312e-01,-1.269531e+00,-1.987305e+00,-2.602539e+00
5.280000e+08,-6.103516e-01,-1.245117e+00,-1.987305e+00,-2.583008e+00
5.293333e+08,-6.201172e-01,-1.235352e+00,-1.962891e+00,-2.573242e+00
5.306667e+08,-6.054688e-01,-1.230469e+00,-1.962891e+00,-2.548828e+00
5.320000e+08,-6.005859e-01,-1.245117e+00,-1.977539e+00,-2.563477e+00
5.333333e+08,-6.103516e-01,-1.254883e+00,-1.962891e+00,-2.583008e+00
5.346667e+08,-5.761719e-01,-1.191406e+00,-1.977539e+00,-2.583008e+00
5.360000e+08,-5.761719e-01,-1.215820e+00,-1.958008e+00,-2.553711e+00
5.373333e+08,-5.371094e-01,-1.196289e+00,-1.962891e+00,-2.578125e+00
5.386667e+08,-5.859375e-01,-1.191406e+00,-1.958008e+00,-2.573242e+00
5.400000e+08,-5.419922e-01,-1.201172e+00,-1.943359e+00,-2.543945e+00
5.413333e+08,-5.419922e-01,-1.201172e+00,-1.938477e+00,-2.519531e+00
5.426667e+08,-5.273438e-01,-1.186523e+00,-1.918945e+00,-2.495117e+00
5.440000e+08,-5.126953e-01,-1.147461e+00,-1.914062e+00,-2.524414e+00
5.453333e+08,-5.029297e-01,-1.186523e+00,-1.938477e+00,-2.495117e+00
5.466667e+08,-4.980469e-01,-1.142578e+00,-1.918945e+00,-2.475586e+00
5.480000e+08,-4.882812e-01,-1.152344e+00,-1.899414e+00,-2.480469e+00
5.493333e+08,-4.638672e-01,-1.103516e+00,-1.875000e+00,-2.456055e+00
5.506667e+08,-4.589844e-01,-1.127930e+00,-1.870117e+00,-2.446289e+00
5.520000e+08,-4.541016e-01,-1.103516e+00,-1.850586e+00,-2.441406e+00
5.533333e+08,-4.443359e-01,-1.103516e+00,-1.821289e+00,-2.397461e+00
5.546667e+08,-4.345703e-01,-1.064453e+00,-1.845703e+00,-2.377930e+00
5.560000e+08,-4.101562e-01,-1.049805e+00,-1.796875e+00,-2.343750e+00
5.573333e+08,-4.199219e-01,-1.064453e+00,-1.801758e+00,-2.299805e+00
5.586667e+08,-4.101562e-01,-1.005859e+00,-1.757812e+00,-2.285156e+00
5.600000e+08,-3.955078e-01,-1.030273e+00,-1.738281e+00,-2.255859e+00
5.613333e+08,-3.710938e-01,-1.000977e+00,-1.694336e+00,-2.192383e+00
5.626667e+08,-3.808594e-01,-9.863281e-01,-1.699219e+00,-2.202148e+00
5.640000e+08,-3.369141e-01,-9.375000e-01,-1.655273e+00,-2.128906e+00
5.653333e+08,-3.466797e-01,-9.423828e-01,-1.616211e+00,-2.099609e+00
5.666667e+08,-3.125000e-01,-9.228516e-01,-1.586914e+00,-2.055664e+00
5.680000e+08,-3.173828e-01,-8.789062e-01,-1.562500e+00,-2.041016e+00
5.693333e+08,-2.832031e-01,-8.935547e-01,-1.513672e+00,-1.992188e+00
5.706667e+08,-2.832031e-01,-8.544922e-01,-1.518555e+00,-1.977539e+00
5.720000e+08,-2.880859e-01,-8.496094e-01,-1.494141e+00,-1.953125e+00
5.733333e+08,-2.685547e-01,-8.349609e-01,-1.459961e+00,-1.914062e+00
5.746667e+08,-2.587891e-01,-8.300781e-01,-1.484375e+00,-1.894531e+00
5.760000e+08,-2.587891e-01,-8.251953e-01,-1.450195e+00,-1.879883e+00
5.773333e+08,-2.880859e-01,-8.593750e-01,-1.474609e+00,-1.865234e+00
5.786667e+08,-2.832031e-01,-8.251953e-01,-1.450195e+00,-1.850586e+00
5.800000e+08,-2.539062e-01,-7.958984e-01,-1.381836e+00,-1.816406e+00
5.813333e+08,-2.539062e-01,-8.251953e-01,-1.420898e+00,-1.801758e+00
5.826667e+08,-2.392578e-01,-7.763672e-01,-1.376953e+00,-1.772461e+00
5.840000e+08,-2.685547e-01,-8.105469e-01,-1.386719e+00,-1.762695e+00
5.853333e+08,-2.441406e-01,-7.910156e-01,-1.323242e+00,-1.733398e+00
5.866667e+08,-2.636719e-01,-7.812500e-01,-1.357422e+00,-1.723633e+00
5.880000e+08,-2.197266e-01,-7.714844e-01,-1.337891e+00,-1.699219e+00
5.893333e+08,-2.099609e-01,-7.470703e-01,-1.308594e+00,-1.674805e+00
5.906667e+08,-2.294922e-01,-7.275391e-01,-1.289062e+00,-1.669922e+00
5.920000e+08,-2.246094e-01,-7.568359e-01,-1.293945e+00,-1.645508e+00
5.933333e+08,-2.148438e-01,-7.324219e-01,-1.279297e+00,-1.655273e+00
5.946667e+08,-2.001953e-01,-7.275391e-01,-1.284180e+00,-1.660156e+00
5.960000e+08,-2.001953e-01,-7.324219e-01,-1.289062e+00,-1.630859e+00
5.973333e+08,-2.148438e-01,-7.373047e-01,-1.289062e+00,-1.665039e+00
5.986667e+08,-1.806641e-01,-7.080078e-01,-1.259766e+00,-1.635742e+00
6.000000e+08,-1.708984e-01,-7.324219e-01,-1.264648e+00,-1.616211e+00
6.013333e+08,-1.904297e-01,-7.275391e-01,-1.293945e+00,-1.606445e+00
6.026667e+08,-2.050781e-01,-7.470703e-01,-1.269531e+00,-1.645508e+00
6.040000e+08,-1.513672e-01,-7.177734e-01,-1.264648e+00,-1.621094e+00
6.053333e+08,-2.148438e-01,-7.226562e-01,-1.279297e+00,-1.630859e+00
6.066667e+08,-1.904297e-01,-7.275391e-01,-1.289062e+00,-1.640625e+00
6.080000e+08,-1.855469e-01,-7.324219e-01,-1.264648e+00,-1.645508e+00
6.093333e+08,-2.050781e-01,-7.519531e-01,-1.298828e+00,-1.665039e+00
6.106667e+08,-2.099609e-01,-7.519531e-01,-1.289062e+00,-1.674805e+00
6.120000e+08,-2.197266e-01,-7.470703e-01,-1.284180e+00,-1.708984e+00
6.133333e+08,-2.539062e-01,-7.666016e-01,-1.367188e+00,-1.762695e+00
6.146667e+08,-2.392578e-01,-7.812500e-01,-1.333008e+00,-1.752930e+00
6.160000e+08,-2.294922e-01,-7.714844e-01,-1.352539e+00,-1.752930e+00
6.173333e+08,-2.441406e-01,-8.007812e-01,-1.376953e+00,-1.787109e+00
6.186667e+08,-2.685547e-01,-8.203125e-01,-1.425781e+00,-1.796875e+00
6.200000e+08,-2.392578e-01,-8.007812e-01,-1.406250e+00,-1.826172e+00
6.213333e+08,-2.734375e-01,-8.398438e-01,-1.445312e+00,-1.840820e+00
6.226667e+08,-2.636719e-01,-8.300781e-01,-1.464844e+00,-1.879883e+00
6.240000e+08,-2.587891e-01,-8.398438e-01,-1.479492e+00,-1.909180e+00
6.253333e+08,-3.320312e-01,-9.033203e-01,-1.528320e+00,-1.967773e+00
6.266667e+08,-3.076172e-01,-8.984375e-01,-1.533203e+00,-1.972656e+00
6.280000e+08,-3.125000e-01,-9.130859e-01,-1.567383e+00,-1.967773e+00
6.293333e+08,-3.125000e-01,-9.179688e-01,-1.582031e+00,-2.016602e+00
6.306667e+08,-3.222656e-01,-9.423828e-01,-1.591797e+00,-2.031250e+00
6.320000e+08,-3.320312e-01,-9.082031e-01,-1.606445e+00,-2.055664e+00
6.333333e+08,-3.417969e-01,-9.375000e-01,-1.645508e+00,-2.094727e+00
6.346667e+08,-3.662109e-01,-1.005859e+00,-1.655273e+00,-2.133789e+00
6.360000e+08,-3.710938e-01,-9.863281e-01,-1.704102e+00,-2.133789e+00
6.373333e+08,-4.052734e-01,-1.064453e+00,-1.748047e+00,-2.197266e+00
6.386667e+08,-4.003906e-01,-1.005859e+00,-1.772461e+00,-2.226562e+00
6.400000e+08,-4.003906e-01,-1.025391e+00,-1.757812e+00,-2.236328e+00
6.413333e+08,-3.906250e-01,-1.054688e+00,-1.772461e+00,-2.246094e+00
6.426667e+08,-4.541016e-01,-1.098633e+00,-1.831055e+00,-2.314453e+00
6.440000e+08,-4.101562e-01,-1.093750e+00,-1.821289e+00,-2.290039e+00
6.453333e+08,-4.394531e-01,-1.123047e+00,-1.850586e+00,-2.358398e+00
6.466667e+08,-4.345703e-01,-1.083984e+00,-1.865234e+00,-2.343750e+00
6.480000e+08,-4.394531e-01,-1.152344e+00,-1.855469e+00,-2.343750e+00
6.493333e+08,-4.980469e-01,-1.152344e+00,-1.914062e+00,-2.368164e+00
6.506667e+08,-4.638672e-01,-1.147461e+00,-1.879883e+00,-2.397461e+00
6.520000e+08,-4.638672e-01,-1.152344e+00,-1.904297e+00,-2.392578e+00
6.533333e+08,-4.687500e-01,-1.108398e+00,-1.865234e+00,-2.377930e+00
6.546667e+08,-4.736328e-01,-1.118164e+00,-1.904297e+00,-2.368164e+00
6.560000e+08,-4.687500e-01,-1.152344e+00,-1.899414e+00,-2.397461e+00
6.573333e+08,-4.980469e-01,-1.157227e+00,-1.904297e+00,-2.377930e+00
6.586667e+08,-4.687500e-01,-1.098633e+00,-1.865234e+00,-2.358398e+00
6.600000e+08,-4.980469e-01,-1.137695e+00,-1.914062e+00,-2.368164e+00
6.613333e+08,-4.882812e-01,-1.166992e+00,-1.889648e+00,-2.387695e+00
6.626667e+08,-4.687500e-01,-1.147461e+00,-1.904297e+00,-2.373047e+00
6.640000e+08,-4.882812e-01,-1.157227e+00,-1.909180e+00,-2.387695e+00
6.653333e+08,-4.541016e-01,-1.147461e+00,-1.889648e+00,-2.338867e+00
6.666667e+08,-4.687500e-01,-1.137695e+00,-1.870117e+00,-2.343750e+00
6.680000e+08,-4.785156e-01,-1.118164e+00,-1.845703e+00,-2.299805e+00
6.693333e+08,-4.833984e-01,-1.103516e+00,-1.835938e+00,-2.280273e+00
6.706667e+08,-4.736328e-01,-1.088867e+00,-1.821289e+00,-2.294922e+00
6.720000e+08,-4.589844e-01,-1.088867e+00,-1.806641e+00,-2.290039e+00
6.733333e+08,-4.638672e-01,-1.103516e+00,-1.811523e+00,-2.260742e+00
6.746667e+08,-4.394531e-01,-1.044922e+00,-1.772461e+00,-2.207031e+00
6.760000e+08,-4.638672e-01,-1.015625e+00,-1.791992e+00,-2.211914e+00
6.773333e+08,-4.248047e-01,-9.960938e-01,-1.723633e+00,-2.138672e+00
6.786667e+08,-4.492188e-01,-1.030273e+00,-1.723633e+00,-2.167969e+00
6.800000e+08,-4.345703e-01,-1.005859e+00,-1.689453e+00,-2.084961e+00
6.813333e+08,-4.150391e-01,-9.619141e-01,-1.674805e+00,-2.065430e+00
6.826667e+08,-4.101562e-01,-9.814453e-01,-1.582031e+00,-2.050781e+00
6.840000e+08,-4.150391e-01,-9.472656e-01,-1.640625e+00,-2.041016e+00
6.853333e+08,-3.955078e-01,-9.277344e-01,-1.596680e+00,-1.962891e+00
6.866667e+08,-4.003906e-01,-9.130859e-01,-1.586914e+00,-1.928711e+00
6.880000e+08,-3.857422e-01,-8.837891e-01,-1.552734e+00,-1.909180e+00
6.893333e+08,-3.906250e-01,-8.886719e-01,-1.562500e+00,-1.904297e+00
6.906667e+08,-3.955078e-01,-8.789062e-01,-1.557617e+00,-1.879883e+00
6.920000e+08,-3.271484e-01,-8.544922e-01,-1.503906e+00,-1.865234e+00
6.933333e+08,-3.759766e-01,-8.789062e-01,-1.503906e+00,-1.865234e+00
6.946667e+08,-3.369141e-01,-7.812500e-01,-1.479492e+00,-1.787109e+00
6.960000e+08,-3.515625e-01,-8.349609e-01,-1.464844e+00,-1.777344e+00
6.973333e+08,-3.271484e-01,-8.007812e-01,-1.406250e+00,-1.787109e+00
6.986667e+08,-3.222656e-01,-8.203125e-01,-1.411133e+00,-1.772461e+00
7.000000e+08,-3.027344e-01,-8.105469e-01,-1.416016e+00,-1.757812e+00
7.013333e+08,-2.978516e-01,-8.056641e-01,-1.420898e+00,-1.752930e+00
7.026667e+08,-2.490234e-01,-8.007812e-01,-1.406250e+00,-1.772461e+00
7.040000e+08,-2.880859e-01,-8.056641e-01,-1.416016e+00,-1.708984e+00
7.053333e+08,-2.343750e-01,-7.812500e-01,-1.406250e+00,-1.723633e+00
7.066667e+08,-2.880859e-01,-7.812500e-01,-1.416016e+00,-1.708984e+00
7.080000e+08,-2.734375e-01,-8.007812e-01,-1.367188e+00,-1.704102e+00
7.093333e+08,-2.294922e-01,-7.470703e-01,-1.337891e+00,-1.655273e+00
7.106667e+08,-2.197266e-01,-7.910156e-01,-1.381836e+00,-1.699219e+00
7.120000e+08,-2.246094e-01,-7.861328e-01,-1.372070e+00,-1.684570e+00
7.133333e+08,-2.197266e-01,-7.812500e-01,-1.362305e+00,-1.669922e+00
7.146667e+08,-2.099609e-01,-7.958984e-01,-1.357422e+00,-1.679688e+00
7.160000e+08,-1.855469e-01,-7.519531e-01,-1.367188e+00,-1.660156e+00
7.173333e+08,-1.562500e-01,-7.910156e-01,-1.372070e+00,-1.645508e+00
7.186667e+08,-1.757812e-01,-7.275391e-01,-1.284180e+00,-1.655273e+00
7.200000e+08,-1.562500e-01,-8.007812e-01,-1.333008e+00,-1.660156e+00
7.213333e+08,-1.318359e-01,-7.373047e-01,-1.313477e+00,-1.650391e+00
7.226667e+08,-1.074219e-01,-7.080078e-01,-1.303711e+00,-1.640625e+00
7.240000e+08,-1.269531e-01,-7.275391e-01,-1.298828e+00,-1.630859e+00
7.253333e+08,-6.347656e-02,-7.128906e-01,-1.245117e+00,-1.616211e+00
7.266667e+08,-7.812500e-02,-7.275391e-01,-1.259766e+00,-1.596680e+00
7.280000e+08,-7.812500e-02,-7.031250e-01,-1.250000e+00,-1.596680e+00
7.293333e+08,-2.929688e-02,-6.494141e-01,-1.166992e+00,-1.567383e+00
7.306667e+08,-2.929688e-02,-6.494141e-01,-1.196289e+00,-1.538086e+00
7.320000e+08,-9.765625e-03,-6.396484e-01,-1.181641e+00,-1.523438e+00
7.333333e+08,1.464844e-02,-6.542969e-01,-1.166992e+00,-1.528320e+00
7.346667e+08,1.953125e-02,-6.298828e-01,-1.127930e+00,-1.479492e+00
7.360000e+08,-4.882812e-03,-6.152344e-01,-1.132812e+00,-1.513672e+00
7.373333e+08,4.882812e-03,-5.957031e-01,-1.127930e+00,-1.474609e+00
7.386667e+08,3.906250e-02,-5.419922e-01,-1.064453e+00,-1.406250e+00
7.400000e+08,6.835938e-02,-5.175781e-01,-1.040039e+00,-1.411133e+00
7.413333e+08,5.371094e-02,-5.664062e-01,-1.025391e+00,-1.391602e+00
7.426667e+08,8.789062e-02,-5.273438e-01,-1.010742e+00,-1.357422e+00
7.440000e+08,9.277344e-02,-5.371094e-01,-9.960938e-01,-1.342773e+00
7.453333e+08,1.025391e-01,-5.371094e-01,-9.765625e-01,-1.333008e+00
7.466667e+08,1.171875e-01,-4.736328e-01,-9.423828e-01,-1.284180e+00
7.480000e+08,8.789062e-02,-4.785156e-01,-9.472656e-01,-1.274414e+00
7.493333e+08,1.074219e-01,-4.882812e-01,-9.375000e-01,-1.279297e+00
7.506667e+08,8.789062e-02,-4.833984e-01,-9.082031e-01,-1.269531e+00
7.520000e+08,9.277344e-02,-4.443359e-01,-9.082031e-01,-1.269531e+00
7.533333e+08,1.025391e-01,-4.833984e-01,-9.228516e-01,-1.225586e+00
7.546667e+08,1.367188e-01,-4.736328e-01,-8.886719e-01,-1.220703e+00
7.560000e+08,8.789062e-02,-4.541016e-01,-9.082031e-01,-1.191406e+00
7.573333e+08,1.318359e-01,-4.345703e-01,-8.203125e-01,-1.142578e+00
7.586667e+08,9.765625e-02,-4.492188e-01,-8.447266e-01,-1.171875e+00
7.600000e+08,1.123047e-01,-4.443359e-01,-8.496094e-01,-1.137695e+00
7.613333e+08,1.074219e-01,-4.589844e-01,-8.593750e-01,-1.152344e+00
7.626667e+08,5.859375e-02,-4.931641e-01,-9.277344e-01,-1.230469e+00
