Machine Module,SSA3021X
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,751
Sweep Time(s),0.336000,Auto
Start Frequency,+0.000000000e+00
Stop Frequency,+1.000000000e+09
Average Type,Log Pwr
RBW,300000.000000,Manual
VBW,300000.000000,Auto
Sweep Type,Continuous
Sweep Mode,Sweep
Sweep Rule,Speed
PreAmp State,OFF
Ref Level,+0.000000000e+00
Attenuation,20,Auto
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Edge,FALL
Marker Information
Marker,Trace,Type,X Axis,Amplitude
Trace Math,0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B,Trace C,Trace D
Trace Type,Max Hold,Max Hold,Max Hold,Max Hold
Trace Detector,Pos Peak,Pos Peak,Pos Peak,Pos Peak
Trace Data
3.573333e+08,-2.304688e+00,-4.052734e+00,-5.639648e+00,-6.972656e+00
3.586667e+08,-2.333984e+00,-4.062500e+00,-5.659180e+00,-6.992188e+00
3.600000e+08,-2.309570e+00,-4.072266e+00,-5.639648e+00,-7.050781e+00
3.613333e+08,-2.314453e+00,-4.091797e+00,-5.654297e+00,-7.070312e+00
3.626667e+08,-2.324219e+00,-4.116211e+00,-5.678711e+00,-7.080078e+00
3.640000e+08,-2.314453e+00,-4.116211e+00,-5.703125e+00,-7.109375e+00
3.653333e+08,-2.324219e+00,-4.116211e+00,-5.717773e+00,-7.080078e+00
3.666667e+08,-2.314453e+00,-4.130859e+00,-5.742188e+00,-7.128906e+00
3.680000e+08,-2.324219e+00,-4.121094e+00,-5.727539e+00,-7.124023e+00
3.693333e+08,-2.309570e+00,-4.116211e+00,-5.727539e+00,-7.124023e+00
3.706667e+08,-2.270508e+00,-4.096680e+00,-5.698242e+00,-7.070312e+00
3.720000e+08,-2.319336e+00,-4.130859e+00,-5.771484e+00,-7.153320e+00
3.733333e+08,-2.285156e+00,-4.077148e+00,-5.751953e+00,-7.119141e+00
3.746667e+08,-2.319336e+00,-4.121094e+00,-5.781250e+00,-7.197266e+00
3.760000e+08,-2.275391e+00,-4.067383e+00,-5.727539e+00,-7.138672e+00
3.773333e+08,-2.294922e+00,-4.077148e+00,-5.703125e+00,-7.138672e+00
3.786667e+08,-2.299805e+00,-4.101562e+00,-5.732422e+00,-7.148438e+00
3.800000e+08,-2.285156e+00,-4.077148e+00,-5.727539e+00,-7.070312e+00
3.813333e+08,-2.290039e+00,-4.052734e+00,-5.673828e+00,-7.094727e+00
3.826667e+08,-2.260742e+00,-3.989258e+00,-5.664062e+00,-7.036133e+00
3.840000e+08,-2.236328e+00,-3.989258e+00,-5.625000e+00,-7.050781e+00
3.853333e+08,-2.255859e+00,-3.945312e+00,-5.605469e+00,-6.967773e+00
3.866667e+08,-2.231445e+00,-3.906250e+00,-5.551758e+00,-6.933594e+00
3.880000e+08,-2.172852e+00,-3.886719e+00,-5.468750e+00,-6.904297e+00
3.893333e+08,-2.187500e+00,-3.823242e+00,-5.429688e+00,-6.850586e+00
3.906667e+08,-2.187500e+00,-3.833008e+00,-5.400391e+00,-6.806641e+00
3.920000e+08,-2.158203e+00,-3.779297e+00,-5.336914e+00,-6.723633e+00
3.933333e+08,-2.133789e+00,-3.725586e+00,-5.292969e+00,-6.660156e+00
3.946667e+08,-2.114258e+00,-3.710938e+00,-5.234375e+00,-6.606445e+00
3.960000e+08,-2.065430e+00,-3.657227e+00,-5.190430e+00,-6.538086e+00
3.973333e+08,-2.026367e+00,-3.618164e+00,-5.107422e+00,-6.503906e+00
3.986667e+08,-1.992188e+00,-3.520508e+00,-5.009766e+00,-6.391602e+00
4.000000e+08,-1.962891e+00,-3.505859e+00,-4.990234e+00,-6.284180e+00
4.013333e+08,-1.997070e+00,-3.461914e+00,-4.956055e+00,-6.284180e+00
4.026667e+08,-1.933594e+00,-3.437500e+00,-4.829102e+00,-6.186523e+00
4.040000e+08,-1.904297e+00,-3.383789e+00,-4.790039e+00,-6.118164e+00
4.053333e+08,-1.918945e+00,-3.369141e+00,-4.819336e+00,-6.083984e+00
4.066667e+08,-1.865234e+00,-3.325195e+00,-4.667969e+00,-5.976562e+00
4.080000e+08,-1.914062e+00,-3.286133e+00,-4.692383e+00,-5.981445e+00
4.093333e+08,-1.865234e+00,-3.281250e+00,-4.614258e+00,-5.942383e+00
4.106667e+08,-1.806641e+00,-3.154297e+00,-4.531250e+00,-5.849609e+00
4.120000e+08,-1.845703e+00,-3.188477e+00,-4.570312e+00,-5.820312e+00
4.133333e+08,-1.816406e+00,-3.178711e+00,-4.511719e+00,-5.747070e+00
4.146667e+08,-1.796875e+00,-3.154297e+00,-4.467773e+00,-5.732422e+00
4.160000e+08,-1.782227e+00,-3.115234e+00,-4.418945e+00,-5.678711e+00
4.173333e+08,-1.738281e+00,-3.066406e+00,-4.365234e+00,-5.615234e+00
4.186667e+08,-1.772461e+00,-3.090820e+00,-4.389648e+00,-5.605469e+00
4.200000e+08,-1.777344e+00,-3.041992e+00,-4.291992e+00,-5.556641e+00
4.213333e+08,-1.757812e+00,-3.051758e+00,-4.311523e+00,-5.468750e+00
4.226667e+08,-1.762695e+00,-3.027344e+00,-4.291992e+00,-5.498047e+00
4.240000e+08,-1.723633e+00,-3.017578e+00,-4.248047e+00,-5.458984e+00
4.253333e+08,-1.704102e+00,-2.954102e+00,-4.169922e+00,-5.385742e+00
4.266667e+08,-1.708984e+00,-2.978516e+00,-4.179688e+00,-5.375977e+00
4.280000e+08,-1.713867e+00,-2.929688e+00,-4.169922e+00,-5.361328e+00
4.293333e+08,-1.679688e+00,-2.949219e+00,-4.189453e+00,-5.361328e+00
4.306667e+08,-1.694336e+00,-2.944336e+00,-4.130859e+00,-5.263672e+00
4.320000e+08,-1.718750e+00,-2.919922e+00,-4.135742e+00,-5.307617e+00
4.333333e+08,-1.733398e+00,-2.949219e+00,-4.125977e+00,-5.327148e+00
4.346667e+08,-1.674805e+00,-2.954102e+00,-4.062500e+00,-5.278320e+00
4.360000e+08,-1.713867e+00,-2.924805e+00,-4.130859e+00,-5.288086e+00
4.373333e+08,-1.713867e+00,-2.958984e+00,-4.165039e+00,-5.288086e+00
4.386667e+08,-1.694336e+00,-2.944336e+00,-4.135742e+00,-5.278320e+00
4.400000e+08,-1.699219e+00,-2.973633e+00,-4.130859e+00,-5.317383e+00
4.413333e+08,-1.708984e+00,-2.958984e+00,-4.135742e+00,-5.283203e+00
4.426667e+08,-1.699219e+00,-2.954102e+00,-4.150391e+00,-5.268555e+00
4.440000e+08,-1.738281e+00,-3.002930e+00,-4.189453e+00,-5.297852e+00
4.453333e+08,-1.699219e+00,-2.973633e+00,-4.179688e+00,-5.288086e+00
4.466667e+08,-1.733398e+00,-2.954102e+00,-4.174805e+00,-5.322266e+00
4.480000e+08,-1.743164e+00,-3.037109e+00,-4.238281e+00,-5.346680e+00
4.493333e+08,-1.713867e+00,-3.032227e+00,-4.213867e+00,-5.336914e+00
4.506667e+08,-1.757812e+00,-3.061523e+00,-4.262695e+00,-5.371094e+00
4.520000e+08,-1.772461e+00,-3.085938e+00,-4.272461e+00,-5.424805e+00
4.533333e+08,-1.762695e+00,-3.085938e+00,-4.306641e+00,-5.424805e+00
4.546667e+08,-1.767578e+00,-3.125000e+00,-4.345703e+00,-5.449219e+00
4.560000e+08,-1.806641e+00,-3.129883e+00,-4.360352e+00,-5.483398e+00
4.573333e+08,-1.801758e+00,-3.178711e+00,-4.399414e+00,-5.537109e+00
4.586667e+08,-1.831055e+00,-3.188477e+00,-4.394531e+00,-5.541992e+00
4.600000e+08,-1.845703e+00,-3.188477e+00,-4.438477e+00,-5.581055e+00
4.613333e+08,-1.870117e+00,-3.251953e+00,-4.511719e+00,-5.639648e+00
4.626667e+08,-1.855469e+00,-3.261719e+00,-4.516602e+00,-5.659180e+00
4.640000e+08,-1.889648e+00,-3.261719e+00,-4.560547e+00,-5.688477e+00
4.653333e+08,-1.875000e+00,-3.310547e+00,-4.565430e+00,-5.673828e+00
4.666667e+08,-1.918945e+00,-3.364258e+00,-4.619141e+00,-5.776367e+00
4.680000e+08,-1.938477e+00,-3.339844e+00,-4.653320e+00,-5.805664e+00
4.693333e+08,-1.948242e+00,-3.364258e+00,-4.653320e+00,-5.839844e+00
4.706667e+08,-1.933594e+00,-3.388672e+00,-4.667969e+00,-5.834961e+00
4.720000e+08,-2.001953e+00,-3.432617e+00,-4.765625e+00,-5.908203e+00
4.733333e+08,-1.987305e+00,-3.417969e+00,-4.775391e+00,-5.981445e+00
4.746667e+08,-2.001953e+00,-3.442383e+00,-4.809570e+00,-5.986328e+00
4.760000e+08,-2.031250e+00,-3.461914e+00,-4.780273e+00,-6.000977e+00
4.773333e+08,-1.997070e+00,-3.466797e+00,-4.790039e+00,-6.040039e+00
4.786667e+08,-2.055664e+00,-3.535156e+00,-4.941406e+00,-6.074219e+00
4.800000e+08,-2.055664e+00,-3.554688e+00,-4.946289e+00,-6.147461e+00
4.813333e+08,-2.055664e+00,-3.535156e+00,-4.970703e+00,-6.171875e+00
4.826667e+08,-2.070312e+00,-3.564453e+00,-4.951172e+00,-6.196289e+00
4.840000e+08,-2.089844e+00,-3.559570e+00,-5.019531e+00,-6.215820e+00
4.853333e+08,-2.080078e+00,-3.569336e+00,-4.965820e+00,-6.191406e+00
4.866667e+08,-2.080078e+00,-3.593750e+00,-5.014648e+00,-6.230469e+00
4.880000e+08,-2.060547e+00,-3.598633e+00,-5.009766e+00,-6.206055e+00
4.893333e+08,-2.070312e+00,-3.608398e+00,-4.985352e+00,-6.245117e+00
4.906667e+08,-2.050781e+00,-3.564453e+00,-4.965820e+00,-6.206055e+00
4.920000e+08,-2.055664e+00,-3.569336e+00,-4.985352e+00,-6.240234e+00
4.933333e+08,-2.055664e+00,-3.569336e+00,-4.951172e+00,-6.215820e+00
4.946667e+08,-2.065430e+00,-3.544922e+00,-4.985352e+00,-6.206055e+00
4.960000e+08,-2.065430e+00,-3.574219e+00,-4.975586e+00,-6.235352e+00
4.973333e+08,-2.011719e+00,-3.535156e+00,-4.902344e+00,-6.132812e+00
4.986667e+08,-2.031250e+00,-3.520508e+00,-4.926758e+00,-6.147461e+00
5.000000e+08,-1.997070e+00,-3.486328e+00,-4.814453e+00,-6.088867e+00
5.013333e+08,-1.987305e+00,-3.496094e+00,-4.863281e+00,-6.093750e+00
5.026667e+08,-1.992188e+00,-3.452148e+00,-4.824219e+00,-6.054688e+00
5.040000e+08,-1.982422e+00,-3.417969e+00,-4.799805e+00,-6.000977e+00
5.053333e+08,-1.972656e+00,-3.408203e+00,-4.775391e+00,-6.010742e+00
5.066667e+08,-1.914062e+00,-3.378906e+00,-4.746094e+00,-5.981445e+00
5.080000e+08,-1.918945e+00,-3.349609e+00,-4.697266e+00,-5.903320e+00
5.093333e+08,-1.899414e+00,-3.310547e+00,-4.687500e+00,-5.898438e+00
5.106667e+08,-1.914062e+00,-3.295898e+00,-4.658203e+00,-5.883789e+00
5.120000e+08,-1.899414e+00,-3.276367e+00,-4.594727e+00,-5.839844e+00
5.133333e+08,-1.850586e+00,-3.222656e+00,-4.575195e+00,-5.800781e+00
5.146667e+08,-1.860352e+00,-3.237305e+00,-4.560547e+00,-5.786133e+00
5.160000e+08,-1.845703e+00,-3.212891e+00,-4.531250e+00,-5.717773e+00
5.173333e+08,-1.840820e+00,-3.154297e+00,-4.487305e+00,-5.659180e+00
5.186667e+08,-1.816406e+00,-3.129883e+00,-4.423828e+00,-5.649414e+00
5.200000e+08,-1.831055e+00,-3.105469e+00,-4.414062e+00,-5.629883e+00
5.213333e+08,-1.811523e+00,-3.095703e+00,-4.418945e+00,-5.595703e+00
5.226667e+08,-1.801758e+00,-3.081055e+00,-4.311523e+00,-5.532227e+00
5.240000e+08,-1.743164e+00,-3.071289e+00,-4.370117e+00,-5.522461e+00
5.253333e+08,-1.787109e+00,-3.037109e+00,-4.331055e+00,-5.507812e+00
5.266667e+08,-1.791992e+00,-3.081055e+00,-4.301758e+00,-5.541992e+00
5.280000e+08,-1.762695e+00,-3.037109e+00,-4.331055e+00,-5.517578e+00
5.293333e+08,-1.811523e+00,-3.076172e+00,-4.331055e+00,-5.517578e+00
5.306667e+08,-1.767578e+00,-3.032227e+00,-4.296875e+00,-5.498047e+00
5.320000e+08,-1.752930e+00,-3.081055e+00,-4.301758e+00,-5.537109e+00
5.333333e+08,-1.757812e+00,-3.051758e+00,-4.331055e+00,-5.488281e+00
5.346667e+08,-1.782227e+00,-3.105469e+00,-4.340820e+00,-5.571289e+00
5.360000e+08,-1.787109e+00,-3.066406e+00,-4.340820e+00,-5.561523e+00
5.373333e+08,-1.772461e+00,-3.061523e+00,-4.301758e+00,-5.532227e+00
5.386667e+08,-1.787109e+00,-3.076172e+00,-4.316406e+00,-5.537109e+00
5.400000e+08,-1.801758e+00,-3.027344e+00,-4.252930e+00,-5.517578e+00
5.413333e+08,-1.762695e+00,-3.017578e+00,-4.252930e+00,-5.517578e+00
5.426667e+08,-1.777344e+00,-3.022461e+00,-4.272461e+00,-5.522461e+00
5.440000e+08,-1.777344e+00,-2.983398e+00,-4.267578e+00,-5.493164e+00
5.453333e+08,-1.777344e+00,-3.017578e+00,-4.252930e+00,-5.488281e+00
5.466667e+08,-1.757812e+00,-3.007812e+00,-4.267578e+00,-5.488281e+00
5.480000e+08,-1.752930e+00,-3.002930e+00,-4.291992e+00,-5.488281e+00
5.493333e+08,-1.757812e+00,-3.017578e+00,-4.287109e+00,-5.527344e+00
5.506667e+08,-1.748047e+00,-3.027344e+00,-4.238281e+00,-5.527344e+00
5.520000e+08,-1.748047e+00,-3.017578e+00,-4.267578e+00,-5.512695e+00
5.533333e+08,-1.738281e+00,-3.017578e+00,-4.267578e+00,-5.512695e+00
5.546667e+08,-1.723633e+00,-3.002930e+00,-4.199219e+00,-5.488281e+00
5.560000e+08,-1.708984e+00,-2.983398e+00,-4.228516e+00,-5.478516e+00
5.573333e+08,-1.738281e+00,-3.032227e+00,-4.252930e+00,-5.483398e+00
5.586667e+08,-1.718750e+00,-2.993164e+00,-4.174805e+00,-5.424805e+00
5.600000e+08,-1.684570e+00,-2.968750e+00,-4.145508e+00,-5.375977e+00
5.613333e+08,-1.665039e+00,-2.929688e+00,-4.140625e+00,-5.307617e+00
5.626667e+08,-1.635742e+00,-2.895508e+00,-4.106445e+00,-5.288086e+00
5.640000e+08,-1.621094e+00,-2.900391e+00,-4.057617e+00,-5.268555e+00
5.653333e+08,-1.640625e+00,-2.905273e+00,-4.038086e+00,-5.195312e+00
5.666667e+08,-1.635742e+00,-2.871094e+00,-3.989258e+00,-5.195312e+00
5.680000e+08,-1.635742e+00,-2.885742e+00,-3.999023e+00,-5.156250e+00
5.693333e+08,-1.611328e+00,-2.856445e+00,-3.969727e+00,-5.107422e+00
5.706667e+08,-1.582031e+00,-2.812500e+00,-3.950195e+00,-5.073242e+00
5.720000e+08,-1.586914e+00,-2.792969e+00,-3.906250e+00,-5.073242e+00
5.733333e+08,-1.591797e+00,-2.792969e+00,-3.896484e+00,-5.024414e+00
5.746667e+08,-1.538086e+00,-2.739258e+00,-3.852539e+00,-4.970703e+00
5.760000e+08,-1.577148e+00,-2.724609e+00,-3.857422e+00,-4.951172e+00
5.773333e+08,-1.533203e+00,-2.700195e+00,-3.789062e+00,-4.858398e+00
5.786667e+08,-1.562500e+00,-2.680664e+00,-3.808594e+00,-4.897461e+00
5.800000e+08,-1.552734e+00,-2.583008e+00,-3.730469e+00,-4.799805e+00
5.813333e+08,-1.547852e+00,-2.622070e+00,-3.759766e+00,-4.819336e+00
5.826667e+08,-1.542969e+00,-2.543945e+00,-3.696289e+00,-4.775391e+00
5.840000e+08,-1.489258e+00,-2.490234e+00,-3.657227e+00,-4.687500e+00
5.853333e+08,-1.562500e+00,-2.524414e+00,-3.686523e+00,-4.687500e+00
5.866667e+08,-1.494141e+00,-2.460938e+00,-3.647461e+00,-4.653320e+00
5.880000e+08,-1.528320e+00,-2.470703e+00,-3.657227e+00,-4.628906e+00
5.893333e+08,-1.538086e+00,-2.397461e+00,-3.608398e+00,-4.628906e+00
5.906667e+08,-1.547852e+00,-2.412109e+00,-3.574219e+00,-4.614258e+00
5.920000e+08,-1.503906e+00,-2.373047e+00,-3.530273e+00,-4.565430e+00
5.933333e+08,-1.508789e+00,-2.368164e+00,-3.505859e+00,-4.521484e+00
5.946667e+08,-1.523438e+00,-2.377930e+00,-3.500977e+00,-4.521484e+00
5.960000e+08,-1.499023e+00,-2.358398e+00,-3.461914e+00,-4.433594e+00
5.973333e+08,-1.533203e+00,-2.373047e+00,-3.481445e+00,-4.414062e+00
5.986667e+08,-1.523438e+00,-2.363281e+00,-3.447266e+00,-4.472656e+00
6.000000e+08,-1.538086e+00,-2.358398e+00,-3.452148e+00,-4.404297e+00
6.013333e+08,-1.459961e+00,-2.324219e+00,-3.364258e+00,-4.399414e+00
6.026667e+08,-1.489258e+00,-2.294922e+00,-3.349609e+00,-4.350586e+00
6.040000e+08,-1.503906e+00,-2.309570e+00,-3.378906e+00,-4.365234e+00
6.053333e+08,-1.479492e+00,-2.338867e+00,-3.334961e+00,-4.335938e+00
6.066667e+08,-1.533203e+00,-2.387695e+00,-3.344727e+00,-4.375000e+00
6.080000e+08,-1.494141e+00,-2.338867e+00,-3.320312e+00,-4.311523e+00
6.093333e+08,-1.494141e+00,-2.333984e+00,-3.295898e+00,-4.287109e+00
6.106667e+08,-1.479492e+00,-2.363281e+00,-3.354492e+00,-4.321289e+00
6.120000e+08,-1.464844e+00,-2.338867e+00,-3.339844e+00,-4.272461e+00
6.133333e+08,-1.503906e+00,-2.402344e+00,-3.315430e+00,-4.277344e+00
6.146667e+08,-1.440430e+00,-2.387695e+00,-3.359375e+00,-4.277344e+00
6.160000e+08,-1.440430e+00,-2.377930e+00,-3.344727e+00,-4.345703e+00
6.173333e+08,-1.469727e+00,-2.358398e+00,-3.398438e+00,-4.350586e+00
6.186667e+08,-1.459961e+00,-2.402344e+00,-3.359375e+00,-4.370117e+00
6.200000e+08,-1.499023e+00,-2.460938e+00,-3.466797e+00,-4.379883e+00
6.213333e+08,-1.503906e+00,-2.431641e+00,-3.466797e+00,-4.428711e+00
6.226667e+08,-1.533203e+00,-2.460938e+00,-3.515625e+00,-4.423828e+00
6.240000e+08,-1.523438e+00,-2.529297e+00,-3.540039e+00,-4.462891e+00
6.253333e+08,-1.523438e+00,-2.524414e+00,-3.525391e+00,-4.462891e+00
6.266667e+08,-1.547852e+00,-2.509766e+00,-3.583984e+00,-4.521484e+00
6.280000e+08,-1.503906e+00,-2.465820e+00,-3.574219e+00,-4.531250e+00
6.293333e+08,-1.547852e+00,-2.543945e+00,-3.627930e+00,-4.545898e+00
6.306667e+08,-1.562500e+00,-2.573242e+00,-3.647461e+00,-4.624023e+00
6.320000e+08,-1.582031e+00,-2.597656e+00,-3.696289e+00,-4.658203e+00
6.333333e+08,-1.606445e+00,-2.646484e+00,-3.720703e+00,-4.736328e+00
6.346667e+08,-1.601562e+00,-2.670898e+00,-3.750000e+00,-4.726562e+00
6.360000e+08,-1.606445e+00,-2.700195e+00,-3.793945e+00,-4.790039e+00
6.373333e+08,-1.640625e+00,-2.763672e+00,-3.852539e+00,-4.863281e+00
6.386667e+08,-1.674805e+00,-2.807617e+00,-3.872070e+00,-4.887695e+00
6.400000e+08,-1.679688e+00,-2.788086e+00,-3.906250e+00,-4.936523e+00
6.413333e+08,-1.674805e+00,-2.836914e+00,-3.955078e+00,-4.951172e+00
6.426667e+08,-1.728516e+00,-2.871094e+00,-3.999023e+00,-5.029297e+00
6.440000e+08,-1.733398e+00,-2.866211e+00,-3.999023e+00,-5.058594e+00
6.453333e+08,-1.748047e+00,-2.915039e+00,-4.062500e+00,-5.063477e+00
6.466667e+08,-1.743164e+00,-2.910156e+00,-4.077148e+00,-5.151367e+00
6.480000e+08,-1.796875e+00,-2.973633e+00,-4.130859e+00,-5.175781e+00
6.493333e+08,-1.757812e+00,-2.993164e+00,-4.155273e+00,-5.229492e+00
6.506667e+08,-1.801758e+00,-3.017578e+00,-4.199219e+00,-5.263672e+00
6.520000e+08,-1.816406e+00,-3.037109e+00,-4.169922e+00,-5.273438e+00
6.533333e+08,-1.787109e+00,-3.041992e+00,-4.189453e+00,-5.249023e+00
6.546667e+08,-1.821289e+00,-3.066406e+00,-4.233398e+00,-5.327148e+00
6.560000e+08,-1.855469e+00,-3.066406e+00,-4.238281e+00,-5.332031e+00
6.573333e+08,-1.777344e+00,-3.007812e+00,-4.252930e+00,-5.332031e+00
6.586667e+08,-1.860352e+00,-3.061523e+00,-4.291992e+00,-5.434570e+00
6.600000e+08,-1.831055e+00,-3.056641e+00,-4.291992e+00,-5.371094e+00
6.613333e+08,-1.894531e+00,-3.066406e+00,-4.335938e+00,-5.400391e+00
6.626667e+08,-1.904297e+00,-3.115234e+00,-4.350586e+00,-5.458984e+00
6.640000e+08,-1.889648e+00,-3.071289e+00,-4.311523e+00,-5.463867e+00
6.653333e+08,-1.850586e+00,-3.022461e+00,-4.306641e+00,-5.415039e+00
6.666667e+08,-1.865234e+00,-3.012695e+00,-4.272461e+00,-5.429688e+00
6.680000e+08,-1.845703e+00,-3.012695e+00,-4.282227e+00,-5.415039e+00
6.693333e+08,-1.889648e+00,-3.012695e+00,-4.262695e+00,-5.424805e+00
6.706667e+08,-1.860352e+00,-3.017578e+00,-4.282227e+00,-5.390625e+00
6.720000e+08,-1.865234e+00,-3.007812e+00,-4.248047e+00,-5.424805e+00
6.733333e+08,-1.855469e+00,-2.978516e+00,-4.228516e+00,-5.390625e+00
6.746667e+08,-1.860352e+00,-2.944336e+00,-4.199219e+00,-5.278320e+00
6.760000e+08,-1.816406e+00,-2.875977e+00,-4.174805e+00,-5.336914e+00
6.773333e+08,-1.826172e+00,-2.905273e+00,-4.165039e+00,-5.268555e+00
6.786667e+08,-1.801758e+00,-2.910156e+00,-4.106445e+00,-5.283203e+00
6.800000e+08,-1.791992e+00,-2.875977e+00,-4.082031e+00,-5.200195e+00
6.813333e+08,-1.801758e+00,-2.851562e+00,-4.077148e+00,-5.205078e+00
6.826667e+08,-1.777344e+00,-2.807617e+00,-4.008789e+00,-5.131836e+00
6.840000e+08,-1.787109e+00,-2.880859e+00,-4.033203e+00,-5.146484e+00
6.853333e+08,-1.757812e+00,-2.797852e+00,-3.979492e+00,-5.092773e+00
6.866667e+08,-1.694336e+00,-2.758789e+00,-3.901367e+00,-4.990234e+00
6.880000e+08,-1.699219e+00,-2.729492e+00,-3.891602e+00,-4.995117e+00
6.893333e+08,-1.738281e+00,-2.773438e+00,-3.862305e+00,-4.985352e+00
6.906667e+08,-1.713867e+00,-2.719727e+00,-3.813477e+00,-4.970703e+00
6.920000e+08,-1.694336e+00,-2.690430e+00,-3.798828e+00,-4.912109e+00
6.933333e+08,-1.723633e+00,-2.705078e+00,-3.857422e+00,-4.951172e+00
6.946667e+08,-1.665039e+00,-2.617188e+00,-3.808594e+00,-4.858398e+00
6.960000e+08,-1.723633e+00,-2.670898e+00,-3.759766e+00,-4.824219e+00
6.973333e+08,-1.655273e+00,-2.602539e+00,-3.676758e+00,-4.804688e+00
6.986667e+08,-1.650391e+00,-2.607422e+00,-3.701172e+00,-4.794922e+00
7.000000e+08,-1.635742e+00,-2.548828e+00,-3.666992e+00,-4.741211e+00
7.013333e+08,-1.660156e+00,-2.583008e+00,-3.666992e+00,-4.687500e+00
7.026667e+08,-1.611328e+00,-2.583008e+00,-3.657227e+00,-4.736328e+00
7.040000e+08,-1.655273e+00,-2.563477e+00,-3.676758e+00,-4.716797e+00
7.053333e+08,-1.645508e+00,-2.592773e+00,-3.632812e+00,-4.707031e+00
7.066667e+08,-1.611328e+00,-2.592773e+00,-3.637695e+00,-4.692383e+00
7.080000e+08,-1.630859e+00,-2.578125e+00,-3.647461e+00,-4.633789e+00
7.093333e+08,-1.596680e+00,-2.548828e+00,-3.603516e+00,-4.677734e+00
7.106667e+08,-1.621094e+00,-2.573242e+00,-3.559570e+00,-4.638672e+00
7.120000e+08,-1.625977e+00,-2.578125e+00,-3.623047e+00,-4.667969e+00
7.133333e+08,-1.606445e+00,-2.563477e+00,-3.598633e+00,-4.638672e+00
7.146667e+08,-1.601562e+00,-2.548828e+00,-3.569336e+00,-4.638672e+00
7.160000e+08,-1.601562e+00,-2.543945e+00,-3.559570e+00,-4.580078e+00
7.173333e+08,-1.606445e+00,-2.548828e+00,-3.593750e+00,-4.628906e+00
7.186667e+08,-1.606445e+00,-2.524414e+00,-3.583984e+00,-4.609375e+00
7.200000e+08,-1.611328e+00,-2.583008e+00,-3.593750e+00,-4.619141e+00
7.213333e+08,-1.586914e+00,-2.563477e+00,-3.540039e+00,-4.565430e+00
7.226667e+08,-1.591797e+00,-2.573242e+00,-3.544922e+00,-4.604492e+00
7.240000e+08,-1.567383e+00,-2.514648e+00,-3.515625e+00,-4.492188e+00
7.253333e+08,-1.596680e+00,-2.548828e+00,-3.569336e+00,-4.580078e+00
7.266667e+08,-1.572266e+00,-2.539062e+00,-3.525391e+00,-4.580078e+00
7.280000e+08,-1.567383e+00,-2.539062e+00,-3.544922e+00,-4.565430e+00
7.293333e+08,-1.616211e+00,-2.568359e+00,-3.515625e+00,-4.560547e+00
7.306667e+08,-1.586914e+00,-2.563477e+00,-3.457031e+00,-4.545898e+00
7.320000e+08,-1.591797e+00,-2.578125e+00,-3.515625e+00,-4.550781e+00
7.333333e+08,-1.596680e+00,-2.587891e+00,-3.496094e+00,-4.462891e+00
7.346667e+08,-1.547852e+00,-2.597656e+00,-3.525391e+00,-4.511719e+00
7.360000e+08,-1.547852e+00,-2.539062e+00,-3.442383e+00,-4.467773e+00
7.373333e+08,-1.557617e+00,-2.504883e+00,-3.442383e+00,-4.458008e+00
7.386667e+08,-1.572266e+00,-2.485352e+00,-3.413086e+00,-4.418945e+00
7.400000e+08,-1.538086e+00,-2.465820e+00,-3.408203e+00,-4.409180e+00
7.413333e+08,-1.557617e+00,-2.500000e+00,-3.398438e+00,-4.394531e+00
7.426667e+08,-1.591797e+00,-2.548828e+00,-3.383789e+00,-4.423828e+00
7.440000e+08,-1.582031e+00,-2.495117e+00,-3.388672e+00,-4.355469e+00
7.453333e+08,-1.586914e+00,-2.519531e+00,-3.359375e+00,-4.345703e+00
7.466667e+08,-1.572266e+00,-2.495117e+00,-3.359375e+00,-4.326172e+00
7.480000e+08,-1.621094e+00,-2.534180e+00,-3.374023e+00,-4.355469e+00
7.493333e+08,-1.586914e+00,-2.509766e+00,-3.378906e+00,-4.331055e+00
7.506667e+08,-1.533203e+00,-2.500000e+00,-3.369141e+00,-4.321289e+00
7.520000e+08,-1.606445e+00,-2.514648e+00,-3.359375e+00,-4.282227e+00
7.533333e+08,-1.582031e+00,-2.465820e+00,-3.339844e+00,-4.282227e+00
7.546667e+08,-1.552734e+00,-2.490234e+00,-3.334961e+00,-4.277344e+00
7.560000e+08,-1.572266e+00,-2.504883e+00,-3.320312e+00,-4.252930e+00
7.573333e+08,-1.567383e+00,-2.485352e+00,-3.315430e+00,-4.282227e+00
7.586667e+08,-1.625977e+00,-2.514648e+00,-3.393555e+00,-4.301758e+00
7.600000e+08,-1.586914e+00,-2.480469e+00,-3.300781e+00,-4.189453e+00
7.613333e+08,-1.567383e+00,-2.509766e+00,-3.300781e+00,-4.189453e+00
7.626667e+08,-1.601562e+00,-2.509766e+00,-3.349609e+00,-4.238281e+00
7.640000e+08,-1.635742e+00,-2.504883e+00,-3.281250e+00,-4.233398e+00
7.653333e+08,-1.606445e+00,-2.558594e+00,-3.354492e+00,-4.257812e+00
7.666667e+08,-1.625977e+00,-2.553711e+00,-3.330078e+00,-4.174805e+00
