Machine Module,SSA3021X
9.706667e+07,-1.856870e+00
9.760000e+07,-1.876402e+00
9.813334e+07,-1.837339e+00
9.866666e+07,-1.851987e+00
9.920000e+07,-1.832456e+00
9.973333e+07,-1.866636e+00
1.002667e+08,-1.886167e+00
1.008000e+08,-1.847105e+00
1.013333e+08,-1.876402e+00
1.018667e+08,-1.925230e+00
1.024000e+08,-1.905698e+00
1.029333e+08,-1.905698e+00
1.034667e+08,-1.920347e+00
1.040000e+08,-1.915464e+00
1.045333e+08,-1.930112e+00
1.050667e+08,-1.944761e+00
1.056000e+08,-1.944761e+00
1.061333e+08,-1.964292e+00
1.066667e+08,-1.969175e+00
1.072000e+08,-2.003355e+00
1.077333e+08,-1.969175e+00
1.082667e+08,-1.974058e+00
1.088000e+08,-1.969175e+00
1.093333e+08,-2.027769e+00
1.098667e+08,-1.988706e+00
1.104000e+08,-1.998472e+00
1.109333e+08,-2.022886e+00
1.114667e+08,-2.008237e+00
1.120000e+08,-2.052183e+00
1.125333e+08,-2.032652e+00
1.130667e+08,-2.027769e+00
1.136000e+08,-2.042417e+00
1.141333e+08,-2.091245e+00
1.146667e+08,-2.066831e+00
1.152000e+08,-2.101011e+00
1.157333e+08,-2.013120e+00
1.162667e+08,-2.061948e+00
1.168000e+08,-2.081480e+00
1.173333e+08,-2.076597e+00
1.178667e+08,-2.081480e+00
1.184000e+08,-2.130308e+00
1.189333e+08,-2.115659e+00
1.194667e+08,-2.110777e+00
1.200000e+08,-2.086362e+00
1.205333e+08,-2.091245e+00
1.210667e+08,-2.110777e+00
1.216000e+08,-2.135191e+00
1.221333e+08,-2.125425e+00
1.226667e+08,-2.140073e+00
1.232000e+08,-2.101011e+00
1.237333e+08,-2.135191e+00
1.242667e+08,-2.130308e+00
1.248000e+08,-2.120542e+00
1.253333e+08,-2.174253e+00
1.258667e+08,-2.174253e+00
1.264000e+08,-2.125425e+00
1.269333e+08,-2.193784e+00
1.274667e+08,-2.179136e+00
1.280000e+08,-2.154722e+00
1.285333e+08,-2.154722e+00
1.290667e+08,-2.174253e+00
1.296000e+08,-2.223081e+00
1.301333e+08,-2.193784e+00
1.306667e+08,-2.193784e+00
1.312000e+08,-2.223081e+00
1.317333e+08,-2.174253e+00
1.322667e+08,-2.193784e+00
1.328000e+08,-2.179136e+00
1.333333e+08,-2.208433e+00
1.338667e+08,-2.213316e+00
1.344000e+08,-2.247495e+00
1.349333e+08,-2.179136e+00
1.354667e+08,-2.208433e+00
1.360000e+08,-2.184019e+00
1.365333e+08,-2.208433e+00
1.370667e+08,-2.193784e+00
1.376000e+08,-2.174253e+00
1.381333e+08,-2.169370e+00
1.386667e+08,-2.169370e+00
1.392000e+08,-2.237730e+00
1.397333e+08,-2.188902e+00
1.402667e+08,-2.184019e+00
1.408000e+08,-2.125425e+00
1.413333e+08,-2.159605e+00
1.418667e+08,-2.223081e+00
1.424000e+08,-2.184019e+00
1.429333e+08,-2.144956e+00
1.434667e+08,-2.144956e+00
1.440000e+08,-2.169370e+00
1.445333e+08,-2.159605e+00
1.450667e+08,-2.159605e+00
1.456000e+08,-2.154722e+00
1.461333e+08,-2.159605e+00
1.466667e+08,-2.188902e+00
1.472000e+08,-2.164487e+00
1.477333e+08,-2.125425e+00
1.482667e+08,-2.120542e+00
1.488000e+08,-2.125425e+00
1.493333e+08,-2.144956e+00
1.498667e+08,-2.140073e+00
1.504000e+08,-2.130308e+00
1.509333e+08,-2.135191e+00
1.514667e+08,-2.159605e+00
1.520000e+08,-2.120542e+00
1.525333e+08,-2.105894e+00
1.530667e+08,-2.110777e+00
1.536000e+08,-2.115659e+00
1.541333e+08,-2.135191e+00
1.546667e+08,-2.140073e+00
1.552000e+08,-2.076597e+00
1.557333e+08,-2.086362e+00
1.562667e+08,-2.071714e+00
1.568000e+08,-2.135191e+00
1.573333e+08,-2.081480e+00
1.578667e+08,-2.057066e+00
1.584000e+08,-2.086362e+00
1.589333e+08,-2.066831e+00
1.594667e+08,-2.096128e+00
1.600000e+08,-2.091245e+00
1.605333e+08,-2.081480e+00
1.610667e+08,-2.057066e+00
1.616000e+08,-2.110777e+00
1.621333e+08,-2.081480e+00
1.626667e+08,-2.091245e+00
1.632000e+08,-2.047300e+00
1.637333e+08,-2.071714e+00
1.642667e+08,-2.110777e+00
1.648000e+08,-2.086362e+00
1.653333e+08,-2.061948e+00
1.658667e+08,-2.071714e+00
1.664000e+08,-2.047300e+00
1.669333e+08,-2.115659e+00
1.674667e+08,-2.066831e+00
1.680000e+08,-2.066831e+00
1.685333e+08,-2.086362e+00
1.690667e+08,-2.071714e+00
1.696000e+08,-2.096128e+00
1.701333e+08,-2.061948e+00
1.706667e+08,-2.057066e+00
1.712000e+08,-2.081480e+00
1.717333e+08,-2.101011e+00
1.722667e+08,-2.076597e+00
1.728000e+08,-2.086362e+00
1.733333e+08,-2.101011e+00
1.738667e+08,-2.076597e+00
1.744000e+08,-2.144956e+00
1.749333e+08,-2.101011e+00
1.754667e+08,-2.105894e+00
1.760000e+08,-2.110777e+00
1.765333e+08,-2.140073e+00
1.770667e+08,-2.115659e+00
1.776000e+08,-2.120542e+00
1.781333e+08,-2.135191e+00
1.786667e+08,-2.120542e+00
1.792000e+08,-2.144956e+00
1.797333e+08,-2.140073e+00
1.802667e+08,-2.164487e+00
1.808000e+08,-2.179136e+00
1.813333e+08,-2.154722e+00
1.818667e+08,-2.198667e+00
1.824000e+08,-2.188902e+00
1.829333e+08,-2.232847e+00
1.834667e+08,-2.198667e+00
1.840000e+08,-2.213316e+00
1.845333e+08,-2.223081e+00
1.850667e+08,-2.237730e+00
1.856000e+08,-2.262144e+00
1.861333e+08,-2.242612e+00
1.866667e+08,-2.310972e+00
1.872000e+08,-2.306089e+00
1.877333e+08,-2.267027e+00
1.882667e+08,-2.320737e+00
1.888000e+08,-2.310972e+00
1.893333e+08,-2.340269e+00
1.898667e+08,-2.350034e+00
1.904000e+08,-2.364683e+00
1.909333e+08,-2.340269e+00
1.914667e+08,-2.359800e+00
1.920000e+08,-2.359800e+00
1.925333e+08,-2.398862e+00
1.930667e+08,-2.384214e+00
1.936000e+08,-2.393980e+00
1.941333e+08,-2.442808e+00
1.946667e+08,-2.423277e+00
1.952000e+08,-2.423277e+00
1.957333e+08,-2.423277e+00
1.962667e+08,-2.457456e+00
1.968000e+08,-2.501402e+00
1.973333e+08,-2.447691e+00
1.978667e+08,-2.511167e+00
1.984000e+08,-2.545347e+00
1.989333e+08,-2.511167e+00
1.994667e+08,-2.476987e+00
2.000000e+08,-2.555112e+00
2.005333e+08,-2.520933e+00
2.010667e+08,-2.525816e+00
2.016000e+08,-2.550230e+00
2.021333e+08,-2.574644e+00
2.026667e+08,-2.545347e+00
2.032000e+08,-2.530698e+00
2.037333e+08,-2.579527e+00
2.042667e+08,-2.579527e+00
2.048000e+08,-2.550230e+00
2.053333e+08,-2.594175e+00
2.058667e+08,-2.628355e+00
2.064000e+08,-2.603941e+00
2.069333e+08,-2.638120e+00
2.074667e+08,-2.599058e+00
2.080000e+08,-2.589292e+00
2.085333e+08,-2.618589e+00
2.090667e+08,-2.643003e+00
2.096000e+08,-2.677183e+00
2.101333e+08,-2.584409e+00
2.106667e+08,-2.608823e+00
2.112000e+08,-2.623472e+00
2.117333e+08,-2.613706e+00
2.122667e+08,-2.623472e+00
2.128000e+08,-2.623472e+00
2.133333e+08,-2.633237e+00
2.138667e+08,-2.613706e+00
2.144000e+08,-2.628355e+00
2.149333e+08,-2.613706e+00
2.154667e+08,-2.623472e+00
2.160000e+08,-2.618589e+00
2.165333e+08,-2.608823e+00
2.170667e+08,-2.584409e+00
2.176000e+08,-2.618589e+00
2.181333e+08,-2.594175e+00
2.186667e+08,-2.599058e+00
2.192000e+08,-2.599058e+00
2.197333e+08,-2.579527e+00
2.202667e+08,-2.574644e+00
2.208000e+08,-2.579527e+00
2.213333e+08,-2.608823e+00
2.218667e+08,-2.589292e+00
2.224000e+08,-2.584409e+00
2.229333e+08,-2.535581e+00
2.234667e+08,-2.569761e+00
2.240000e+08,-2.530698e+00
2.245333e+08,-2.555112e+00
2.250667e+08,-2.501402e+00
2.256000e+08,-2.486753e+00
2.261333e+08,-2.496519e+00
2.266667e+08,-2.525816e+00
2.272000e+08,-2.501402e+00
2.277333e+08,-2.472105e+00
2.282667e+08,-2.491636e+00
2.288000e+08,-2.520933e+00
2.293333e+08,-2.486753e+00
2.298667e+08,-2.501402e+00
2.304000e+08,-2.496519e+00
2.309333e+08,-2.447691e+00
2.314667e+08,-2.418394e+00
2.320000e+08,-2.393980e+00
2.325333e+08,-2.379331e+00
2.330667e+08,-2.354917e+00
2.336000e+08,-2.384214e+00
2.341333e+08,-2.345152e+00
2.346667e+08,-2.374448e+00
2.352000e+08,-2.345152e+00
2.357333e+08,-2.330503e+00
2.362667e+08,-2.315855e+00
2.368000e+08,-2.320737e+00
2.373333e+08,-2.306089e+00
2.378667e+08,-2.286558e+00
2.384000e+08,-2.262144e+00
2.389333e+08,-2.242612e+00
2.394667e+08,-2.237730e+00
2.400000e+08,-2.237730e+00
2.405333e+08,-2.247495e+00
2.410667e+08,-2.252378e+00
2.416000e+08,-2.227964e+00
2.421333e+08,-2.227964e+00
2.426667e+08,-2.203550e+00
2.432000e+08,-2.198667e+00
2.437333e+08,-2.193784e+00
2.442667e+08,-2.164487e+00
2.448000e+08,-2.179136e+00
2.453333e+08,-2.144956e+00
2.458667e+08,-2.169370e+00
2.464000e+08,-2.130308e+00
2.469333e+08,-2.149839e+00
2.474667e+08,-2.154722e+00
2.480000e+08,-2.115659e+00
2.485333e+08,-2.086362e+00
2.490667e+08,-2.115659e+00
2.496000e+08,-2.081480e+00
2.501333e+08,-2.081480e+00
2.506667e+08,-2.081480e+00
2.512000e+08,-2.057066e+00
2.517333e+08,-2.047300e+00
2.522667e+08,-2.057066e+00
2.528000e+08,-2.066831e+00
2.533333e+08,-2.042417e+00
2.538667e+08,-2.032652e+00
2.544000e+08,-2.057066e+00
2.549333e+08,-1.998472e+00
2.554667e+08,-2.022886e+00
2.560000e+08,-2.037534e+00
2.565333e+08,-2.022886e+00
2.570667e+08,-1.998472e+00
2.576000e+08,-1.988706e+00
2.581333e+08,-2.003355e+00
2.586667e+08,-1.959409e+00
2.592000e+08,-2.008237e+00
2.597333e+08,-1.954527e+00
2.602667e+08,-1.978941e+00
2.608000e+08,-1.969175e+00
2.613333e+08,-1.993589e+00
2.618667e+08,-1.969175e+00
2.624000e+08,-1.969175e+00
2.629333e+08,-1.944761e+00
2.634667e+08,-1.944761e+00
2.640000e+08,-1.939878e+00
2.645333e+08,-1.959409e+00
2.650667e+08,-1.959409e+00
2.656000e+08,-1.969175e+00
2.661333e+08,-1.939878e+00
2.666667e+08,-1.944761e+00
2.672000e+08,-1.978941e+00
2.677333e+08,-1.969175e+00
2.682667e+08,-1.983823e+00
2.688000e+08,-1.983823e+00
2.693333e+08,-1.954527e+00
2.698667e+08,-1.959409e+00
2.704000e+08,-1.954527e+00
2.709333e+08,-2.008237e+00
2.714667e+08,-1.993589e+00
2.720000e+08,-1.949644e+00
2.725333e+08,-1.954527e+00
2.730667e+08,-1.949644e+00
2.736000e+08,-1.993589e+00
2.741333e+08,-1.998472e+00
2.746667e+08,-2.008237e+00
2.752000e+08,-1.969175e+00
2.757333e+08,-1.998472e+00
2.762667e+08,-2.003355e+00
2.768000e+08,-2.003355e+00
2.773333e+08,-2.003355e+00
2.778667e+08,-2.047300e+00
2.784000e+08,-2.032652e+00
2.789333e+08,-2.047300e+00
2.794667e+08,-2.027769e+00
2.800000e+08,-2.027769e+00
2.805333e+08,-2.047300e+00
2.810667e+08,-2.032652e+00
2.816000e+08,-2.061948e+00
2.821333e+08,-2.052183e+00
2.826667e+08,-2.061948e+00
2.832000e+08,-2.042417e+00
2.837333e+08,-2.076597e+00
2.842667e+08,-2.071714e+00
2.848000e+08,-2.130308e+00
2.853333e+08,-2.105894e+00
2.858667e+08,-2.101011e+00
2.864000e+08,-2.184019e+00
2.869333e+08,-2.149839e+00
2.874667e+08,-2.125425e+00
2.880000e+08,-2.120542e+00
2.885333e+08,-2.140073e+00
2.890667e+08,-2.188902e+00
2.896000e+08,-2.208433e+00
2.901333e+08,-2.135191e+00
2.906667e+08,-2.154722e+00
2.912000e+08,-2.179136e+00
2.917333e+08,-2.179136e+00
2.922667e+08,-2.179136e+00
2.928000e+08,-2.198667e+00
2.933333e+08,-2.252378e+00
2.938667e+08,-2.179136e+00
2.944000e+08,-2.242612e+00
2.949333e+08,-2.237730e+00
2.954667e+08,-2.227964e+00
2.960000e+08,-2.227964e+00
2.965333e+08,-2.257261e+00
2.970667e+08,-2.223081e+00
2.976000e+08,-2.242612e+00
2.981333e+08,-2.208433e+00
2.986667e+08,-2.252378e+00
2.992000e+08,-2.223081e+00
2.997333e+08,-2.252378e+00
3.002667e+08,-2.242612e+00
3.008000e+08,-2.247495e+00
3.013333e+08,-2.252378e+00
3.018667e+08,-2.242612e+00
3.024000e+08,-2.223081e+00
3.029333e+08,-2.247495e+00
3.034667e+08,-2.223081e+00
3.040000e+08,-2.227964e+00
3.045333e+08,-2.169370e+00
3.050667e+08,-2.198667e+00
3.056000e+08,-2.223081e+00
3.061333e+08,-2.203550e+00
3.066667e+08,-2.218198e+00
3.072000e+08,-2.237730e+00
3.077333e+08,-2.174253e+00
3.082667e+08,-2.179136e+00
3.088000e+08,-2.218198e+00
3.093333e+08,-2.218198e+00
3.098667e+08,-2.154722e+00
3.104000e+08,-2.174253e+00
3.109333e+08,-2.174253e+00
3.114667e+08,-2.120542e+00
3.120000e+08,-2.110777e+00
3.125333e+08,-2.135191e+00
3.130667e+08,-2.125425e+00
3.136000e+08,-2.110777e+00
3.141333e+08,-2.125425e+00
3.146667e+08,-2.125425e+00
3.152000e+08,-2.066831e+00
3.157333e+08,-2.071714e+00
3.162667e+08,-2.066831e+00
3.168000e+08,-2.076597e+00
3.173333e+08,-2.096128e+00
3.178667e+08,-2.037534e+00
3.184000e+08,-2.091245e+00
3.189333e+08,-2.076597e+00
3.194667e+08,-2.037534e+00
3.200000e+08,-2.066831e+00
3.205333e+08,-2.027769e+00
3.210667e+08,-2.003355e+00
3.216000e+08,-2.022886e+00
3.221333e+08,-2.027769e+00
3.226667e+08,-2.032652e+00
3.232000e+08,-1.988706e+00
3.237333e+08,-1.974058e+00
3.242667e+08,-1.964292e+00
3.248000e+08,-2.008237e+00
3.253333e+08,-1.974058e+00
3.258667e+08,-1.988706e+00
3.264000e+08,-1.974058e+00
3.269333e+08,-1.959409e+00
3.274667e+08,-1.988706e+00
3.280000e+08,-1.920347e+00
3.285333e+08,-1.905698e+00
3.290667e+08,-1.910581e+00
3.296000e+08,-1.964292e+00
3.301333e+08,-1.920347e+00
3.306667e+08,-1.905698e+00
3.312000e+08,-1.891050e+00
3.317333e+08,-1.934995e+00
3.322667e+08,-1.871519e+00
3.328000e+08,-1.871519e+00
3.333333e+08,-1.861753e+00
3.338667e+08,-1.891050e+00
3.344000e+08,-1.861753e+00
3.349333e+08,-1.925230e+00
3.354667e+08,-1.847105e+00
3.360000e+08,-1.842222e+00
3.365333e+08,-1.876402e+00
3.370667e+08,-1.895933e+00
3.376000e+08,-1.851987e+00
3.381333e+08,-1.842222e+00
3.386667e+08,-1.847105e+00
3.392000e+08,-1.803159e+00
3.397333e+08,-1.876402e+00
3.402667e+08,-1.881284e+00
3.408000e+08,-1.891050e+00
3.413333e+08,-1.881284e+00
3.418667e+08,-1.847105e+00
3.424000e+08,-1.866636e+00
3.429333e+08,-1.861753e+00
3.434667e+08,-1.900816e+00
3.440000e+08,-1.881284e+00
3.445333e+08,-1.861753e+00
3.450667e+08,-1.920347e+00
3.456000e+08,-1.847105e+00
3.461333e+08,-1.861753e+00
3.466667e+08,-1.891050e+00
3.472000e+08,-1.905698e+00
3.477333e+08,-1.871519e+00
3.482667e+08,-1.900816e+00
3.488000e+08,-1.881284e+00
3.493333e+08,-1.915464e+00
3.498667e+08,-1.910581e+00
3.504000e+08,-1.934995e+00
3.509333e+08,-1.905698e+00
3.514667e+08,-1.939878e+00
3.520000e+08,-1.905698e+00
3.525333e+08,-1.959409e+00
3.530667e+08,-1.910581e+00
3.536000e+08,-1.910581e+00
3.541333e+08,-1.988706e+00
3.546667e+08,-1.998472e+00
3.552000e+08,-1.964292e+00
3.557333e+08,-1.993589e+00
3.562667e+08,-2.022886e+00
3.568000e+08,-2.022886e+00
3.573333e+08,-1.969175e+00
3.578667e+08,-1.964292e+00
3.584000e+08,-2.027769e+00
3.589333e+08,-2.032652e+00
3.594667e+08,-2.027769e+00
3.600000e+08,-2.037534e+00
3.605333e+08,-2.052183e+00
3.610667e+08,-2.027769e+00
3.616000e+08,-2.071714e+00
3.621333e+08,-2.091245e+00
3.626667e+08,-2.086362e+00
3.632000e+08,-2.057066e+00
3.637333e+08,-2.086362e+00
3.642667e+08,-2.057066e+00
3.648000e+08,-2.115659e+00
3.653333e+08,-2.115659e+00
3.658667e+08,-2.149839e+00
3.664000e+08,-2.130308e+00
3.669333e+08,-2.179136e+00
3.674667e+08,-2.140073e+00
3.680000e+08,-2.096128e+00
3.685333e+08,-2.110777e+00
3.690667e+08,-2.184019e+00
3.696000e+08,-2.213316e+00
3.701333e+08,-2.149839e+00
3.706667e+08,-2.149839e+00
3.712000e+08,-2.179136e+00
3.717333e+08,-2.164487e+00
3.722667e+08,-2.174253e+00
3.728000e+08,-2.193784e+00
3.733333e+08,-2.184019e+00
3.738667e+08,-2.198667e+00
3.744000e+08,-2.193784e+00
3.749333e+08,-2.208433e+00
3.754667e+08,-2.213316e+00
3.760000e+08,-2.247495e+00
3.765333e+08,-2.232847e+00
3.770667e+08,-2.232847e+00
3.776000e+08,-2.257261e+00
3.781333e+08,-2.218198e+00
3.786667e+08,-2.188902e+00
3.792000e+08,-2.198667e+00
3.797333e+08,-2.242612e+00
3.802667e+08,-2.184019e+00
3.808000e+08,-2.149839e+00
3.813333e+08,-2.232847e+00
3.818667e+08,-2.184019e+00
3.824000e+08,-2.213316e+00
3.829333e+08,-2.164487e+00
3.834667e+08,-2.242612e+00
3.840000e+08,-2.184019e+00
3.845333e+08,-2.120542e+00
3.850667e+08,-2.184019e+00
3.856000e+08,-2.213316e+00
3.861333e+08,-2.164487e+00
3.866667e+08,-2.144956e+00
3.872000e+08,-2.218198e+00
3.877333e+08,-2.115659e+00
3.882667e+08,-2.125425e+00
3.888000e+08,-2.096128e+00
3.893333e+08,-2.130308e+00
3.898667e+08,-2.091245e+00
3.904000e+08,-2.052183e+00
3.909333e+08,-2.076597e+00
3.914667e+08,-2.076597e+00
3.920000e+08,-2.003355e+00
3.925333e+08,-2.032652e+00
3.930667e+08,-2.013120e+00
3.936000e+08,-1.974058e+00
3.941333e+08,-2.032652e+00
3.946667e+08,-2.027769e+00
3.952000e+08,-1.983823e+00
3.957333e+08,-1.954527e+00
3.962667e+08,-1.983823e+00
3.968000e+08,-1.969175e+00
3.973333e+08,-1.964292e+00
3.978667e+08,-1.886167e+00
3.984000e+08,-1.920347e+00
3.989333e+08,-1.891050e+00
3.994667e+08,-1.876402e+00
4.000000e+08,-1.910581e+00
