Machine Module,SSA3021X
9.653334e+07,-1.602964e+00
9.706667e+07,-1.612730e+00
9.760000e+07,-1.598081e+00
9.813334e+07,-1.593198e+00
9.866666e+07,-1.602964e+00
9.920000e+07,-1.568784e+00
9.973333e+07,-1.612730e+00
1.002667e+08,-1.607847e+00
1.008000e+08,-1.627378e+00
1.013333e+08,-1.573667e+00
1.018667e+08,-1.602964e+00
1.024000e+08,-1.622495e+00
1.029333e+08,-1.598081e+00
1.034667e+08,-1.617612e+00
1.040000e+08,-1.617612e+00
1.045333e+08,-1.593198e+00
1.050667e+08,-1.607847e+00
1.056000e+08,-1.646909e+00
1.061333e+08,-1.612730e+00
1.066667e+08,-1.622495e+00
1.072000e+08,-1.627378e+00
1.077333e+08,-1.583433e+00
1.082667e+08,-1.632261e+00
1.088000e+08,-1.607847e+00
1.093333e+08,-1.627378e+00
1.098667e+08,-1.612730e+00
1.104000e+08,-1.632261e+00
1.109333e+08,-1.617612e+00
1.114667e+08,-1.602964e+00
1.120000e+08,-1.632261e+00
1.125333e+08,-1.627378e+00
1.130667e+08,-1.617612e+00
1.136000e+08,-1.627378e+00
1.141333e+08,-1.661558e+00
1.146667e+08,-1.637144e+00
1.152000e+08,-1.627378e+00
1.157333e+08,-1.593198e+00
1.162667e+08,-1.578550e+00
1.168000e+08,-1.598081e+00
1.173333e+08,-1.602964e+00
1.178667e+08,-1.598081e+00
1.184000e+08,-1.627378e+00
1.189333e+08,-1.593198e+00
1.194667e+08,-1.588316e+00
1.200000e+08,-1.578550e+00
1.205333e+08,-1.578550e+00
1.210667e+08,-1.563902e+00
1.216000e+08,-1.573667e+00
1.221333e+08,-1.573667e+00
1.226667e+08,-1.573667e+00
1.232000e+08,-1.544370e+00
1.237333e+08,-1.583433e+00
1.242667e+08,-1.573667e+00
1.248000e+08,-1.568784e+00
1.253333e+08,-1.583433e+00
1.258667e+08,-1.559019e+00
1.264000e+08,-1.515073e+00
1.269333e+08,-1.598081e+00
1.274667e+08,-1.559019e+00
1.280000e+08,-1.544370e+00
1.285333e+08,-1.544370e+00
1.290667e+08,-1.559019e+00
1.296000e+08,-1.612730e+00
1.301333e+08,-1.539487e+00
1.306667e+08,-1.539487e+00
1.312000e+08,-1.563902e+00
1.317333e+08,-1.510191e+00
1.322667e+08,-1.529722e+00
1.328000e+08,-1.529722e+00
1.333333e+08,-1.559019e+00
1.338667e+08,-1.539487e+00
1.344000e+08,-1.583433e+00
1.349333e+08,-1.500425e+00
1.354667e+08,-1.549253e+00
1.360000e+08,-1.500425e+00
1.365333e+08,-1.500425e+00
1.370667e+08,-1.505308e+00
1.376000e+08,-1.485777e+00
1.381333e+08,-1.476011e+00
1.386667e+08,-1.466245e+00
1.392000e+08,-1.510191e+00
1.397333e+08,-1.476011e+00
1.402667e+08,-1.451597e+00
1.408000e+08,-1.432066e+00
1.413333e+08,-1.456480e+00
1.418667e+08,-1.461362e+00
1.424000e+08,-1.436948e+00
1.429333e+08,-1.427183e+00
1.434667e+08,-1.378355e+00
1.440000e+08,-1.432066e+00
1.445333e+08,-1.402769e+00
1.450667e+08,-1.417417e+00
1.456000e+08,-1.383237e+00
1.461333e+08,-1.388120e+00
1.466667e+08,-1.412534e+00
1.472000e+08,-1.393003e+00
1.477333e+08,-1.349058e+00
1.482667e+08,-1.383237e+00
1.488000e+08,-1.339292e+00
1.493333e+08,-1.363706e+00
1.498667e+08,-1.368589e+00
1.504000e+08,-1.344175e+00
1.509333e+08,-1.373472e+00
1.514667e+08,-1.378355e+00
1.520000e+08,-1.353941e+00
1.525333e+08,-1.358823e+00
1.530667e+08,-1.309995e+00
1.536000e+08,-1.314878e+00
1.541333e+08,-1.329527e+00
1.546667e+08,-1.344175e+00
1.552000e+08,-1.285581e+00
1.557333e+08,-1.319761e+00
1.562667e+08,-1.300230e+00
1.568000e+08,-1.349058e+00
1.573333e+08,-1.280698e+00
1.578667e+08,-1.309995e+00
1.584000e+08,-1.275816e+00
1.589333e+08,-1.256284e+00
1.594667e+08,-1.295347e+00
1.600000e+08,-1.270933e+00
1.605333e+08,-1.285581e+00
1.610667e+08,-1.266050e+00
1.616000e+08,-1.290464e+00
1.621333e+08,-1.280698e+00
1.626667e+08,-1.285581e+00
1.632000e+08,-1.222105e+00
1.637333e+08,-1.280698e+00
1.642667e+08,-1.300230e+00
1.648000e+08,-1.270933e+00
1.653333e+08,-1.256284e+00
1.658667e+08,-1.285581e+00
1.664000e+08,-1.256284e+00
1.669333e+08,-1.319761e+00
1.674667e+08,-1.256284e+00
1.680000e+08,-1.241636e+00
1.685333e+08,-1.309995e+00
1.690667e+08,-1.256284e+00
1.696000e+08,-1.305112e+00
1.701333e+08,-1.270933e+00
1.706667e+08,-1.241636e+00
1.712000e+08,-1.280698e+00
1.717333e+08,-1.285581e+00
1.722667e+08,-1.270933e+00
1.728000e+08,-1.290464e+00
1.733333e+08,-1.295347e+00
1.738667e+08,-1.261167e+00
1.744000e+08,-1.329527e+00
1.749333e+08,-1.290464e+00
1.754667e+08,-1.285581e+00
1.760000e+08,-1.280698e+00
1.765333e+08,-1.324644e+00
1.770667e+08,-1.280698e+00
1.776000e+08,-1.314878e+00
1.781333e+08,-1.319761e+00
1.786667e+08,-1.295347e+00
1.792000e+08,-1.319761e+00
1.797333e+08,-1.295347e+00
1.802667e+08,-1.334409e+00
1.808000e+08,-1.290464e+00
1.813333e+08,-1.329527e+00
1.818667e+08,-1.349058e+00
1.824000e+08,-1.349058e+00
1.829333e+08,-1.349058e+00
1.834667e+08,-1.344175e+00
1.840000e+08,-1.334409e+00
1.845333e+08,-1.349058e+00
1.850667e+08,-1.397886e+00
1.856000e+08,-1.373472e+00
1.861333e+08,-1.353941e+00
1.866667e+08,-1.427183e+00
1.872000e+08,-1.407652e+00
1.877333e+08,-1.368589e+00
1.882667e+08,-1.368589e+00
1.888000e+08,-1.412534e+00
1.893333e+08,-1.412534e+00
1.898667e+08,-1.422300e+00
1.904000e+08,-1.436948e+00
1.909333e+08,-1.422300e+00
1.914667e+08,-1.422300e+00
1.920000e+08,-1.436948e+00
1.925333e+08,-1.432066e+00
1.930667e+08,-1.422300e+00
1.936000e+08,-1.427183e+00
1.941333e+08,-1.456480e+00
1.946667e+08,-1.461362e+00
1.952000e+08,-1.461362e+00
1.957333e+08,-1.397886e+00
1.962667e+08,-1.451597e+00
1.968000e+08,-1.456480e+00
1.973333e+08,-1.436948e+00
1.978667e+08,-1.490659e+00
1.984000e+08,-1.529722e+00
1.989333e+08,-1.441831e+00
1.994667e+08,-1.446714e+00
2.000000e+08,-1.476011e+00
2.005333e+08,-1.471128e+00
2.010667e+08,-1.461362e+00
2.016000e+08,-1.451597e+00
2.021333e+08,-1.495542e+00
2.026667e+08,-1.451597e+00
2.032000e+08,-1.417417e+00
2.037333e+08,-1.466245e+00
2.042667e+08,-1.456480e+00
2.048000e+08,-1.446714e+00
2.053333e+08,-1.466245e+00
2.058667e+08,-1.485777e+00
2.064000e+08,-1.461362e+00
2.069333e+08,-1.515073e+00
2.074667e+08,-1.471128e+00
2.080000e+08,-1.451597e+00
2.085333e+08,-1.451597e+00
2.090667e+08,-1.461362e+00
2.096000e+08,-1.490659e+00
2.101333e+08,-1.427183e+00
2.106667e+08,-1.407652e+00
2.112000e+08,-1.432066e+00
2.117333e+08,-1.417417e+00
2.122667e+08,-1.436948e+00
2.128000e+08,-1.407652e+00
2.133333e+08,-1.412534e+00
2.138667e+08,-1.402769e+00
2.144000e+08,-1.422300e+00
2.149333e+08,-1.397886e+00
2.154667e+08,-1.383237e+00
2.160000e+08,-1.393003e+00
2.165333e+08,-1.383237e+00
2.170667e+08,-1.319761e+00
2.176000e+08,-1.373472e+00
2.181333e+08,-1.358823e+00
2.186667e+08,-1.353941e+00
2.192000e+08,-1.358823e+00
2.197333e+08,-1.349058e+00
2.202667e+08,-1.329527e+00
2.208000e+08,-1.300230e+00
2.213333e+08,-1.358823e+00
2.218667e+08,-1.324644e+00
2.224000e+08,-1.314878e+00
2.229333e+08,-1.285581e+00
2.234667e+08,-1.324644e+00
2.240000e+08,-1.256284e+00
2.245333e+08,-1.309995e+00
2.250667e+08,-1.236753e+00
2.256000e+08,-1.207456e+00
2.261333e+08,-1.261167e+00
2.266667e+08,-1.266050e+00
2.272000e+08,-1.261167e+00
2.277333e+08,-1.231870e+00
2.282667e+08,-1.197691e+00
2.288000e+08,-1.275816e+00
2.293333e+08,-1.256284e+00
2.298667e+08,-1.217222e+00
2.304000e+08,-1.217222e+00
2.309333e+08,-1.222105e+00
2.314667e+08,-1.173277e+00
2.320000e+08,-1.197691e+00
2.325333e+08,-1.178159e+00
2.330667e+08,-1.158628e+00
2.336000e+08,-1.168394e+00
2.341333e+08,-1.124448e+00
2.346667e+08,-1.153745e+00
2.352000e+08,-1.114683e+00
2.357333e+08,-1.070737e+00
2.362667e+08,-1.085386e+00
2.368000e+08,-1.104917e+00
2.373333e+08,-1.095152e+00
2.378667e+08,-1.085386e+00
2.384000e+08,-1.041441e+00
2.389333e+08,-1.021909e+00
2.394667e+08,-1.031675e+00
2.400000e+08,-1.031675e+00
2.405333e+08,-1.021909e+00
2.410667e+08,-1.056089e+00
2.416000e+08,-1.026792e+00
2.421333e+08,-1.051206e+00
2.426667e+08,-1.031675e+00
2.432000e+08,-9.926125e-01
2.437333e+08,-9.974953e-01
2.442667e+08,-9.974953e-01
2.448000e+08,-1.002378e+00
2.453333e+08,-9.584328e-01
2.458667e+08,-1.002378e+00
2.464000e+08,-9.389016e-01
2.469333e+08,-9.828469e-01
2.474667e+08,-9.828469e-01
2.480000e+08,-9.486672e-01
2.485333e+08,-9.486672e-01
2.490667e+08,-9.486672e-01
2.496000e+08,-9.535500e-01
2.501333e+08,-9.486672e-01
2.506667e+08,-9.193703e-01
2.512000e+08,-9.193703e-01
2.517333e+08,-9.291359e-01
2.522667e+08,-9.242531e-01
2.528000e+08,-9.242531e-01
2.533333e+08,-9.437844e-01
2.538667e+08,-8.949562e-01
2.544000e+08,-9.535500e-01
2.549333e+08,-9.193703e-01
2.554667e+08,-8.851906e-01
2.560000e+08,-9.242531e-01
2.565333e+08,-9.096047e-01
2.570667e+08,-8.949562e-01
2.576000e+08,-9.047219e-01
2.581333e+08,-8.803078e-01
2.586667e+08,-8.558937e-01
2.592000e+08,-9.144875e-01
2.597333e+08,-8.510109e-01
2.602667e+08,-9.047219e-01
2.608000e+08,-8.461281e-01
2.613333e+08,-8.900734e-01
2.618667e+08,-8.998391e-01
2.624000e+08,-8.949562e-01
2.629333e+08,-8.510109e-01
2.634667e+08,-8.656594e-01
2.640000e+08,-8.558937e-01
2.645333e+08,-9.047219e-01
2.650667e+08,-9.096047e-01
2.656000e+08,-8.656594e-01
2.661333e+08,-8.754250e-01
2.666667e+08,-8.949562e-01
2.672000e+08,-8.998391e-01
2.677333e+08,-8.803078e-01
2.682667e+08,-8.510109e-01
2.688000e+08,-8.900734e-01
2.693333e+08,-8.803078e-01
2.698667e+08,-8.558937e-01
2.704000e+08,-8.754250e-01
2.709333e+08,-9.437844e-01
2.714667e+08,-9.047219e-01
2.720000e+08,-8.754250e-01
2.725333e+08,-8.949562e-01
2.730667e+08,-8.558937e-01
2.736000e+08,-9.047219e-01
2.741333e+08,-9.242531e-01
2.746667e+08,-9.242531e-01
2.752000e+08,-9.047219e-01
2.757333e+08,-8.851906e-01
2.762667e+08,-9.096047e-01
2.768000e+08,-9.437844e-01
2.773333e+08,-9.242531e-01
2.778667e+08,-9.242531e-01
2.784000e+08,-9.584328e-01
2.789333e+08,-9.633156e-01
2.794667e+08,-9.291359e-01
2.800000e+08,-9.437844e-01
2.805333e+08,-9.633156e-01
2.810667e+08,-9.389016e-01
2.816000e+08,-9.535500e-01
2.821333e+08,-9.584328e-01
2.826667e+08,-9.779641e-01
2.832000e+08,-9.584328e-01
2.837333e+08,-9.926125e-01
2.842667e+08,-1.012144e+00
2.848000e+08,-1.036558e+00
2.853333e+08,-1.021909e+00
2.858667e+08,-1.007261e+00
2.864000e+08,-1.090269e+00
2.869333e+08,-1.075620e+00
2.874667e+08,-1.046323e+00
2.880000e+08,-1.026792e+00
2.885333e+08,-1.060972e+00
2.890667e+08,-1.095152e+00
2.896000e+08,-1.090269e+00
2.901333e+08,-1.060972e+00
2.906667e+08,-1.036558e+00
2.912000e+08,-1.065855e+00
2.917333e+08,-1.070737e+00
2.922667e+08,-1.090269e+00
2.928000e+08,-1.100034e+00
2.933333e+08,-1.100034e+00
2.938667e+08,-1.065855e+00
2.944000e+08,-1.134214e+00
2.949333e+08,-1.085386e+00
2.954667e+08,-1.056089e+00
2.960000e+08,-1.070737e+00
2.965333e+08,-1.100034e+00
2.970667e+08,-1.075620e+00
2.976000e+08,-1.104917e+00
2.981333e+08,-1.065855e+00
2.986667e+08,-1.095152e+00
2.992000e+08,-1.070737e+00
2.997333e+08,-1.051206e+00
3.002667e+08,-1.051206e+00
3.008000e+08,-1.012144e+00
3.013333e+08,-1.060972e+00
3.018667e+08,-1.060972e+00
3.024000e+08,-1.041441e+00
3.029333e+08,-1.041441e+00
3.034667e+08,-1.036558e+00
3.040000e+08,-1.026792e+00
3.045333e+08,-1.007261e+00
3.050667e+08,-1.026792e+00
3.056000e+08,-9.828469e-01
3.061333e+08,-9.974953e-01
3.066667e+08,-1.036558e+00
3.072000e+08,-1.041441e+00
3.077333e+08,-9.681984e-01
3.082667e+08,-9.584328e-01
3.088000e+08,-9.877297e-01
3.093333e+08,-1.021909e+00
3.098667e+08,-9.535500e-01
3.104000e+08,-9.437844e-01
3.109333e+08,-9.828469e-01
3.114667e+08,-9.389016e-01
3.120000e+08,-9.096047e-01
3.125333e+08,-9.437844e-01
3.130667e+08,-9.242531e-01
3.136000e+08,-9.242531e-01
3.141333e+08,-9.242531e-01
3.146667e+08,-9.096047e-01
3.152000e+08,-8.510109e-01
3.157333e+08,-8.314797e-01
3.162667e+08,-8.754250e-01
3.168000e+08,-8.851906e-01
3.173333e+08,-8.851906e-01
3.178667e+08,-8.217141e-01
3.184000e+08,-8.949562e-01
3.189333e+08,-8.656594e-01
3.194667e+08,-8.265969e-01
3.200000e+08,-8.656594e-01
3.205333e+08,-8.119484e-01
3.210667e+08,-8.070656e-01
3.216000e+08,-8.363625e-01
3.221333e+08,-8.070656e-01
3.226667e+08,-8.461281e-01
3.232000e+08,-7.631203e-01
3.237333e+08,-7.777687e-01
3.242667e+08,-7.777687e-01
3.248000e+08,-7.875344e-01
3.253333e+08,-7.875344e-01
3.258667e+08,-7.777687e-01
3.264000e+08,-7.728859e-01
3.269333e+08,-7.680031e-01
3.274667e+08,-7.631203e-01
3.280000e+08,-7.240578e-01
3.285333e+08,-7.338234e-01
3.290667e+08,-7.289406e-01
3.296000e+08,-7.338234e-01
3.301333e+08,-7.289406e-01
3.306667e+08,-7.094094e-01
3.312000e+08,-7.094094e-01
3.317333e+08,-7.338234e-01
3.322667e+08,-6.898781e-01
3.328000e+08,-6.703469e-01
3.333333e+08,-6.752297e-01
3.338667e+08,-6.752297e-01
3.344000e+08,-7.094094e-01
3.349333e+08,-7.533547e-01
3.354667e+08,-6.654641e-01
3.360000e+08,-6.752297e-01
3.365333e+08,-6.947609e-01
3.370667e+08,-7.142922e-01
3.376000e+08,-7.045266e-01
3.381333e+08,-6.703469e-01
3.386667e+08,-6.849953e-01
3.392000e+08,-6.556984e-01
3.397333e+08,-7.240578e-01
3.402667e+08,-6.801125e-01
3.408000e+08,-6.605812e-01
3.413333e+08,-6.947609e-01
3.418667e+08,-6.996437e-01
3.424000e+08,-7.142922e-01
3.429333e+08,-6.556984e-01
3.434667e+08,-7.094094e-01
3.440000e+08,-6.898781e-01
3.445333e+08,-6.947609e-01
3.450667e+08,-7.289406e-01
3.456000e+08,-6.703469e-01
3.461333e+08,-7.094094e-01
3.466667e+08,-7.191750e-01
3.472000e+08,-7.045266e-01
3.477333e+08,-7.045266e-01
3.482667e+08,-7.387062e-01
3.488000e+08,-6.947609e-01
3.493333e+08,-7.484719e-01
3.498667e+08,-7.094094e-01
3.504000e+08,-7.533547e-01
3.509333e+08,-7.387062e-01
3.514667e+08,-7.582375e-01
3.520000e+08,-6.996437e-01
3.525333e+08,-7.680031e-01
3.530667e+08,-7.289406e-01
3.536000e+08,-7.338234e-01
3.541333e+08,-7.484719e-01
3.546667e+08,-8.070656e-01
3.552000e+08,-7.582375e-01
3.557333e+08,-7.680031e-01
3.562667e+08,-8.265969e-01
3.568000e+08,-8.070656e-01
3.573333e+08,-7.680031e-01
3.578667e+08,-7.484719e-01
3.584000e+08,-8.119484e-01
3.589333e+08,-8.168312e-01
3.594667e+08,-7.973000e-01
3.600000e+08,-8.119484e-01
3.605333e+08,-8.070656e-01
3.610667e+08,-8.119484e-01
3.616000e+08,-8.265969e-01
3.621333e+08,-8.607766e-01
3.626667e+08,-8.168312e-01
3.632000e+08,-8.119484e-01
3.637333e+08,-8.461281e-01
3.642667e+08,-8.119484e-01
3.648000e+08,-8.510109e-01
3.653333e+08,-8.363625e-01
3.658667e+08,-9.047219e-01
3.664000e+08,-8.754250e-01
3.669333e+08,-9.193703e-01
3.674667e+08,-8.851906e-01
3.680000e+08,-8.363625e-01
3.685333e+08,-8.412453e-01
3.690667e+08,-9.047219e-01
3.696000e+08,-9.291359e-01
3.701333e+08,-8.851906e-01
3.706667e+08,-8.851906e-01
3.712000e+08,-8.851906e-01
3.717333e+08,-8.803078e-01
3.722667e+08,-8.803078e-01
3.728000e+08,-8.900734e-01
3.733333e+08,-8.851906e-01
3.738667e+08,-8.998391e-01
3.744000e+08,-8.803078e-01
3.749333e+08,-9.096047e-01
3.754667e+08,-8.998391e-01
3.760000e+08,-9.340187e-01
3.765333e+08,-9.340187e-01
3.770667e+08,-9.144875e-01
3.776000e+08,-9.681984e-01
3.781333e+08,-9.047219e-01
3.786667e+08,-9.096047e-01
3.792000e+08,-9.144875e-01
3.797333e+08,-9.291359e-01
3.802667e+08,-8.851906e-01
3.808000e+08,-8.803078e-01
3.813333e+08,-9.340187e-01
3.818667e+08,-8.705422e-01
3.824000e+08,-8.754250e-01
3.829333e+08,-8.558937e-01
3.834667e+08,-9.291359e-01
3.840000e+08,-8.851906e-01
3.845333e+08,-8.363625e-01
3.850667e+08,-9.144875e-01
3.856000e+08,-8.705422e-01
3.861333e+08,-8.461281e-01
3.866667e+08,-8.607766e-01
3.872000e+08,-8.998391e-01
3.877333e+08,-8.363625e-01
3.882667e+08,-8.021828e-01
3.888000e+08,-8.363625e-01
3.893333e+08,-8.754250e-01
3.898667e+08,-8.021828e-01
3.904000e+08,-7.631203e-01
3.909333e+08,-8.021828e-01
3.914667e+08,-7.728859e-01
3.920000e+08,-7.631203e-01
3.925333e+08,-7.484719e-01
3.930667e+08,-7.631203e-01
3.936000e+08,-7.435891e-01
3.941333e+08,-7.680031e-01
3.946667e+08,-7.631203e-01
3.952000e+08,-7.094094e-01
3.957333e+08,-6.898781e-01
3.962667e+08,-7.338234e-01
3.968000e+08,-7.191750e-01
3.973333e+08,-6.849953e-01
3.978667e+08,-6.605812e-01
3.984000e+08,-6.801125e-01
3.989333e+08,-6.752297e-01
3.994667e+08,-6.166359e-01
4.000000e+08,-6.654641e-01
