Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,751
PreAmp State,OFF
Ref Level,-2.000000000E+01
Attenuation,0.000000,Manual
Sweep Time,5493581.230633,Auto
Start Frequency,+0.000000000E+00
Stop Frequency,+4.944223108E+07
Average Type,Log Pwr
RBW,300000.000000,Manual
VBW,10.000000,Manual
Sweep Type,Continuous
Sweep Mode,Speed
Sweep Rule,Auto
Trigger Source,Free Run
Trigger Level,+0.000000000E+00
Trigger Edge,Rise
Marker,1,2,3,4,5,6,7,8
Marker Type,Normal,Off,Off,Off,Off,Off,Off,Off
Marker on Trace,A,,,,,,,
Marker Read Out,Frequency,,,,,,,
Marker X Axis,49000000.00000000,,,,,,,
Marker Ampt,-68.51326036,,,,,,,
Trace Math,OFF
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A
Trace Type,Clear Write
Trace Detector,Sample
Trace Data
0,-11.50
65923,-12.62
131846,-14.98
197769,-18.58
263692,-23.56
329615,-29.96
395538,-37.89
461461,-46.84
527384,-41.25
593307,-32.90
659230,-26.07
725153,-20.70
791076,-16.71
856999,-14.01
922922,-12.55
988845,-12.30
1054768,-13.21
1120691,-15.34
1186614,-18.73
1252537,-23.48
1318459,-29.65
1384382,-37.31
1450305,-46.52
1516228,-57.10
1582151,-63.35
1648074,-64.93
1713997,-65.84
1779920,-66.69
1845843,-67.60
1911766,-65.52
1977689,-65.88
2043612,-68.10
2109535,-67.16
2175458,-66.01
2241381,-64.90
2307304,-65.50
2373227,-63.90
2439150,-61.57
2505073,-54.69
2570996,-46.09
2636919,-39.08
2702842,-32.94
2768765,-28.29
2834688,-25.45
2900611,-23.78
2966534,-22.75
3032457,-23.18
3098380,-25.27
3164303,-28.27
3230226,-32.15
3296149,-37.87
3362072,-45.42
3427995,-53.91
3493918,-61.53
3559841,-65.01
3625764,-61.80
3691687,-62.78
3757610,-64.51
3823533,-66.04
3889456,-61.86
