Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,751
PreAmp State,OFF
Ref Level,-2.000000000E+01
Attenuation,0.000000,Manual
Sweep Time,10708299.376738,Auto
Start Frequency,+9.268024614E+05
Stop Frequency,+9.730149685E+07
Average Type,Log Pwr
RBW,300000.000000,Manual
VBW,10.000000,Manual
Sweep Type,Continuous
Sweep Mode,Speed
Sweep Rule,Auto
Trigger Source,Free Run
Trigger Level,+0.000000000E+00
Trigger Edge,Rise
Marker,1,2,3,4,5,6,7,8
Marker Type,Normal,Off,Off,Off,Off,Off,Off,Off
Marker on Trace,A,,,,,,,
Marker Read Out,Frequency,,,,,,,
Marker X Axis,15893711.63508943,,,,,,,
Marker Ampt,-72.05167103,,,,,,,
Trace Math,OFF
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A
Trace Type,Clear Write
Trace Detector,Pos Peak
Trace Data
926802,-13.73
932571,-13.11
938376,-12.84
944217,-12.70
950094,-12.59
956008,-12.51
961958,-12.43
967946,-12.37
973971,-12.32
980033,-12.28
986133,-12.24
992271,-12.22
998448,-12.21
1004662,-12.20
1010916,-12.20
1017208,-12.21
1023540,-12.23
1029911,-12.26
1036321,-12.30
1042772,-12.35
1049262,-12.42
1055793,-12.49
1062365,-12.58
1068978,-12.67
1075631,-12.79
1082326,-12.91
1089063,-13.05
1095842,-13.20
1102663,-13.36
1109526,-13.54
1116433,-13.73
1123382,-13.94
1130374,-14.16
1137410,-14.40
1144490,-14.65
1151613,-14.92
1158781,-15.21
1165994,-15.51
1173252,-15.83
1180555,-16.16
1187903,-16.52
1195297,-16.89
1202737,-17.29
1210223,-17.70
1217756,-18.13
1225336,-18.58
1232963,-19.05
1240637,-19.54
1248359,-20.06
1256130,-20.59
1263948,-21.15
1271816,-21.74
1279732,-22.34
1287698,-22.97
1295713,-23.63
1303778,-24.31
1311893,-25.01
1320059,-25.74
1328275,-26.50
1336543,-27.28
