Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
3955378,-36.02
4021301,-37.97
4087224,-39.44
4153147,-38.57
4219070,-37.06
4284993,-35.69
4350916,-34.42
4416839,-33.37
4482762,-32.37
4548685,-31.57
4614608,-30.86
4680531,-30.29
4746454,-29.83
4812377,-29.49
4878300,-29.25
4944223,-29.12
5010146,-29.12
5076069,-29.19
5141992,-29.41
5207915,-29.73
5273838,-30.19
5339761,-30.76
5405684,-31.46
5471607,-32.26
5537530,-33.20
5603453,-34.29
5669376,-35.49
5735299,-36.82
5801222,-38.29
5867145,-39.90
5933068,-41.64
5998991,-43.51
6064914,-45.52
6130837,-47.46
6196760,-46.30
6262683,-44.93
6328606,-43.67
6394529,-42.51
6460452,-41.51
6526375,-40.65
6592297,-39.89
6658220,-39.24
6724143,-38.78
6790066,-38.38
6855989,-38.11
6921912,-37.93
6987835,-37.87
7053758,-37.95
7119681,-38.13
7185604,-38.39
7251527,-38.83
7317450,-39.37
7383373,-40.05
7449296,-40.80
7515219,-41.68
7581142,-42.74
7647065,-43.89
7712988,-45.17
7778911,-46.62
7844834,-48.15
7910757,-49.81
7976680,-51.68
8042603,-53.60
8108526,-55.66
8174449,-57.95
8240372,-60.10
8306295,-61.80
8372218,-61.88
8438141,-61.12
8504064,-60.21
8569987,-59.51
8635910,-58.73
8701833,-58.20
8767756,-57.84
8833679,-57.47
8899602,-57.24
8965525,-57.26
9031448,-57.29
9097371,-57.49
9163293,-57.80
9229216,-58.12
9295139,-58.60
9361062,-59.33
9426985,-59.82
9492908,-60.68
9558831,-61.68
9624754,-62.64
9690677,-63.89
9756600,-64.45
9822523,-63.75
9888446,-62.02
9954369,-60.02
10020292,-58.11
10086215,-56.35
10152138,-54.77
10218061,-53.26
10283984,-51.91
10349907,-50.69
10415830,-49.58
10481753,-48.62
10547676,-47.80
10613599,-47.10
10679522,-46.49
10745445,-46.01
10811368,-45.66
10877291,-45.41
10943214,-45.28
11009137,-45.25
11075060,-45.38
11140983,-45.61
11206906,-45.94
11272829,-46.38
11338752,-46.98
11404675,-47.68
11470598,-48.47
11536521,-49.40
11602444,-50.46
11668367,-51.67
11734290,-52.96
11800212,-54.45
11866135,-56.04
11932058,-57.27
11997981,-56.38
12063904,-54.66
12129827,-53.00
12195750,-51.47
12261673,-50.05
12327596,-48.79
12393519,-47.65
12459442,-46.65
12525365,-45.76
12591288,-45.00
12657211,-44.37
12723134,-43.86
12789057,-43.48
12854980,-43.19
12920903,-43.02
12986826,-42.98
13052749,-43.03
13118672,-43.21
13184595,-43.50
13250518,-43.93
13316441,-44.47
13382364,-45.11
13448287,-45.89
13514210,-46.76
13580133,-47.78
13646056,-48.93
13711979,-50.21
13777902,-51.63
13843825,-53.17
13909748,-54.87
13975671,-56.19
14041594,-55.29
14107517,-53.57
14173440,-52.04
14239363,-50.60
14305286,-49.27
14371208,-48.08
14437131,-47.02
14503054,-46.12
14568977,-45.32
14634900,-44.65
14700823,-44.08
14766746,-43.65
14832669,-43.36
14898592,-43.14
14964515,-43.05
15030438,-43.08
15096361,-43.21
15162284,-43.47
15228207,-43.84
15294130,-44.34
15360053,-44.96
15425976,-45.69
15491899,-46.52
15557822,-47.49
15623745,-48.61
15689668,-49.85
15755591,-51.22
15821514,-52.71
15887437,-54.36
15953360,-56.16
16019283,-56.93
16085206,-55.26
16151129,-53.67
16217052,-52.16
16282975,-50.80
16348898,-49.57
16414821,-48.48
16480744,-47.50
16546667,-46.67
16612590,-45.95
16678513,-45.36
16744436,-44.89
16810359,-44.53
16876282,-44.28
16942205,-44.16
17008127,-44.16
17074050,-44.24
17139973,-44.48
17205896,-44.81
17271819,-45.25
17337742,-45.82
17403665,-46.52
17469588,-47.33
17535511,-48.25
17601434,-49.31
17667357,-50.50
17733280,-51.82
17799203,-53.29
17865126,-54.89
17931049,-56.63
17996972,-58.17
18062895,-56.95
18128818,-55.30
18194741,-53.78
18260664,-52.36
18326587,-51.08
18392510,-49.95
18458433,-48.95
18524356,-48.05
18590279,-47.30
18656202,-46.68
18722125,-46.16
18788048,-45.76
18853971,-45.49
18919894,-45.32
18985817,-45.27
19051740,-45.33
19117663,-45.50
19183586,-45.80
19249509,-46.22
19315432,-46.75
19381355,-47.40
19447278,-48.17
19513201,-49.05
19579124,-50.08
19645046,-51.23
19710969,-52.50
19776892,-53.91
19842815,-55.46
19908738,-57.15
19974661,-58.86
20040584,-58.78
20106507,-57.22
20172430,-55.63
20238353,-54.18
20304276,-52.87
20370199,-51.69
20436122,-50.64
20502045,-49.71
20567968,-48.91
20633891,-48.24
20699814,-47.67
20765737,-47.24
20831660,-46.94
20897583,-46.72
20963506,-46.64
21029429,-46.65
21095352,-46.80
21161275,-47.06
21227198,-47.42
21293121,-47.90
21359044,-48.54
21424967,-49.26
21490890,-50.10
21556813,-51.06
21622736,-52.18
21688659,-53.41
21754582,-54.78
21820505,-56.28
21886428,-57.91
21952351,-59.70
22018274,-60.68
22084197,-59.29
22150120,-57.68
22216042,-56.19
22281965,-54.82
22347888,-53.59
22413811,-52.49
22479734,-51.53
22545657,-50.70
22611580,-49.96
22677503,-49.38
22743426,-48.90
22809349,-48.55
22875272,-48.30
22941195,-48.16
23007118,-48.14
23073041,-48.25
23138964,-48.47
23204887,-48.82
23270810,-49.25
23336733,-49.82
23402656,-50.52
23468579,-51.32
23534502,-52.24
23600425,-53.29
23666348,-54.49
23732271,-55.81
23798194,-57.26
23864117,-58.84
23930040,-60.61
23995963,-62.57
24061886,-61.48
24127809,-59.79
24193732,-58.27
24259655,-56.86
24325578,-55.56
24391501,-54.41
24457424,-53.42
24523347,-52.53
24589270,-51.77
24655193,-51.16
24721116,-50.63
24787039,-50.23
24852961,-49.92
24918884,-49.78
24984807,-49.75
25050730,-49.76
25116653,-49.94
25182576,-50.26
25248499,-50.68
25314422,-51.21
25380345,-51.87
25446268,-52.61
25512191,-53.47
25578114,-54.52
25644037,-55.66
25709960,-56.94
25775883,-58.33
25841806,-59.90
25907729,-61.58
25973652,-63.24
26039575,-63.67
26105498,-62.38
26171421,-60.84
26237344,-59.41
26303267,-58.04
26369190,-56.89
26435113,-55.85
26501036,-54.90
26566959,-54.12
26632882,-53.41
26698805,-52.85
26764728,-52.44
26830651,-52.13
26896574,-51.90
26962497,-51.81
27028420,-51.82
27094343,-51.98
27160266,-52.22
27226189,-52.60
27292112,-53.08
27358035,-53.72
27423958,-54.45
27489880,-55.25
27555803,-56.22
27621726,-57.31
27687649,-58.55
27753572,-59.95
27819495,-61.41
27885418,-63.05
27951341,-64.83
28017264,-66.63
28083187,-67.58
28149110,-66.72
28215033,-65.44
28280956,-64.07
28346879,-62.80
28412802,-61.70
28478725,-60.67
28544648,-59.94
28610571,-59.15
28676494,-58.66
28742417,-58.13
28808340,-57.75
28874263,-57.60
28940186,-57.41
29006109,-57.30
29072032,-57.49
29137955,-57.70
29203878,-58.00
29269801,-58.47
29335724,-58.97
29401647,-59.69
29467570,-60.48
29533493,-61.44
29599416,-62.44
29665339,-63.71
29731262,-65.01
29797185,-66.52
29863108,-68.03
29929031,-69.72
29994954,-70.57
30060876,-70.85
30126799,-69.81
30192722,-68.39
30258645,-67.06
30324568,-65.83
30390491,-64.63
30456414,-63.61
30522337,-62.73
30588260,-62.01
30654183,-61.36
30720106,-60.88
30786029,-60.49
30851952,-60.18
30917875,-59.97
30983798,-59.96
31049721,-60.03
31115644,-60.28
31181567,-60.51
31247490,-60.91
31313413,-61.46
31379336,-62.15
31445259,-62.89
31511182,-63.67
31577105,-64.79
31643028,-65.89
31708951,-67.20
31774874,-68.61
31840797,-70.14
31906720,-71.67
31972643,-72.83
32038566,-72.60
32104489,-71.24
32170412,-69.80
32236335,-68.37
32302258,-67.06
32368181,-65.85
32434104,-64.81
32500027,-63.82
32565950,-63.04
32631873,-62.39
32697795,-61.84
32763718,-61.41
32829641,-61.04
32895564,-60.85
32961487,-60.80
33027410,-60.76
33093333,-60.88
33159256,-61.16
33225179,-61.52
33291102,-61.98
33357025,-62.61
33422948,-63.37
33488871,-64.24
33554794,-65.13
33620717,-66.22
33686640,-67.46
33752563,-68.83
33818486,-70.28
33884409,-71.79
33950332,-73.17
34016255,-73.92
34082178,-73.55
34148101,-72.65
34214024,-71.24
34279947,-69.88
34345870,-68.71
34411793,-67.55
34477716,-66.59
34543639,-65.69
34609562,-64.98
34675485,-64.39
34741408,-63.96
34807331,-63.58
34873254,-63.36
34939177,-63.20
35005100,-63.11
35071023,-63.26
35136946,-63.55
35202869,-63.78
35268792,-64.23
35334714,-64.80
35400637,-65.56
35466560,-66.36
35532483,-67.20
35598406,-68.34
35664329,-69.55
35730252,-70.81
35796175,-72.17
35862098,-73.67
35928021,-75.08
35993944,-76.16
36059867,-76.46
36125790,-75.98
36191713,-75.07
36257636,-73.86
36323559,-72.67
36389482,-71.67
36455405,-70.59
36521328,-69.83
36587251,-68.91
36653174,-68.25
36719097,-67.79
36785020,-67.35
36850943,-67.13
36916866,-67.08
36982789,-66.98
37048712,-67.09
37114635,-67.09
37180558,-67.42
37246481,-67.76
37312404,-68.42
37378327,-68.97
37444250,-69.71
37510173,-70.53
37576096,-71.67
37642019,-72.57
37707942,-73.76
37773865,-74.69
37839788,-75.10
37905710,-75.87
37971633,-77.01
38037556,-76.31
38103479,-77.33
38169402,-77.15
38235325,-76.99
38301248,-76.44
38367171,-75.97
38433094,-75.91
38499017,-75.54
38564940,-74.71
38630863,-74.61
38696786,-74.06
38762709,-73.31
38828632,-73.43
38894555,-73.19
38960478,-72.68
39026401,-73.39
39092324,-73.19
39158247,-73.51
39224170,-73.44
39290093,-74.08
39356016,-74.42
39421939,-74.72
39487862,-74.93
39553785,-74.53
39619708,-74.39
39685631,-73.68
39751554,-73.02
39817477,-72.39
39883400,-71.17
39949323,-70.30
40015246,-69.79
40081169,-69.10
40147092,-68.45
40213015,-68.37
40278938,-68.03
40344861,-67.84
40410784,-66.60
40476707,-67.61
40542629,-67.88
40608552,-68.10
40674475,-68.42
40740398,-69.20
40806321,-69.93
40872244,-70.68
40938167,-72.07
41004090,-72.96
41070013,-73.84
41135936,-75.40
41201859,-76.40
41267782,-77.98
41333705,-79.36
41399628,-80.23
41465551,-80.91
41531474,-81.54
41597397,-81.92
41663320,-82.66
41729243,-82.78
41795166,-82.59
41861089,-83.17
41927012,-82.81
41992935,-82.28
42058858,-82.44
42124781,-82.08
42190704,-81.14
42256627,-81.88
42322550,-81.35
42388473,-81.45
42454396,-81.06
42520319,-80.51
42586242,-79.80
42652165,-79.65
42718088,-79.07
42784011,-78.99
42849934,-78.97
42915857,-78.53
42981780,-78.48
43047703,-78.54
43113625,-78.97
43179548,-79.18
43245471,-79.48
43311394,-79.97
43377317,-80.06
43443240,-81.22
43509163,-81.33
43575086,-81.50
43641009,-82.49
43706932,-82.25
43772855,-82.97
43838778,-83.15
43904701,-83.31
43970624,-82.52
44036547,-81.97
44102470,-81.72
44168393,-80.68
44234316,-80.05
44300239,-79.21
44366162,-78.06
44432085,-77.17
44498008,-76.21
44563931,-75.88
44629854,-74.95
44695777,-74.26
44761700,-73.84
44827623,-73.47
44893546,-73.35
44959469,-73.05
45025392,-73.02
45091315,-73.26
45157238,-73.56
45223161,-73.87
45289084,-74.47
45355007,-75.03
45420930,-75.68
45486853,-76.49
45552776,-77.40
45618699,-78.25
45684622,-78.96
45750544,-79.69
45816467,-80.07
45882390,-80.57
45948313,-80.56
46014236,-80.13
46080159,-79.48
46146082,-78.90
46212005,-78.10
46277928,-76.82
46343851,-75.63
46409774,-74.62
46475697,-73.60
46541620,-72.83
46607543,-72.08
46673466,-71.55
46739389,-70.87
46805312,-70.56
46871235,-70.30
46937158,-70.27
47003081,-70.30
47069004,-70.20
47134927,-70.59
47200850,-70.82
47266773,-71.45
47332696,-71.88
47398619,-72.57
47464542,-73.28
47530465,-74.33
47596388,-75.25
47662311,-76.12
47728234,-76.97
47794157,-77.37
47860080,-77.81
47926003,-78.42
47991926,-78.09
48057849,-77.73
48123772,-77.35
48189695,-76.63
48255618,-75.64
48321541,-74.51
48387463,-73.43
48453386,-72.40
48519309,-71.62
48585232,-70.87
48651155,-70.12
48717078,-69.68
48783001,-69.19
48848924,-68.92
48914847,-68.65
48980770,-68.66
49046693,-68.87
49112616,-68.91
49178539,-69.34
49244462,-69.54
49310385,-70.10
49376308,-70.82
49442231,-71.09
Trace Name,Trace B
Trace Type,Blank
Trace Name,Trace C
Trace Type,Blank
Trace Name,Trace D
Trace Type,Blank
