Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,751
PreAmp State,OFF
Ref Level,-2.000000000E+01
Attenuation,0.000000,Manual
Sweep Time,49442231.075697,Auto
Start Frequency,+0.000000000E+00
Stop Frequency,+4.944223108E+07
Average Type,Log Pwr
RBW,100000.000000,Manual
VBW,10.000000,Manual
Sweep Type,Continuous
Sweep Mode,Speed
Sweep Rule,Auto
Trigger Source,Free Run
Trigger Level,+0.000000000E+00
Trigger Edge,Rise
Marker,1,2,3,4,5,6,7,8
Marker Type,Normal,Off,Off,Off,Off,Off,Off,Off
Marker on Trace,A,,,,,,,
Marker Read Out,Frequency,,,,,,,
Marker X Axis,49000000.00000000,,,,,,,
19842815,-89.98
19908738,-75.62
19974661,-72.03
20040584,-79.19
20106507,-89.67
20172430,-87.13
20238353,-90.99
20304276,-92.42
20370199,-92.14
20436122,-92.37
20502045,-92.20
20567968,-91.74
20633891,-91.53
20699814,-91.45
20765737,-91.59
20831660,-70.40
20897583,-52.71
20963506,-47.03
21029429,-52.19
21095352,-69.27
21161275,-91.64
21227198,-91.68
21293121,-91.62
21359044,-92.34
21424967,-92.62
21490890,-92.64
21556813,-92.90
21622736,-93.57
21688659,-92.81
21754582,-93.25
21820505,-92.48
21886428,-79.25
21952351,-71.69
22018274,-75.09
22084197,-89.19
22150120,-92.97
22216042,-93.34
22281965,-93.12
22347888,-92.90
22413811,-92.33
22479734,-92.37
22545657,-92.69
22611580,-91.70
22677503,-91.67
22743426,-91.67
22809349,-80.26
22875272,-58.16
22941195,-48.71
23007118,-50.25
23073041,-63.13
23138964,-88.29
23204887,-91.97
23270810,-91.81
23336733,-92.83
23402656,-92.94
23468579,-93.60
23534502,-93.37
23600425,-93.33
23666348,-93.47
23732271,-93.66
23798194,-92.88
23864117,-83.84
23930040,-72.49
23995963,-72.29
24061886,-82.99
24127809,-91.70
24193732,-92.82
24259655,-90.43
24325578,-91.44
24391501,-91.28
24457424,-91.44
24523347,-92.22
24589270,-91.62
24655193,-91.25
24721116,-90.69
24787039,-89.50
24852961,-65.71
24918884,-52.25
24984807,-50.21
25050730,-59.13
25116653,-80.44
25182576,-88.33
25248499,-87.76
25314422,-88.56
25380345,-89.99
25446268,-90.16
25512191,-89.52
25578114,-90.04
25644037,-90.46
25709960,-90.24
25775883,-90.99
25841806,-88.45
25907729,-75.24
25973652,-71.46
26039575,-78.41
26105498,-91.69
26171421,-92.15
26237344,-91.86
26303267,-91.89
26369190,-92.06
26435113,-92.49
26501036,-92.99
26566959,-92.81
26632882,-92.58
26698805,-92.76
26764728,-92.06
26830651,-74.64
26896574,-56.96
26962497,-51.31
27028420,-56.45
27094343,-73.52
27160266,-90.81
27226189,-91.36
27292112,-91.80
27358035,-92.80
27423958,-92.27
27489880,-91.71
27555803,-92.56
27621726,-92.32
27687649,-92.71
27753572,-92.08
27819495,-91.34
27885418,-79.01
27951341,-71.49
28017264,-74.76
28083187,-88.50
28149110,-91.46
28215033,-90.87
28280956,-89.16
28346879,-89.99
28412802,-90.03
28478725,-89.60
28544648,-89.40
28610571,-89.32
28676494,-88.20
28742417,-89.20
28808340,-84.89
28874263,-64.07
28940186,-54.61
29006109,-56.17
29072032,-69.01
29137955,-86.41
29203878,-86.13
29269801,-86.62
29335724,-87.67
29401647,-86.40
29467570,-87.24
29533493,-87.15
29599416,-86.48
29665339,-85.77
29731262,-87.43
29797185,-88.00
29863108,-85.90
29929031,-78.59
29994954,-78.07
30060876,-85.92
30126799,-88.68
30192722,-88.54
30258645,-83.39
30324568,-85.73
30390491,-89.79
30456414,-89.40
30522337,-89.64
30588260,-89.55
30654183,-89.52
30720106,-89.71
30786029,-88.84
30851952,-77.20
30917875,-63.74
30983798,-61.70
31049721,-70.61
31115644,-88.56
31181567,-90.38
31247490,-90.03
31313413,-89.69
31379336,-91.12
31445259,-90.70
31511182,-91.06
31577105,-92.00
31643028,-91.02
31708951,-91.64
31774874,-90.99
31840797,-90.76
31906720,-81.04
31972643,-77.31
32038566,-84.09
32104489,-91.33
32170412,-91.26
32236335,-92.01
32302258,-92.30
32368181,-92.83
32434104,-92.72
32500027,-92.60
32565950,-92.66
32631873,-92.83
32697795,-92.26
32763718,-92.31
32829641,-83.98
32895564,-66.64
32961487,-60.95
33027410,-66.11
33093333,-82.94
33159256,-93.15
33225179,-92.98
33291102,-94.20
33357025,-93.61
33422948,-92.90
33488871,-94.27
33554794,-87.10
33620717,-80.04
33686640,-83.52
33752563,-92.89
33818486,-93.71
33884409,-84.29
33950332,-76.89
34016255,-80.13
34082178,-92.41
34148101,-94.04
34214024,-94.48
34279947,-94.79
34345870,-94.18
34411793,-94.16
34477716,-94.33
34543639,-94.23
34609562,-94.66
34675485,-94.17
34741408,-94.80
34807331,-92.38
34873254,-73.23
34939177,-63.77
35005100,-65.30
35071023,-78.18
35136946,-93.58
35202869,-93.57
35268792,-92.50
35334714,-92.19
35400637,-92.86
35466560,-94.22
35532483,-93.27
35598406,-93.35
35664329,-93.40
35730252,-93.48
35796175,-94.37
35862098,-90.49
35928021,-79.71
35993944,-79.48
36059867,-89.27
36125790,-92.27
36191713,-93.69
36257636,-91.87
36323559,-92.63
36389482,-90.79
36455405,-92.28
36521328,-92.36
36587251,-93.77
36653174,-93.19
36719097,-93.02
36785020,-93.10
36850943,-82.92
36916866,-69.50
36982789,-67.46
37048712,-76.33
37114635,-92.78
37180558,-94.02
37246481,-91.93
37312404,-93.19
37378327,-93.23
37444250,-92.30
37510173,-90.47
37576096,-90.51
37642019,-91.50
37707942,-90.07
37773865,-87.17
37839788,-88.06
37905710,-84.53
37971633,-81.60
38037556,-86.25
38103479,-89.69
38169402,-87.78
38235325,-89.53
38301248,-88.65
38367171,-90.10
38433094,-88.38
38499017,-89.04
38564940,-89.05
38630863,-89.22
38696786,-89.77
38762709,-90.04
38828632,-89.92
38894555,-78.82
38960478,-73.21
39026401,-78.26
39092324,-89.33
39158247,-90.12
39224170,-89.72
39290093,-88.10
39356016,-89.43
39421939,-90.47
39487862,-90.09
39553785,-89.35
39619708,-90.28
39685631,-90.29
39751554,-89.87
39817477,-89.80
39883400,-90.17
39949323,-88.05
40015246,-89.06
40081169,-90.47
40147092,-90.77
40213015,-90.66
40278938,-76.54
40344861,-67.60
40410784,-69.39
40476707,-82.76
40542629,-92.47
40608552,-92.02
40674475,-91.47
40740398,-92.06
40806321,-92.30
40872244,-91.94
40938167,-91.26
41004090,-92.15
41070013,-92.47
41135936,-92.38
41201859,-92.46
41267782,-91.24
41333705,-92.81
41399628,-93.23
41465551,-92.68
41531474,-93.25
41597397,-93.21
41663320,-93.15
41729243,-92.40
41795166,-93.28
41861089,-92.77
41927012,-92.60
41992935,-92.50
42058858,-93.22
42124781,-92.57
42190704,-92.69
42256627,-93.04
42322550,-93.12
42388473,-91.41
42454396,-91.72
42520319,-93.87
42586242,-91.64
42652165,-92.53
42718088,-92.69
42784011,-91.64
42849934,-91.04
42915857,-81.98
42981780,-80.02
43047703,-87.92
43113625,-93.79
43179548,-94.25
43245471,-95.14
43311394,-95.21
43377317,-95.43
43443240,-94.64
43509163,-94.57
43575086,-95.52
43641009,-94.89
43706932,-94.97
43772855,-94.69
43838778,-94.98
43904701,-89.58
43970624,-85.97
44036547,-91.92
44102470,-95.32
44168393,-95.11
44234316,-94.31
44300239,-94.53
44366162,-95.42
44432085,-94.74
44498008,-95.16
44563931,-95.31
44629854,-95.47
44695777,-95.40
44761700,-95.71
44827623,-94.09
44893546,-78.95
44959469,-73.30
45025392,-78.36
45091315,-92.88
45157238,-95.20
45223161,-95.77
45289084,-95.51
45355007,-91.87
45420930,-92.31
45486853,-94.37
45552776,-95.37
45618699,-95.46
45684622,-95.77
45750544,-94.96
45816467,-95.84
45882390,-88.20
45948313,-80.73
46014236,-84.18
46080159,-94.87
46146082,-96.40
46212005,-95.98
46277928,-96.00
46343851,-96.03
46409774,-96.06
46475697,-95.65
46541620,-95.85
46607543,-95.77
46673466,-95.72
46739389,-95.14
46805312,-94.89
46871235,-80.29
46937158,-70.88
47003081,-72.32
47069004,-85.15
47134927,-92.20
47200850,-94.91
47266773,-95.13
47332696,-95.22
47398619,-95.74
47464542,-96.24
47530465,-95.49
47596388,-96.28
47662311,-95.72
47728234,-95.75
47794157,-95.36
47860080,-89.83
47926003,-78.60
47991926,-78.36
48057849,-88.97
48123772,-94.23
48189695,-94.02
48255618,-94.09
48321541,-94.14
48387463,-94.53
48453386,-94.49
48519309,-94.50
48585232,-94.77
48651155,-94.61
48717078,-94.16
48783001,-93.92
48848924,-84.66
48914847,-71.24
48980770,-68.96
49046693,-77.89
49112616,-92.80
49178539,-93.59
49244462,-93.33
49310385,-92.97
49376308,-92.95
49442231,-93.14
Trace Name,Trace B
Trace Type,Blank
Trace Name,Trace C
Trace Type,Blank
Trace Name,Trace D
Trace Type,Blank
