Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
18800000,51.83
18840000,52.68
18880000,52.68
18920000,53.16
18960000,51.36
19000000,50.80
19040000,51.31
19080000,50.34
19120000,52.44
19160000,52.54
19200000,51.10
19240000,52.65
19280000,51.83
19320000,53.15
19360000,52.58
19400000,52.89
19440000,52.43
19480000,54.03
19520000,55.38
19560000,53.07
19600000,54.81
19640000,54.39
19680000,53.37
19720000,54.40
19760000,53.68
19800000,50.81
19840000,53.29
19880000,52.69
19920000,51.47
19960000,52.40
20000000,51.26
20040000,48.78
20080000,50.13
20120000,52.19
20160000,52.62
20200000,52.56
20240000,53.16
20280000,54.21
20320000,53.80
20360000,50.98
20400000,52.46
20440000,52.92
20480000,54.17
20520000,53.74
20560000,54.33
20600000,52.72
20640000,51.65
20680000,50.81
20720000,53.43
20760000,51.43
20800000,51.21
20840000,54.33
20880000,52.70
20920000,54.86
20960000,54.66
21000000,51.35
21040000,54.42
21080000,57.21
21120000,55.43
21160000,51.91
21200000,53.16
21240000,52.18
21280000,51.29
21320000,51.09
21360000,50.32
21400000,51.40
21440000,50.39
21480000,51.55
21520000,50.08
21560000,52.36
21600000,53.85
21640000,53.38
21680000,54.14
21720000,55.27
21760000,51.40
21800000,50.03
21840000,50.91
21880000,50.64
21920000,50.06
21960000,48.84
22000000,49.85
22040000,54.03
22080000,51.50
22120000,51.20
22160000,51.54
22200000,52.64
22240000,51.57
22280000,52.68
22320000,52.63
22360000,53.93
22400000,51.47
22440000,52.71
22480000,51.73
22520000,54.60
22560000,52.26
22600000,50.40
22640000,54.05
22680000,50.26
22720000,51.44
22760000,49.62
22800000,50.73
22840000,55.73
22880000,55.17
22920000,52.70
22960000,52.80
23000000,54.48
23040000,54.59
23080000,51.95
23120000,50.16
23160000,50.73
23200000,53.39
23240000,53.86
23280000,51.30
23320000,49.89
23360000,52.17
23400000,50.81
23440000,51.00
23480000,55.39
23520000,55.33
23560000,53.18
23600000,52.92
23640000,51.42
23680000,50.85
23720000,50.81
23760000,51.74
23800000,50.52
23840000,48.54
23880000,50.63
23920000,50.43
23960000,53.57
24000000,52.34
24040000,54.18
24080000,53.13
24120000,53.59
24160000,54.01
24200000,53.95
24240000,49.49
24280000,51.77
24320000,51.82
24360000,48.41
24400000,47.56
24440000,51.46
24480000,51.08
24520000,51.12
24560000,53.53
24600000,52.41
24640000,50.65
24680000,52.55
24720000,53.39
24760000,55.40
24800000,52.35
24840000,50.74
24880000,49.23
24920000,53.18
24960000,53.33
25000000,49.11
25040000,53.72
25080000,53.99
25120000,52.52
25160000,52.25
25200000,53.37
25240000,54.59
25280000,54.66
25320000,51.47
25360000,52.56
25400000,56.04
25440000,57.62
25480000,51.45
25520000,52.65
25560000,52.80
25600000,48.26
25640000,51.73
25680000,49.44
25720000,48.72
25760000,52.17
25800000,52.09
25840000,52.34
25880000,53.50
25920000,55.67
25960000,50.01
26000000,54.10
26040000,54.09
26080000,51.56
26120000,48.96
26160000,48.37
26200000,53.53
26240000,51.31
26280000,51.12
26320000,52.27
26360000,55.20
26400000,56.82
26440000,48.61
26480000,51.23
26520000,52.49
26560000,53.40
26600000,53.30
26640000,53.34
26680000,54.31
26720000,48.95
26760000,47.51
26800000,49.37
26840000,53.14
26880000,53.93
26920000,49.23
26960000,50.68
27000000,50.52
27040000,51.03
27080000,54.37
27120000,54.06
27160000,53.49
27200000,53.11
27240000,52.68
27280000,55.95
27320000,56.43
27360000,56.51
27400000,53.13
27440000,52.31
27480000,50.95
27520000,53.93
27560000,53.07
27600000,54.14
27640000,54.08
27680000,51.08
27720000,50.36
27760000,51.39
27800000,52.88
27840000,51.82
27880000,50.33
27920000,49.10
27960000,51.71
28000000,51.67
28040000,50.71
28080000,52.78
28120000,52.60
28160000,51.27
28200000,51.25
28240000,51.14
28280000,51.94
28320000,51.99
28360000,48.38
28400000,53.95
28440000,53.40
28480000,53.39
28520000,51.73
28560000,53.48
28600000,52.22
28640000,52.25
28680000,53.23
28720000,53.88
28760000,53.90
28800000,53.03
28840000,53.72
28880000,54.30
28920000,51.32
28960000,54.72
29000000,53.44
29040000,52.91
29080000,49.31
29120000,50.49
29160000,50.93
29200000,50.92
29240000,50.88
29280000,51.53
29320000,53.56
29360000,55.16
29400000,50.93
29440000,50.11
29480000,51.58
29520000,50.28
29560000,53.37
29600000,51.01
29640000,49.05
29680000,52.11
29720000,53.55
29760000,53.43
29800000,49.67
29840000,52.38
29880000,51.85
29920000,50.09
29960000,50.16
30000000,51.17
Trace Name,Trace B
Trace Type,Blank
Trace Name,Trace C
Trace Type,Blank
Trace Name,Trace D
Trace Type,Blank
