Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
Y Axis Unit,dBμV
Impedance,50
Number of Points,751
PreAmp State,OFF
Ref Level,+1.000000000E+01
Attenuation,30.000000,Manual
Sweep Time,3000.000000,Auto
Start Frequency,+0.000000000E+00
Stop Frequency,+3.000000000E+07
Average Type,Log Pwr
RBW,1000000.000000,Manual
VBW,100000.000000,Manual
Sweep Type,Continuous
Sweep Mode,Speed
Sweep Rule,Auto
Trigger Source,Free Run
Trigger Level,+0.000000000E+00
Trigger Edge,Rise
Marker,1,2,3,4,5,6,7,8
Marker Type,Normal,Off,Off,Off,Off,Off,Off,Off
Marker on Trace,A,,,,,,,
Marker Read Out,Frequency,,,,,,,
Marker X Axis,320000.00000000,,,,,,,
Marker Ampt,18.47733021,,,,,,,
Trace Math,OFF
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A
Trace Type,Clear Write
Trace Detector,Pos Peak
Trace Data
0,126.76
40000,126.71
80000,126.70
120000,126.64
160000,126.55
200000,126.39
240000,126.20
280000,125.93
320000,125.47
360000,125.09
400000,124.69
440000,124.30
480000,123.91
520000,123.46
560000,122.96
600000,122.36
640000,121.71
680000,121.00
720000,120.27
760000,119.42
800000,118.51
840000,117.53
880000,116.58
920000,115.61
960000,114.57
1000000,113.56
1040000,112.49
1080000,111.31
1120000,110.05
1160000,108.78
1200000,107.45
1240000,105.92
1280000,104.34
1320000,102.74
1360000,101.09
1400000,99.53
1440000,97.91
1480000,96.10
1520000,94.44
1560000,92.54
1600000,90.71
1640000,88.54
1680000,87.11
1720000,84.50
1760000,82.16
1800000,80.10
1840000,77.52
1880000,75.25
1920000,73.12
1960000,72.85
2000000,71.12
2040000,68.30
2080000,68.04
2120000,66.34
2160000,75.52
2200000,66.41
2240000,65.72
2280000,66.68
2320000,61.69
2360000,66.12
2400000,65.80
2440000,67.62
2480000,65.63
2520000,66.27
2560000,62.32
2600000,63.04
2640000,74.33
2680000,64.05
2720000,61.75
2760000,61.16
2800000,60.71
2840000,61.49
2880000,63.88
2920000,65.17
2960000,62.27
3000000,63.75
3040000,61.47
3080000,61.23
3120000,72.09
3160000,62.91
3200000,63.12
3240000,61.43
3280000,61.72
3320000,61.42
3360000,61.11
3400000,61.44
3440000,62.19
3480000,60.12
3520000,61.22
3560000,62.64
3600000,69.86
3640000,61.48
3680000,60.25
3720000,59.57
3760000,62.03
3800000,60.98
3840000,59.76
3880000,60.41
3920000,61.66
3960000,59.40
4000000,60.31
4040000,60.10
4080000,71.02
4120000,60.66
4160000,60.87
4200000,60.87
4240000,58.97
4280000,60.76
4320000,60.59
4360000,59.20
4400000,62.55
4440000,59.89
4480000,59.52
4520000,63.50
4560000,73.05
4600000,58.08
4640000,60.33
4680000,60.19
4720000,58.48
4760000,58.28
4800000,59.53
4840000,60.02
4880000,58.87
4920000,57.47
4960000,58.16
5000000,65.77
5040000,72.12
5080000,59.41
5120000,58.27
5160000,57.76
5200000,58.56
5240000,56.82
5280000,56.40
5320000,57.76
5360000,57.32
5400000,58.77
5440000,55.99
5480000,68.34
5520000,71.14
5560000,58.44
5600000,58.40
5640000,57.56
5680000,56.20
5720000,54.97
5760000,56.59
5800000,56.10
5840000,54.93
5880000,53.79
5920000,53.85
5960000,69.45
6000000,70.21
6040000,58.58
6080000,54.47
6120000,58.79
6160000,59.12
6200000,59.16
6240000,56.87
6280000,58.68
6320000,56.70
6360000,56.85
6400000,57.27
6440000,68.98
6480000,67.27
6520000,56.92
6560000,57.88
6600000,55.73
6640000,55.60
6680000,56.98
6720000,54.30
6760000,58.02
6800000,56.93
6840000,55.71
6880000,58.84
6920000,68.26
6960000,63.16
7000000,55.01
7040000,56.97
7080000,55.24
7120000,56.43
7160000,55.39
7200000,56.88
7240000,57.72
7280000,55.97
7320000,57.79
7360000,55.25
7400000,56.38
7440000,57.82
7480000,55.29
7520000,48.64
7560000,55.27
7600000,68.43
7640000,59.54
7680000,56.63
7720000,55.62
7760000,54.36
7800000,52.49
7840000,51.85
7880000,57.04
7920000,58.14
7960000,56.29
8000000,54.27
8040000,55.54
8080000,67.69
8120000,57.18
8160000,55.17
8200000,55.91
8240000,53.67
8280000,56.78
8320000,55.04
8360000,57.52
8400000,57.16
8440000,54.55
8480000,54.23
8520000,55.12
8560000,67.96
8600000,57.45
8640000,51.88
8680000,52.19
8720000,50.52
8760000,51.51
8800000,54.30
8840000,55.84
8880000,56.67
8920000,56.17
8960000,53.69
9000000,65.65
9040000,68.21
9080000,54.77
9120000,54.33
9160000,53.97
9200000,52.03
9240000,65.11
9280000,56.55
9320000,54.21
9360000,54.61
9400000,53.74
9440000,55.08
9480000,54.33
9520000,54.83
9560000,54.26
9600000,52.48
9640000,55.33
9680000,54.54
9720000,63.90
9760000,51.69
9800000,55.03
9840000,53.96
9880000,53.19
9920000,52.78
9960000,50.96
10000000,53.91
10040000,54.05
10080000,54.56
10120000,53.57
10160000,58.88
10200000,62.79
10240000,49.60
10280000,53.55
10320000,53.96
10360000,53.82
10400000,54.07
10440000,54.06
10480000,54.23
10520000,53.27
10560000,53.64
10600000,55.58
10640000,61.34
10680000,59.79
10720000,51.55
10760000,51.18
10800000,54.08
10840000,50.07
10880000,50.27
10920000,54.83
10960000,55.56
11000000,51.77
11040000,53.18
11080000,52.60
11120000,58.28
11160000,55.76
11200000,56.77
11240000,54.22
11280000,52.59
11320000,54.87
11360000,53.49
11400000,52.88
11440000,53.04
11480000,53.94
11520000,54.68
11560000,53.26
11600000,58.73
11640000,54.04
11680000,56.15
11720000,54.37
11760000,52.89
11800000,58.41
11840000,53.25
11880000,48.91
11920000,53.01
11960000,51.78
12000000,52.67
12040000,49.05
12080000,53.22
12120000,55.85
12160000,56.32
12200000,52.35
12240000,51.34
12280000,61.88
12320000,56.71
12360000,53.81
12400000,55.30
12440000,53.37
12480000,51.14
12520000,50.97
12560000,49.88
12600000,53.45
12640000,52.94
12680000,52.53
12720000,53.70
12760000,62.15
12800000,54.05
12840000,54.53
12880000,55.34
12920000,52.38
12960000,53.62
13000000,52.07
13040000,54.35
13080000,56.72
13120000,56.19
13160000,56.33
13200000,62.99
13240000,62.64
13280000,53.08
13320000,53.93
13360000,54.35
13400000,55.30
13440000,53.06
13480000,53.54
13520000,55.20
13560000,54.87
13600000,53.72
13640000,54.38
13680000,63.03
13720000,56.24
13760000,52.34
13800000,52.76
13840000,49.75
13880000,52.68
13920000,53.50
13960000,53.21
14000000,53.71
14040000,55.14
14080000,54.80
14120000,55.91
14160000,51.92
14200000,50.35
14240000,55.25
14280000,53.98
14320000,53.50
14360000,61.79
14400000,58.01
14440000,53.19
14480000,51.65
14520000,53.38
14560000,52.57
14600000,51.22
14640000,52.65
14680000,54.34
14720000,54.11
14760000,55.49
14800000,55.43
14840000,61.42
14880000,52.50
14920000,52.99
14960000,53.31
15000000,52.79
15040000,55.48
15080000,54.21
15120000,52.61
15160000,50.67
15200000,53.35
15240000,53.67
15280000,59.30
15320000,57.65
15360000,53.08
15400000,51.49
15440000,52.04
15480000,51.56
15520000,49.75
15560000,50.42
15600000,52.40
15640000,51.19
15680000,52.55
15720000,56.22
15760000,58.29
15800000,51.36
15840000,52.57
15880000,51.38
15920000,51.48
15960000,54.92
16000000,52.45
16040000,52.36
16080000,52.40
16120000,52.23
16160000,50.73
16200000,52.42
16240000,53.20
16280000,52.43
16320000,52.13
16360000,55.22
16400000,53.21
16440000,54.29
16480000,54.12
16520000,52.39
16560000,51.73
16600000,49.43
16640000,52.40
16680000,56.73
16720000,54.93
16760000,53.05
16800000,55.06
16840000,55.82
16880000,53.01
16920000,53.20
16960000,51.99
17000000,53.13
17040000,51.95
17080000,51.06
17120000,50.64
17160000,55.74
17200000,53.60
17240000,51.53
17280000,50.37
17320000,51.77
17360000,53.20
17400000,52.94
17440000,50.41
17480000,51.02
17520000,50.86
17560000,54.32
17600000,58.44
17640000,59.40
17680000,52.85
17720000,53.85
17760000,52.12
17800000,50.69
17840000,51.63
17880000,52.71
17920000,54.08
17960000,51.49
18000000,52.26
18040000,52.99
18080000,59.37
18120000,53.68
18160000,53.30
18200000,52.80
18240000,51.62
18280000,53.16
18320000,53.55
18360000,53.05
18400000,55.42
18440000,51.79
18480000,51.57
18520000,51.09
18560000,58.04
18600000,53.62
18640000,50.92
18680000,52.38
18720000,51.43
18760000,51.65
