Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
Y Axis Unit,dBμV
Impedance,50
Number of Points,751
PreAmp State,OFF
Ref Level,+1.000000000E+01
Attenuation,30.000000,Manual
Sweep Time,3000.000000,Auto
Start Frequency,+0.000000000E+00
Stop Frequency,+3.000000000E+07
Average Type,Log Pwr
RBW,1000000.000000,Manual
VBW,100000.000000,Manual
Sweep Type,Continuous
Sweep Mode,Speed
Sweep Rule,Auto
Trigger Source,Free Run
Trigger Level,+0.000000000E+00
Trigger Edge,Rise
Marker,1,2,3,4,5,6,7,8
Marker Type,Normal,Off,Off,Off,Off,Off,Off,Off
Marker on Trace,A,,,,,,,
Marker Read Out,Frequency,,,,,,,
Marker X Axis,320000.00000000,,,,,,,
Marker Ampt,18.34549428,,,,,,,
Trace Math,OFF
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A
Trace Type,Clear Write
Trace Detector,Pos Peak
Trace Data
0,126.67
40000,126.53
80000,126.73
120000,126.76
160000,126.74
200000,126.54
240000,126.23
280000,125.80
320000,125.34
360000,124.96
400000,124.63
440000,124.23
480000,123.76
520000,123.25
560000,122.93
600000,122.56
640000,121.89
680000,121.14
720000,120.18
760000,119.21
800000,118.30
840000,117.43
880000,116.49
920000,115.51
960000,114.44
1000000,113.42
1040000,112.61
1080000,111.56
1120000,110.22
1160000,108.77
1200000,107.21
1240000,105.63
1280000,104.19
1320000,102.59
1360000,101.00
1400000,99.50
1440000,97.67
1480000,96.20
1520000,94.64
1560000,92.79
1600000,90.76
1640000,88.64
1680000,86.35
1720000,84.09
1760000,82.18
1800000,80.14
1840000,77.67
1880000,75.36
1920000,74.25
1960000,71.02
2000000,69.23
2040000,68.51
2080000,66.34
2120000,64.25
2160000,63.87
2200000,66.73
2240000,64.60
2280000,64.54
2320000,62.76
2360000,68.49
2400000,66.71
2440000,64.95
2480000,67.32
2520000,66.90
2560000,64.33
2600000,64.95
2640000,63.58
2680000,65.26
2720000,60.97
2760000,60.72
2800000,62.42
2840000,63.25
2880000,65.03
2920000,63.41
2960000,61.61
3000000,64.02
3040000,63.84
3080000,59.65
3120000,59.92
3160000,60.91
3200000,61.97
3240000,61.41
3280000,64.15
3320000,63.42
3360000,62.28
3400000,61.62
3440000,61.10
3480000,61.26
3520000,63.97
3560000,62.06
3600000,61.11
3640000,59.73
3680000,57.08
3720000,60.16
3760000,60.03
3800000,59.87
3840000,63.02
3880000,61.11
3920000,64.33
3960000,59.98
4000000,58.73
4040000,58.47
4080000,59.95
4120000,62.50
4160000,60.31
4200000,63.12
4240000,60.26
4280000,58.18
4320000,58.37
4360000,56.08
4400000,57.15
4440000,60.07
4480000,60.26
4520000,56.07
4560000,58.58
4600000,59.24
4640000,64.91
4680000,64.85
4720000,57.73
4760000,59.57
4800000,56.58
4840000,58.49
4880000,57.40
4920000,56.73
4960000,58.35
5000000,57.13
5040000,59.39
5080000,59.36
5120000,60.11
5160000,57.93
5200000,57.48
5240000,59.49
5280000,56.82
5320000,56.45
5360000,57.82
5400000,58.16
5440000,55.61
5480000,55.61
5520000,55.89
5560000,57.92
5600000,59.85
5640000,59.40
5680000,58.30
5720000,59.07
5760000,56.36
5800000,56.70
5840000,57.16
5880000,57.30
5920000,58.87
5960000,58.29
6000000,57.84
6040000,57.43
6080000,57.47
6120000,56.70
6160000,55.85
6200000,56.85
6240000,55.83
6280000,58.45
6320000,56.35
6360000,54.58
6400000,59.91
6440000,57.92
6480000,57.33
6520000,56.69
6560000,57.65
6600000,54.14
6640000,57.97
6680000,56.81
6720000,57.84
6760000,56.30
6800000,56.39
6840000,56.09
6880000,56.10
6920000,56.40
6960000,56.97
7000000,56.81
7040000,56.51
7080000,55.70
7120000,55.33
7160000,56.29
7200000,57.86
7240000,57.68
7280000,57.75
7320000,56.05
7360000,54.97
7400000,56.15
7440000,55.47
7480000,55.81
7520000,53.69
7560000,57.32
7600000,58.35
7640000,55.35
7680000,52.01
7720000,51.81
7760000,55.59
7800000,54.91
7840000,56.54
7880000,57.03
7920000,56.19
7960000,54.04
8000000,55.17
8040000,54.15
8080000,54.62
8120000,55.93
8160000,54.94
8200000,53.06
8240000,54.66
8280000,53.81
8320000,53.95
8360000,54.41
8400000,55.58
8440000,53.89
8480000,54.12
8520000,52.01
8560000,53.15
8600000,54.09
8640000,55.18
8680000,56.11
8720000,55.42
8760000,54.22
8800000,54.94
8840000,54.40
8880000,52.88
8920000,52.12
8960000,53.65
9000000,54.05
9040000,56.54
9080000,53.02
9120000,51.16
9160000,53.08
9200000,55.84
9240000,53.32
9280000,57.72
9320000,57.23
9360000,54.92
9400000,55.24
9440000,54.74
9480000,55.32
9520000,52.68
9560000,52.88
9600000,52.81
9640000,52.44
9680000,55.04
9720000,52.27
9760000,55.98
9800000,56.02
9840000,54.26
9880000,55.47
9920000,54.35
9960000,52.21
10000000,52.58
10040000,54.21
10080000,52.88
10120000,54.64
10160000,55.55
10200000,55.20
10240000,52.68
10280000,55.54
10320000,55.83
10360000,54.00
10400000,55.72
10440000,54.20
10480000,51.52
10520000,52.94
10560000,52.19
10600000,55.30
10640000,54.59
10680000,54.00
10720000,54.25
10760000,53.80
10800000,53.67
10840000,50.83
10880000,52.51
10920000,54.99
10960000,54.81
11000000,54.46
11040000,53.45
11080000,56.84
11120000,54.40
11160000,48.93
11200000,51.92
11240000,54.29
11280000,56.12
11320000,53.06
11360000,51.67
11400000,54.52
11440000,53.51
11480000,53.11
11520000,53.13
11560000,55.89
11600000,56.11
11640000,54.18
11680000,56.66
11720000,55.61
11760000,56.59
11800000,53.29
11840000,53.44
11880000,51.58
11920000,50.48
11960000,53.93
12000000,53.65
12040000,55.15
12080000,53.19
12120000,52.92
12160000,55.28
12200000,53.85
12240000,53.30
12280000,54.75
12320000,56.27
12360000,52.76
12400000,52.41
12440000,52.00
12480000,52.36
12520000,55.76
12560000,54.64
12600000,53.55
12640000,53.34
12680000,53.27
12720000,53.47
12760000,52.65
12800000,51.08
12840000,52.28
12880000,56.07
12920000,55.38
12960000,51.34
13000000,52.24
13040000,52.37
13080000,53.45
13120000,52.21
13160000,53.15
13200000,50.33
13240000,52.02
13280000,51.75
13320000,52.73
13360000,51.75
13400000,53.56
13440000,54.65
13480000,50.90
13520000,54.32
13560000,53.48
13600000,52.98
13640000,53.96
13680000,54.84
13720000,53.99
13760000,54.23
13800000,53.91
13840000,52.89
13880000,53.92
13920000,50.35
13960000,51.91
14000000,51.84
14040000,52.50
14080000,49.34
14120000,53.74
14160000,53.70
14200000,55.00
14240000,53.61
14280000,54.06
14320000,52.87
14360000,53.58
14400000,53.70
14440000,53.48
14480000,51.80
14520000,52.29
14560000,52.17
14600000,51.97
14640000,53.33
14680000,53.36
14720000,51.97
14760000,51.79
14800000,55.10
14840000,55.87
14880000,55.28
14920000,55.46
14960000,54.67
15000000,54.83
15040000,54.55
15080000,49.50
15120000,52.65
15160000,51.20
15200000,53.56
15240000,55.77
15280000,54.69
15320000,53.40
15360000,53.36
15400000,53.13
15440000,53.15
15480000,51.62
15520000,52.86
15560000,53.39
15600000,53.07
15640000,52.22
15680000,52.93
15720000,52.83
15760000,52.66
15800000,52.84
15840000,51.81
15880000,51.99
15920000,52.78
15960000,50.57
16000000,51.46
16040000,53.19
16080000,52.47
16120000,50.37
16160000,53.19
16200000,52.21
16240000,51.72
16280000,54.34
16320000,53.68
16360000,51.93
16400000,49.92
16440000,53.50
16480000,53.81
16520000,52.55
16560000,54.18
16600000,52.53
16640000,50.81
16680000,53.94
16720000,50.84
16760000,49.35
16800000,50.90
16840000,52.39
16880000,52.51
16920000,49.97
16960000,53.65
17000000,54.29
17040000,53.05
17080000,52.44
17120000,52.83
17160000,51.11
17200000,50.12
17240000,53.62
17280000,53.89
17320000,54.96
17360000,55.10
17400000,53.98
17440000,51.70
17480000,48.93
17520000,54.20
17560000,54.25
17600000,54.05
17640000,52.56
17680000,50.49
17720000,51.16
17760000,52.90
17800000,52.96
17840000,51.27
17880000,48.77
17920000,49.08
17960000,50.49
18000000,51.65
18040000,53.77
18080000,48.03
18120000,51.49
18160000,52.37
18200000,51.35
18240000,51.15
18280000,50.12
18320000,49.45
18360000,50.25
18400000,54.07
18440000,54.17
18480000,52.22
18520000,48.69
18560000,52.69
18600000,50.60
18640000,50.73
18680000,51.12
18720000,50.57
18760000,50.94
