Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
Y Axis Unit,dBμV
Impedance,50
Number of Points,751
PreAmp State,OFF
Ref Level,+1.000000000E+01
Attenuation,30.000000,Manual
Sweep Time,3000.000000,Auto
Start Frequency,+0.000000000E+00
Stop Frequency,+3.000000000E+07
Average Type,Log Pwr
RBW,1000000.000000,Manual
VBW,100000.000000,Manual
Sweep Type,Continuous
Sweep Mode,Speed
Sweep Rule,Auto
Trigger Source,Free Run
Trigger Level,+0.000000000E+00
Trigger Edge,Rise
Marker,1,2,3,4,5,6,7,8
Marker Type,Normal,Off,Off,Off,Off,Off,Off,Off
Marker on Trace,A,,,,,,,
Marker Read Out,Frequency,,,,,,,
Marker X Axis,320000.00000000,,,,,,,
Marker Ampt,18.53104115,,,,,,,
Trace Math,OFF
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A
Trace Type,Clear Write
Trace Detector,Pos Peak
Trace Data
0,126.56
40000,126.54
80000,126.50
120000,126.42
160000,126.46
200000,126.41
240000,126.24
280000,125.95
320000,125.52
360000,125.12
400000,124.70
440000,124.28
480000,123.82
520000,123.34
560000,122.79
600000,122.19
640000,121.72
680000,121.09
720000,120.27
760000,119.41
800000,118.51
840000,117.54
880000,116.55
920000,115.55
960000,114.53
1000000,113.46
1040000,112.30
1080000,111.24
1120000,110.16
1160000,108.80
1200000,107.34
1240000,105.80
1280000,104.35
1320000,102.70
1360000,101.10
1400000,99.62
1440000,97.67
1480000,96.14
1520000,94.29
1560000,92.61
1600000,90.74
1640000,88.62
1680000,86.59
1720000,84.22
1760000,82.28
1800000,79.86
1840000,77.82
1880000,75.78
1920000,73.07
1960000,74.12
2000000,70.88
2040000,67.71
2080000,67.74
2120000,65.75
2160000,65.17
2200000,63.28
2240000,65.56
2280000,65.50
2320000,66.83
2360000,66.94
2400000,69.42
2440000,70.56
2480000,64.65
2520000,63.23
2560000,63.99
2600000,63.82
2640000,62.37
2680000,62.62
2720000,63.77
2760000,63.48
2800000,62.98
2840000,64.84
2880000,67.06
2920000,63.28
2960000,59.95
3000000,62.59
3040000,60.52
3080000,61.97
3120000,62.71
3160000,58.08
3200000,58.79
3240000,62.14
3280000,61.86
3320000,58.29
3360000,63.27
3400000,59.34
3440000,62.81
3480000,63.68
3520000,61.29
3560000,61.90
3600000,61.25
3640000,61.90
3680000,58.37
3720000,59.83
3760000,60.83
3800000,63.34
3840000,61.16
3880000,60.51
3920000,59.85
3960000,60.34
4000000,59.10
4040000,60.56
4080000,58.46
4120000,60.85
4160000,61.38
4200000,59.48
4240000,58.61
4280000,63.63
4320000,57.86
4360000,58.35
4400000,59.03
4440000,60.05
4480000,58.68
4520000,60.92
4560000,59.20
4600000,57.82
4640000,58.37
4680000,55.75
4720000,64.89
4760000,60.41
4800000,55.81
4840000,59.69
4880000,60.07
4920000,57.76
4960000,57.55
5000000,55.97
5040000,58.06
5080000,58.87
5120000,57.18
5160000,57.39
5200000,60.90
5240000,55.81
5280000,58.71
5320000,55.33
5360000,57.81
5400000,58.32
5440000,59.21
5480000,57.91
5520000,58.45
5560000,57.12
5600000,58.29
5640000,61.28
5680000,60.65
5720000,58.32
5760000,58.67
5800000,58.22
5840000,59.46
5880000,58.12
5920000,56.59
5960000,59.55
6000000,60.12
6040000,61.08
6080000,55.86
6120000,57.52
6160000,57.55
6200000,55.41
6240000,59.00
6280000,57.64
6320000,56.14
6360000,57.77
6400000,55.49
6440000,57.18
6480000,57.92
6520000,54.72
6560000,56.37
6600000,56.35
6640000,54.88
6680000,58.40
6720000,58.70
6760000,59.19
6800000,60.37
6840000,56.97
6880000,55.07
6920000,58.89
6960000,58.24
7000000,56.69
7040000,59.40
7080000,56.29
7120000,56.25
7160000,55.30
7200000,57.71
7240000,55.59
7280000,56.74
7320000,55.13
7360000,55.22
7400000,55.39
7440000,55.57
7480000,54.39
7520000,54.89
7560000,52.15
7600000,55.35
7640000,56.96
7680000,58.84
7720000,57.69
7760000,56.15
7800000,55.83
7840000,54.56
7880000,54.99
7920000,54.72
7960000,55.56
8000000,54.83
8040000,54.84
8080000,52.50
8120000,58.43
8160000,56.28
8200000,54.10
8240000,56.86
8280000,54.33
8320000,53.97
8360000,51.98
8400000,52.13
8440000,56.04
8480000,55.84
8520000,54.59
8560000,56.44
8600000,61.59
8640000,55.74
8680000,54.43
8720000,52.57
8760000,54.63
8800000,54.81
8840000,54.13
8880000,56.08
8920000,56.40
8960000,55.00
9000000,53.73
9040000,60.98
9080000,59.25
9120000,55.55
9160000,55.68
9200000,53.93
9240000,59.82
9280000,57.04
9320000,51.28
9360000,50.55
9400000,52.42
9440000,54.59
9480000,51.80
9520000,56.90
9560000,56.84
9600000,51.09
9640000,52.10
9680000,51.99
9720000,56.83
9760000,53.90
9800000,54.67
9840000,56.23
9880000,57.63
9920000,55.70
9960000,52.41
10000000,52.75
10040000,53.03
10080000,54.26
10120000,53.75
10160000,57.37
10200000,55.25
10240000,51.62
10280000,55.74
10320000,50.91
10360000,54.13
10400000,51.78
10440000,53.13
10480000,52.96
10520000,54.35
10560000,56.05
10600000,56.63
10640000,56.39
10680000,53.39
10720000,56.45
10760000,54.44
10800000,55.41
10840000,54.10
10880000,52.30
10920000,52.42
10960000,51.23
11000000,52.87
11040000,55.61
11080000,56.70
11120000,54.50
11160000,53.15
11200000,53.59
11240000,53.67
11280000,53.72
11320000,51.32
11360000,52.97
11400000,54.65
11440000,54.77
11480000,56.39
11520000,54.02
11560000,55.50
11600000,53.96
11640000,49.13
11680000,53.49
11720000,53.63
11760000,55.39
11800000,49.62
11840000,53.72
11880000,55.86
11920000,51.93
11960000,55.02
12000000,52.14
12040000,49.47
12080000,53.34
12120000,53.12
12160000,51.84
12200000,53.40
12240000,55.74
12280000,52.35
12320000,51.68
12360000,52.01
12400000,54.07
12440000,50.29
12480000,53.42
12520000,52.51
12560000,55.24
12600000,52.40
12640000,49.53
12680000,54.35
12720000,54.87
12760000,54.60
12800000,53.49
12840000,52.80
12880000,52.24
12920000,53.62
12960000,54.85
13000000,51.81
13040000,52.08
13080000,53.58
13120000,52.27
13160000,52.04
13200000,48.65
13240000,49.95
13280000,51.21
13320000,52.98
13360000,51.09
13400000,52.16
13440000,51.70
13480000,49.68
13520000,55.01
13560000,53.91
13600000,53.21
13640000,52.91
13680000,52.31
13720000,50.79
13760000,54.89
13800000,51.45
13840000,52.37
13880000,52.36
13920000,52.74
13960000,54.83
14000000,54.65
14040000,51.56
14080000,53.53
14120000,52.96
14160000,51.52
14200000,52.62
14240000,53.22
14280000,52.15
14320000,53.51
14360000,52.56
14400000,53.38
14440000,52.23
14480000,55.37
14520000,54.20
14560000,52.41
14600000,51.50
14640000,50.97
14680000,51.18
14720000,52.38
14760000,50.92
14800000,51.37
14840000,53.97
14880000,54.93
14920000,53.10
14960000,50.32
15000000,52.71
15040000,53.47
15080000,53.45
15120000,48.90
15160000,49.10
15200000,49.90
15240000,52.24
15280000,53.89
15320000,51.47
15360000,52.59
15400000,54.39
15440000,53.09
15480000,52.10
15520000,53.08
15560000,52.31
15600000,49.91
15640000,52.35
15680000,52.51
15720000,51.86
15760000,52.38
15800000,52.96
15840000,53.05
15880000,53.01
15920000,53.29
15960000,51.08
16000000,50.12
16040000,52.04
16080000,53.46
16120000,53.21
16160000,51.47
16200000,52.64
16240000,50.19
16280000,50.70
16320000,53.39
16360000,55.46
16400000,51.31
16440000,52.71
16480000,53.32
16520000,51.48
16560000,50.74
16600000,53.76
16640000,53.65
16680000,53.75
16720000,56.87
16760000,55.70
16800000,53.29
16840000,52.93
16880000,54.16
16920000,56.37
16960000,53.70
17000000,52.51
17040000,53.84
17080000,51.98
17120000,52.03
17160000,52.20
17200000,52.39
17240000,51.82
17280000,53.02
17320000,49.80
17360000,52.15
17400000,48.45
17440000,52.20
17480000,49.48
17520000,52.16
17560000,51.87
17600000,52.56
17640000,54.40
17680000,51.26
17720000,52.08
17760000,52.75
17800000,52.69
17840000,49.33
17880000,54.35
17920000,52.26
17960000,52.01
18000000,52.62
18040000,53.75
18080000,51.59
18120000,54.34
18160000,54.34
18200000,53.46
18240000,51.46
18280000,50.83
18320000,52.62
18360000,51.41
18400000,54.57
18440000,53.54
18480000,51.61
18520000,48.93
18560000,51.50
18600000,53.24
18640000,52.22
18680000,52.49
18720000,52.23
18760000,53.90
