Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
Y Axis Unit,dBμV
Impedance,50
Number of Points,751
PreAmp State,OFF
Ref Level,+1.000000000E+01
Attenuation,30.000000,Manual
Sweep Time,3000.000000,Auto
Start Frequency,+0.000000000E+00
Stop Frequency,+3.000000000E+07
Average Type,Log Pwr
RBW,1000000.000000,Manual
VBW,100000.000000,Manual
Sweep Type,Continuous
Sweep Mode,Speed
Sweep Rule,Auto
Trigger Source,Free Run
Trigger Level,+0.000000000E+00
Trigger Edge,Rise
Marker,1,2,3,4,5,6,7,8
Marker Type,Normal,Off,Off,Off,Off,Off,Off,Off
Marker on Trace,A,,,,,,,
Marker Read Out,Frequency,,,,,,,
Marker X Axis,320000.00000000,,,,,,,
Marker Ampt,18.55545521,,,,,,,
Trace Math,OFF
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A
Trace Type,Clear Write
Trace Detector,Pos Peak
Trace Data
0,126.79
40000,126.65
80000,126.56
120000,126.52
160000,126.44
200000,126.30
240000,126.13
280000,125.89
320000,125.55
360000,125.22
400000,124.80
440000,124.39
480000,123.88
520000,123.39
560000,122.82
600000,122.27
640000,121.66
680000,120.96
720000,120.19
760000,119.42
800000,118.60
840000,117.64
880000,116.66
920000,115.67
960000,114.58
1000000,113.41
1040000,112.31
1080000,111.22
1120000,109.93
1160000,108.67
1200000,107.39
1240000,105.90
1280000,104.36
1320000,102.95
1360000,101.22
1400000,99.55
1440000,97.90
1480000,96.13
1520000,94.25
1560000,92.46
1600000,90.76
1640000,88.71
1680000,86.57
1720000,84.30
1760000,82.38
1800000,85.44
1840000,78.49
1880000,75.82
1920000,73.29
1960000,71.85
2000000,69.79
2040000,67.30
2080000,70.33
2120000,67.41
2160000,63.29
2200000,66.06
2240000,77.66
2280000,75.74
2320000,64.67
2360000,65.52
2400000,65.51
2440000,63.39
2480000,64.95
2520000,64.32
2560000,66.22
2600000,65.88
2640000,63.20
2680000,62.46
2720000,74.40
2760000,66.23
2800000,62.57
2840000,64.15
2880000,64.34
2920000,63.95
2960000,63.70
3000000,59.65
3040000,64.05
3080000,63.81
3120000,64.10
3160000,62.21
3200000,75.84
3240000,61.28
3280000,60.68
3320000,61.80
3360000,60.65
3400000,63.31
3440000,58.28
3480000,62.19
3520000,61.78
3560000,62.36
3600000,62.73
3640000,73.73
3680000,75.28
3720000,62.04
3760000,59.84
3800000,60.28
3840000,56.58
3880000,59.78
3920000,61.62
3960000,60.26
4000000,62.29
4040000,61.02
4080000,60.25
4120000,72.87
4160000,70.69
4200000,58.10
4240000,61.61
4280000,60.83
4320000,59.64
4360000,57.98
4400000,58.82
4440000,60.86
4480000,60.51
4520000,60.41
4560000,58.60
4600000,73.07
4640000,60.22
4680000,57.40
4720000,57.59
4760000,60.84
4800000,59.23
4840000,56.49
4880000,61.91
4920000,62.07
4960000,58.55
5000000,57.14
5040000,57.69
5080000,73.49
5120000,60.04
5160000,57.62
5200000,57.70
5240000,57.25
5280000,55.53
5320000,56.23
5360000,56.86
5400000,59.69
5440000,56.68
5480000,58.49
5520000,59.27
5560000,74.64
5600000,62.52
5640000,58.97
5680000,60.36
5720000,60.17
5760000,55.33
5800000,56.71
5840000,55.64
5880000,57.77
5920000,56.25
5960000,58.10
6000000,60.07
6040000,73.65
6080000,59.35
6120000,59.06
6160000,57.24
6200000,57.04
6240000,55.70
6280000,52.89
6320000,56.76
6360000,57.93
6400000,54.64
6440000,56.16
6480000,60.32
6520000,72.70
6560000,58.96
6600000,55.23
6640000,55.47
6680000,57.53
6720000,57.15
6760000,56.88
6800000,55.64
6840000,56.94
6880000,56.41
6920000,58.52
6960000,60.12
7000000,72.16
7040000,57.75
7080000,56.45
7120000,57.22
7160000,56.71
7200000,56.76
7240000,56.81
7280000,57.64
7320000,56.00
7360000,54.78
7400000,55.79
7440000,53.89
7480000,54.60
7520000,55.69
7560000,54.15
7600000,55.35
7640000,54.77
7680000,65.69
7720000,57.41
7760000,56.97
7800000,56.75
7840000,56.75
7880000,55.04
7920000,55.93
7960000,57.36
8000000,58.40
8040000,55.67
8080000,57.56
8120000,58.16
8160000,63.99
8200000,56.59
8240000,56.46
8280000,55.97
8320000,52.81
8360000,54.64
8400000,56.12
8440000,54.30
8480000,57.52
8520000,54.94
8560000,54.95
8600000,54.95
8640000,66.29
8680000,60.35
8720000,55.21
8760000,50.83
8800000,53.08
8840000,55.42
8880000,55.64
8920000,53.17
8960000,58.26
9000000,54.52
9040000,54.60
9080000,50.53
9120000,64.40
9160000,55.04
9200000,59.85
9240000,52.67
9280000,53.03
9320000,53.11
9360000,68.98
9400000,61.91
9440000,51.64
9480000,50.63
9520000,56.31
9560000,54.34
9600000,55.89
9640000,56.93
9680000,61.80
9720000,50.74
9760000,53.79
9800000,51.98
9840000,68.55
9880000,62.23
9920000,53.59
9960000,51.61
10000000,53.06
10040000,54.29
10080000,54.25
10120000,57.27
10160000,62.73
10200000,55.68
10240000,55.63
10280000,54.66
10320000,68.40
10360000,66.31
10400000,53.86
10440000,53.54
10480000,49.11
10520000,50.97
10560000,56.26
10600000,51.58
10640000,59.85
10680000,54.52
10720000,53.29
10760000,53.01
10800000,66.33
10840000,67.01
10880000,54.26
10920000,53.97
10960000,54.74
11000000,53.89
11040000,54.34
11080000,57.35
11120000,59.22
11160000,55.38
11200000,52.19
11240000,52.43
11280000,66.05
11320000,70.43
11360000,54.42
11400000,52.89
11440000,53.38
11480000,51.94
11520000,51.43
11560000,54.27
11600000,58.06
11640000,54.16
11680000,54.20
11720000,53.36
11760000,53.28
11800000,53.21
11840000,58.90
11880000,56.50
11920000,53.52
11960000,54.79
12000000,64.95
12040000,72.25
12080000,57.61
12120000,52.62
12160000,55.27
12200000,54.67
12240000,55.04
12280000,51.70
12320000,58.27
12360000,55.92
12400000,50.77
12440000,51.98
12480000,55.76
12520000,70.63
12560000,52.83
12600000,54.67
12640000,53.69
12680000,53.37
12720000,54.48
12760000,52.41
12800000,56.97
12840000,56.52
12880000,51.39
12920000,54.15
12960000,53.49
13000000,70.24
13040000,56.27
13080000,56.28
13120000,53.52
13160000,52.28
13200000,52.29
13240000,52.57
13280000,59.11
13320000,57.53
13360000,51.70
13400000,51.43
13440000,50.74
13480000,69.94
13520000,55.09
13560000,54.09
13600000,52.63
13640000,52.25
13680000,55.10
13720000,52.88
13760000,59.71
13800000,58.80
13840000,54.23
13880000,54.51
13920000,51.00
13960000,70.29
14000000,55.97
14040000,53.83
14080000,54.42
14120000,52.33
14160000,54.07
14200000,69.79
14240000,54.01
14280000,54.43
14320000,53.67
14360000,53.99
14400000,53.61
14440000,53.41
14480000,60.10
14520000,56.23
14560000,52.06
14600000,52.92
14640000,54.11
14680000,69.57
14720000,55.50
14760000,53.34
14800000,55.21
14840000,56.72
14880000,53.76
14920000,51.94
14960000,57.98
15000000,52.88
15040000,52.57
15080000,52.62
15120000,52.98
15160000,66.88
15200000,52.58
15240000,52.41
15280000,50.99
15320000,50.42
15360000,52.51
15400000,51.39
15440000,53.52
15480000,53.54
15520000,51.78
15560000,51.86
15600000,54.97
15640000,68.83
15680000,54.24
15720000,49.66
15760000,52.62
15800000,53.93
15840000,53.99
15880000,53.90
15920000,59.85
15960000,56.72
16000000,53.07
16040000,53.24
16080000,54.33
16120000,66.69
16160000,55.34
16200000,52.87
16240000,52.92
16280000,48.87
16320000,54.60
16360000,54.36
16400000,56.14
16440000,54.47
16480000,54.15
16520000,52.80
16560000,54.35
16600000,64.13
16640000,53.80
16680000,52.39
16720000,52.65
16760000,54.35
16800000,51.07
16840000,53.38
16880000,58.86
16920000,54.20
16960000,53.70
17000000,50.90
17040000,55.39
17080000,63.22
17120000,53.50
17160000,56.36
17200000,50.97
17240000,55.77
17280000,53.17
17320000,53.73
17360000,57.85
17400000,52.74
17440000,52.97
17480000,51.49
17520000,57.34
17560000,60.79
17600000,50.15
17640000,51.98
17680000,51.10
17720000,50.60
17760000,55.43
17800000,55.87
17840000,56.78
17880000,51.89
17920000,53.44
17960000,51.82
18000000,60.36
18040000,60.31
18080000,54.55
18120000,55.91
18160000,54.31
18200000,52.48
18240000,52.72
18280000,52.10
18320000,57.63
18360000,52.77
18400000,50.31
18440000,52.47
18480000,63.06
18520000,63.18
18560000,51.67
18600000,49.67
18640000,50.26
18680000,52.55
18720000,52.03
18760000,51.55
