Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
18800000,54.42
18840000,52.84
18880000,52.18
18920000,49.48
18960000,50.42
19000000,52.85
19040000,53.68
19080000,52.21
19120000,51.64
19160000,52.78
19200000,51.17
19240000,52.72
19280000,50.71
19320000,51.78
19360000,51.60
19400000,52.19
19440000,52.46
19480000,51.38
19520000,52.27
19560000,50.90
19600000,52.90
19640000,53.27
19680000,53.43
19720000,53.14
19760000,54.03
19800000,54.00
19840000,48.20
19880000,49.93
19920000,50.36
19960000,50.80
20000000,52.13
20040000,52.64
20080000,51.52
20120000,50.27
20160000,51.11
20200000,50.31
20240000,51.88
20280000,51.39
20320000,51.41
20360000,52.10
20400000,53.32
20440000,52.39
20480000,54.64
20520000,52.25
20560000,51.14
20600000,54.34
20640000,50.88
20680000,50.74
20720000,52.03
20760000,54.05
20800000,52.48
20840000,51.81
20880000,47.90
20920000,49.71
20960000,53.15
21000000,52.35
21040000,54.08
21080000,53.64
21120000,53.28
21160000,51.90
21200000,49.92
21240000,53.12
21280000,49.75
21320000,49.76
21360000,51.95
21400000,53.81
21440000,51.08
21480000,48.98
21520000,54.78
21560000,55.75
21600000,54.11
21640000,52.70
21680000,52.73
21720000,53.65
21760000,49.18
21800000,51.42
21840000,53.43
21880000,54.84
21920000,54.28
21960000,49.51
22000000,54.87
22040000,54.54
22080000,53.23
22120000,54.12
22160000,55.30
22200000,51.44
22240000,50.64
22280000,50.23
22320000,51.31
22360000,50.96
22400000,49.79
22440000,54.74
22480000,54.76
22520000,52.42
22560000,51.10
22600000,53.12
22640000,51.13
22680000,53.45
22720000,53.38
22760000,51.61
22800000,49.51
22840000,53.03
22880000,53.11
22920000,51.52
22960000,50.84
23000000,51.28
23040000,50.44
23080000,52.79
23120000,50.86
23160000,52.96
23200000,52.96
23240000,51.15
23280000,52.24
23320000,53.05
23360000,51.57
23400000,52.05
23440000,51.60
23480000,52.90
23520000,52.90
23560000,51.44
23600000,53.69
23640000,51.95
23680000,50.93
23720000,51.50
23760000,52.18
23800000,49.41
23840000,51.26
23880000,49.41
23920000,51.31
23960000,50.92
24000000,53.99
24040000,53.50
24080000,48.80
24120000,51.66
24160000,54.09
24200000,52.03
24240000,52.10
24280000,51.15
24320000,51.20
24360000,50.03
24400000,53.26
24440000,54.83
24480000,50.24
24520000,49.52
24560000,51.55
24600000,53.94
24640000,53.91
24680000,53.46
24720000,51.80
24760000,50.42
24800000,52.05
24840000,52.22
24880000,52.12
24920000,51.98
24960000,51.83
25000000,51.92
25040000,48.99
25080000,52.91
25120000,52.74
25160000,47.37
25200000,50.60
25240000,52.05
25280000,52.73
25320000,48.80
25360000,51.76
25400000,52.42
25440000,52.23
25480000,55.65
25520000,53.43
25560000,53.50
25600000,53.55
25640000,53.59
25680000,49.38
25720000,53.90
25760000,51.51
25800000,52.65
25840000,54.66
25880000,52.73
25920000,50.60
25960000,51.08
26000000,49.35
26040000,47.87
26080000,51.30
26120000,52.53
26160000,50.11
26200000,52.47
26240000,52.94
26280000,51.69
26320000,52.38
26360000,51.58
26400000,49.25
26440000,53.96
26480000,54.46
26520000,52.22
26560000,49.19
26600000,53.46
26640000,50.58
26680000,52.06
26720000,56.59
26760000,57.11
26800000,54.76
26840000,54.67
26880000,49.67
26920000,50.24
26960000,54.06
27000000,52.92
27040000,52.87
27080000,54.74
27120000,54.23
27160000,51.95
27200000,52.25
27240000,50.51
27280000,53.46
27320000,51.56
27360000,51.03
27400000,51.27
27440000,51.37
27480000,51.16
27520000,53.04
27560000,52.51
27600000,53.04
27640000,52.94
27680000,52.00
27720000,50.27
27760000,51.96
27800000,49.67
27840000,53.18
27880000,53.60
27920000,52.72
27960000,54.09
28000000,54.10
28040000,51.37
28080000,52.52
28120000,52.91
28160000,52.94
28200000,51.23
28240000,52.09
28280000,49.69
28320000,48.67
28360000,49.78
28400000,50.24
28440000,51.17
28480000,53.84
28520000,54.33
28560000,51.63
28600000,52.31
28640000,52.38
28680000,51.85
28720000,48.14
28760000,51.55
28800000,51.98
28840000,52.70
28880000,52.64
28920000,52.25
28960000,52.44
29000000,49.77
29040000,52.79
29080000,51.53
29120000,51.05
29160000,50.94
29200000,53.55
29240000,50.31
29280000,53.40
29320000,52.78
29360000,50.83
29400000,52.65
29440000,54.46
29480000,54.89
29520000,54.07
29560000,51.86
29600000,49.71
29640000,52.70
29680000,52.58
29720000,54.01
29760000,53.51
29800000,51.14
29840000,49.67
29880000,52.79
29920000,51.98
29960000,51.87
30000000,50.40
Trace Name,Trace B
Trace Type,Blank
Trace Name,Trace C
Trace Type,Blank
Trace Name,Trace D
Trace Type,Blank
