Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
712000,46.57
713333,45.69
714667,40.10
716000,38.82
717333,41.78
718667,39.66
720000,41.00
721333,42.64
722667,40.55
724000,41.97
725333,42.22
726667,44.74
728000,42.45
729333,41.78
730667,42.16
732000,43.06
733333,44.76
734667,38.57
736000,40.86
737333,40.68
738667,40.72
740000,40.98
741333,38.74
742667,40.30
744000,38.90
745333,41.78
746667,39.18
748000,40.65
749333,41.75
750667,43.55
752000,45.17
753333,46.71
754667,48.04
756000,45.11
757333,39.33
758667,39.32
760000,42.22
761333,41.29
762667,39.51
764000,40.08
765333,42.30
766667,43.30
768000,40.35
769333,41.58
770667,43.14
772000,44.16
773333,42.37
774667,42.39
776000,42.90
777333,43.31
778667,40.69
780000,39.45
781333,37.97
782667,40.74
784000,40.43
785333,38.00
786667,41.45
788000,38.90
789333,40.68
790667,42.43
792000,45.70
793333,48.56
794667,47.88
796000,39.69
797333,39.94
798667,39.52
800000,39.64
801333,37.68
802667,41.52
804000,38.75
805333,39.68
806667,42.27
808000,40.91
809333,38.70
810667,39.84
812000,40.19
813333,42.22
814667,41.28
816000,43.94
817333,38.66
818667,38.64
820000,38.19
821333,37.62
822667,35.39
824000,37.84
825333,38.51
826667,39.28
828000,38.62
829333,38.33
830667,37.41
832000,38.40
833333,36.07
834667,38.47
836000,39.21
837333,41.62
838667,45.33
840000,42.18
841333,41.51
842667,37.03
844000,39.87
845333,39.27
846667,39.21
848000,36.69
849333,39.73
850667,39.83
852000,39.71
853333,38.76
854667,41.58
856000,40.45
857333,41.21
858667,42.20
860000,43.74
861333,42.21
862667,39.27
864000,41.29
865333,36.27
866667,38.29
868000,39.69
869333,38.10
870667,38.25
872000,39.13
873333,35.89
874667,36.99
876000,39.77
877333,39.07
878667,40.20
880000,40.15
881333,40.44
882667,43.37
884000,37.78
885333,37.57
886667,34.06
888000,37.26
889333,37.40
890667,36.85
892000,38.60
893333,39.25
894667,37.88
896000,39.37
897333,39.01
898667,42.53
900000,39.45
901333,41.32
902667,39.47
904000,38.07
905333,40.23
906667,38.35
908000,35.95
909333,36.30
910667,37.34
912000,36.36
913333,36.89
914667,38.68
916000,37.89
917333,36.78
918667,35.67
920000,35.94
921333,38.09
922667,37.81
924000,36.15
925333,41.56
926667,35.01
928000,35.17
929333,37.02
930667,35.25
932000,34.32
933333,36.97
934667,36.02
936000,37.10
937333,39.95
938667,37.45
940000,37.73
941333,36.22
942667,37.03
944000,40.21
945333,39.01
946667,41.62
948000,36.71
949333,38.16
950667,37.58
952000,38.40
953333,38.26
954667,34.88
956000,37.16
957333,38.84
958667,38.02
960000,36.65
961333,36.59
962667,38.15
964000,37.13
965333,37.60
966667,36.49
968000,38.38
969333,36.69
970667,36.52
972000,34.38
973333,34.83
974667,37.47
976000,33.91
977333,35.91
978667,35.79
980000,35.95
981333,35.16
982667,37.55
984000,37.84
985333,33.86
986667,36.09
988000,36.82
989333,37.43
990667,38.89
992000,36.90
993333,40.86
994667,37.01
996000,36.04
997333,36.34
998667,34.58
1000000,36.23
Trace Name,Trace B
Trace Type,Blank
Trace Name,Trace C
Trace Type,Blank
Trace Name,Trace D
Trace Type,Blank
