Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
712000,42.36
713333,39.46
714667,40.35
716000,38.22
717333,40.68
718667,40.50
720000,37.97
721333,39.26
722667,40.95
724000,40.08
725333,39.22
726667,40.58
728000,38.75
729333,40.47
730667,40.00
732000,40.26
733333,38.04
734667,36.97
736000,40.46
737333,40.82
738667,39.45
740000,38.12
741333,38.75
742667,38.25
744000,38.70
745333,39.90
746667,39.38
748000,41.91
749333,38.16
750667,39.75
752000,38.91
753333,39.22
754667,37.76
756000,38.62
757333,40.42
758667,39.69
760000,38.03
761333,38.69
762667,39.67
764000,38.50
765333,38.48
766667,39.44
768000,39.43
769333,38.37
770667,39.23
772000,37.75
773333,37.11
774667,36.65
776000,37.35
777333,38.96
778667,36.66
780000,37.03
781333,37.51
782667,38.03
784000,37.89
785333,37.46
786667,38.13
788000,38.70
789333,37.45
790667,38.22
792000,38.83
793333,39.31
794667,37.02
796000,35.95
797333,37.18
798667,38.50
800000,36.61
801333,39.23
802667,37.55
804000,38.27
805333,38.61
806667,37.67
808000,36.75
809333,35.66
810667,36.88
812000,38.24
813333,37.06
814667,38.49
816000,38.91
817333,38.58
818667,36.36
820000,37.00
821333,37.33
822667,36.88
824000,40.62
825333,39.60
826667,37.64
828000,37.77
829333,38.70
830667,37.47
832000,37.89
833333,39.42
834667,37.01
836000,38.55
837333,36.12
838667,35.21
840000,37.70
841333,38.73
842667,36.06
844000,35.71
845333,35.56
846667,37.52
848000,37.30
849333,36.64
850667,36.67
852000,37.82
853333,34.54
854667,37.20
856000,35.84
857333,37.37
858667,36.17
860000,35.79
861333,37.99
862667,41.22
864000,35.80
865333,36.09
866667,37.42
868000,36.78
869333,38.90
870667,34.56
872000,37.16
873333,36.52
874667,35.17
876000,37.37
877333,34.92
878667,36.24
880000,37.46
881333,35.16
882667,36.53
884000,37.17
885333,37.10
886667,34.84
888000,36.45
889333,37.69
890667,36.73
892000,35.01
893333,36.62
894667,36.99
896000,34.93
897333,36.12
898667,37.12
900000,36.35
901333,34.45
902667,36.49
904000,36.27
905333,38.15
906667,36.69
908000,36.99
909333,35.76
910667,33.59
912000,36.58
913333,35.66
914667,37.72
916000,35.65
917333,37.31
918667,36.25
920000,35.67
921333,35.88
922667,38.38
924000,36.06
925333,37.05
926667,36.21
928000,37.28
929333,34.70
930667,37.67
932000,34.57
933333,36.30
934667,35.43
936000,33.91
937333,34.58
938667,36.26
940000,34.55
941333,36.92
942667,35.22
944000,35.35
945333,35.65
946667,36.72
948000,37.11
949333,36.20
950667,35.13
952000,36.23
953333,34.77
954667,34.80
956000,36.89
957333,34.84
958667,36.34
960000,36.30
961333,35.24
962667,37.12
964000,34.93
965333,36.16
966667,36.22
968000,36.94
969333,34.97
970667,35.39
972000,36.44
973333,37.84
974667,36.49
976000,36.05
977333,38.57
978667,35.45
980000,36.07
981333,34.41
982667,36.41
984000,36.94
985333,32.63
986667,35.05
988000,34.22
989333,33.98
990667,35.34
992000,36.89
993333,36.92
994667,37.66
996000,37.76
997333,34.34
998667,34.91
1000000,35.58
Trace Name,Trace B
Trace Type,Blank
Trace Name,Trace C
Trace Type,Blank
Trace Name,Trace D
Trace Type,Blank
