Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
Y Axis Unit,dBμV
Impedance,50
Number of Points,751
PreAmp State,OFF
Ref Level,+5.000000000E+00
Attenuation,30.000000,Manual
Sweep Time,7305437.000000,Auto
Start Frequency,+0.000000000E+00
Stop Frequency,+1.000000000E+06
Average Type,Log Pwr
RBW,30.000000,Manual
VBW,30.000000,Auto
Sweep Type,Continuous
Sweep Mode,Speed
Sweep Rule,Auto
Trigger Source,Free Run
Trigger Level,+0.000000000E+00
Trigger Edge,Rise
Marker,1,2,3,4,5,6,7,8
Marker Type,Normal,Off,Off,Off,Off,Off,Off,Off
Marker on Trace,A,,,,,,,
Marker Read Out,Frequency,,,,,,,
Marker X Axis,26666.66666667,,,,,,,
Marker Ampt,-55.46017969,,,,,,,
Trace Math,OFF
Trace Variable X,Trace A
513333,44.19
514667,45.63
516000,46.82
517333,53.66
518667,53.59
520000,44.94
521333,44.67
522667,42.96
524000,44.92
525333,45.08
526667,46.09
528000,45.92
529333,45.67
530667,49.22
532000,48.39
533333,47.02
534667,51.51
536000,50.41
537333,54.92
538667,54.40
540000,55.38
541333,46.55
542667,45.58
544000,46.71
545333,44.67
546667,46.71
548000,48.16
549333,45.12
550667,43.83
552000,45.92
553333,43.91
554667,44.33
556000,47.02
557333,47.94
558667,53.66
560000,52.76
561333,43.64
562667,43.91
564000,45.48
565333,45.34
566667,44.43
568000,45.13
569333,48.52
570667,45.40
572000,48.18
573333,50.37
574667,50.32
576000,49.17
577333,51.43
578667,51.83
580000,54.71
581333,53.59
582667,45.07
584000,44.40
585333,44.10
586667,45.40
588000,47.51
589333,46.54
590667,47.47
592000,47.06
593333,49.83
594667,47.03
596000,47.47
597333,46.54
598667,44.00
600000,43.80
601333,46.72
602667,47.46
604000,46.25
605333,47.04
606667,48.71
608000,47.54
609333,44.66
610667,43.93
612000,42.37
613333,46.57
614667,42.13
616000,40.98
617333,42.54
618667,41.09
620000,42.61
621333,44.31
622667,47.37
624000,47.79
625333,54.37
626667,55.25
628000,57.54
629333,57.82
630667,49.26
632000,45.46
633333,43.59
634667,44.81
636000,46.91
637333,46.69
638667,48.90
640000,48.80
641333,47.55
642667,49.89
644000,48.57
645333,50.28
646667,49.74
648000,51.92
649333,41.87
650667,44.14
652000,41.78
653333,42.71
654667,42.78
656000,42.11
657333,42.73
658667,41.90
660000,45.17
661333,45.15
662667,47.59
664000,47.51
665333,52.34
666667,53.60
668000,56.60
669333,58.84
670667,49.50
672000,48.10
673333,44.90
674667,45.06
676000,47.66
677333,47.53
678667,47.42
680000,48.51
681333,47.61
682667,48.64
684000,48.27
685333,49.07
686667,51.68
688000,49.45
689333,51.40
690667,54.26
692000,54.53
693333,51.60
694667,49.87
696000,46.19
697333,45.82
698667,44.99
700000,44.77
701333,44.36
702667,43.83
704000,44.40
705333,44.00
706667,44.42
708000,44.94
709333,45.78
710667,49.46
712000,53.18
713333,53.48
714667,55.70
716000,48.15
717333,42.53
718667,42.24
720000,43.50
721333,45.14
722667,46.26
724000,47.54
725333,47.23
726667,49.43
728000,49.79
729333,51.15
730667,50.65
732000,53.37
733333,53.19
734667,44.35
736000,46.08
737333,43.26
738667,44.89
740000,41.54
741333,42.08
742667,43.57
744000,44.66
745333,45.66
746667,46.59
748000,46.70
749333,49.90
750667,54.84
752000,57.04
753333,60.59
754667,50.05
756000,42.18
757333,46.20
758667,46.31
760000,46.08
761333,47.58
762667,47.15
764000,48.73
765333,49.78
766667,48.46
768000,50.02
769333,50.05
770667,50.71
772000,51.50
773333,51.93
774667,53.86
776000,52.93
777333,45.37
778667,44.40
780000,44.43
781333,43.51
782667,44.13
784000,42.05
785333,42.72
786667,43.72
788000,42.06
789333,41.74
790667,44.69
792000,46.50
793333,47.37
794667,48.99
796000,55.88
797333,56.76
798667,50.09
800000,41.86
801333,43.63
802667,44.79
804000,44.90
805333,43.64
806667,42.22
808000,43.59
809333,45.38
810667,48.59
812000,47.69
813333,48.57
814667,49.01
816000,51.12
817333,52.62
818667,55.07
820000,53.58
821333,50.05
822667,43.45
824000,44.92
825333,44.69
826667,44.57
828000,45.60
829333,44.53
830667,42.90
832000,43.76
833333,44.46
834667,49.85
836000,49.66
837333,58.28
838667,44.24
840000,47.06
841333,42.92
842667,41.19
844000,43.12
845333,45.25
846667,45.86
848000,46.53
849333,46.56
850667,49.45
852000,49.42
853333,48.71
854667,50.71
856000,51.41
857333,51.69
858667,52.74
860000,44.40
861333,45.04
862667,45.08
864000,44.55
865333,44.66
866667,44.23
868000,45.80
869333,45.66
870667,44.22
872000,42.21
873333,42.01
874667,42.37
876000,40.79
877333,39.35
878667,46.58
880000,46.89
881333,47.17
882667,45.96
884000,46.18
885333,41.56
886667,43.93
888000,43.24
889333,42.97
890667,41.59
892000,39.66
893333,40.39
894667,41.30
896000,38.09
897333,39.89
898667,38.33
900000,41.29
901333,42.10
902667,43.88
904000,47.02
905333,50.83
906667,52.24
908000,49.78
909333,55.02
910667,41.16
912000,41.60
913333,42.59
914667,44.08
916000,45.49
917333,44.12
918667,45.25
920000,43.83
921333,45.75
922667,45.18
924000,45.48
925333,46.55
926667,45.03
928000,40.44
929333,38.07
930667,37.48
932000,40.60
933333,38.65
934667,39.02
936000,40.08
937333,40.86
938667,41.50
940000,41.93
941333,43.76
942667,43.99
944000,47.08
945333,47.42
946667,50.69
948000,50.47
949333,51.82
950667,52.45
952000,42.16
953333,40.44
954667,42.41
956000,42.69
957333,42.56
958667,44.98
960000,44.64
961333,44.22
962667,43.89
964000,43.07
965333,44.22
966667,44.69
968000,42.08
969333,41.23
970667,43.68
972000,45.90
973333,41.03
974667,39.43
976000,42.42
977333,40.88
978667,37.72
980000,40.45
981333,38.12
982667,38.02
984000,39.44
985333,40.59
986667,43.98
988000,43.00
989333,48.15
990667,50.94
992000,45.89
993333,54.50
994667,41.70
996000,41.59
997333,41.42
998667,42.76
1000000,42.43
Trace Name,Trace B
Trace Type,Blank
Trace Name,Trace C
Trace Type,Blank
Trace Name,Trace D
Trace Type,Blank
