Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
712000,41.66
713333,40.48
714667,41.62
716000,43.06
717333,47.82
718667,38.58
720000,36.80
721333,40.12
722667,38.18
724000,37.38
725333,37.12
726667,39.68
728000,36.99
729333,41.75
730667,37.31
732000,40.29
733333,40.85
734667,37.80
736000,39.94
737333,39.47
738667,37.68
740000,38.48
741333,40.78
742667,39.60
744000,38.53
745333,40.81
746667,37.11
748000,39.34
749333,41.51
750667,39.97
752000,37.75
753333,39.73
754667,37.18
756000,39.51
757333,37.34
758667,39.29
760000,40.18
761333,44.35
762667,39.11
764000,36.93
765333,37.75
766667,39.22
768000,37.80
769333,41.51
770667,38.52
772000,39.06
773333,37.48
774667,40.36
776000,40.55
777333,42.88
778667,43.41
780000,38.57
781333,35.97
782667,40.35
784000,39.04
785333,37.92
786667,39.24
788000,40.25
789333,42.25
790667,39.42
792000,37.60
793333,38.49
794667,38.50
796000,37.47
797333,40.13
798667,37.14
800000,38.99
801333,36.85
802667,39.16
804000,36.63
805333,39.66
806667,38.76
808000,37.08
809333,36.24
810667,38.53
812000,37.08
813333,36.51
814667,39.38
816000,37.59
817333,37.43
818667,42.06
820000,39.17
821333,41.00
822667,36.00
824000,38.11
825333,38.54
826667,39.94
828000,37.28
829333,38.26
830667,39.00
832000,42.19
833333,40.37
834667,37.82
836000,36.13
837333,37.35
838667,37.03
840000,36.55
841333,39.01
842667,38.21
844000,40.67
845333,39.41
846667,38.94
848000,36.31
849333,37.06
850667,37.56
852000,35.40
853333,37.27
854667,37.77
856000,34.95
857333,39.20
858667,38.13
860000,37.85
861333,37.71
862667,39.44
864000,38.67
865333,38.50
866667,34.67
868000,34.63
869333,40.13
870667,39.15
872000,37.01
873333,34.73
874667,35.89
876000,36.61
877333,34.63
878667,36.89
880000,37.65
881333,40.52
882667,37.71
884000,36.71
885333,37.01
886667,37.55
888000,36.05
889333,36.23
890667,36.31
892000,35.09
893333,37.29
894667,35.56
896000,36.91
897333,36.35
898667,35.15
900000,36.82
901333,36.54
902667,37.73
904000,38.01
905333,38.09
906667,39.29
908000,40.18
909333,38.71
910667,36.99
912000,39.73
913333,36.40
914667,37.77
916000,37.73
917333,37.55
918667,35.30
920000,37.06
921333,35.93
922667,35.37
924000,35.96
925333,35.34
926667,38.69
928000,34.56
929333,36.79
930667,36.19
932000,35.75
933333,38.79
934667,38.22
936000,37.04
937333,35.63
938667,37.07
940000,36.13
941333,36.71
942667,34.94
944000,35.49
945333,36.84
946667,35.98
948000,38.33
949333,36.35
950667,36.89
952000,38.15
953333,37.11
954667,36.54
956000,36.23
957333,37.60
958667,36.76
960000,35.94
961333,34.53
962667,34.60
964000,34.11
965333,35.20
966667,36.08
968000,34.46
969333,35.71
970667,34.34
972000,35.18
973333,36.30
974667,35.07
976000,33.92
977333,36.02
978667,37.49
980000,36.21
981333,34.63
982667,36.56
984000,34.78
985333,34.82
986667,35.25
988000,36.15
989333,33.06
990667,36.62
992000,34.70
993333,34.02
994667,34.32
996000,34.65
997333,36.38
998667,35.52
1000000,36.09
Trace Name,Trace B
Trace Type,Blank
Trace Name,Trace C
Trace Type,Blank
Trace Name,Trace D
Trace Type,Blank
