Machine Module,SSA3032X-R,3.2.2.6.0R7
Y Axis Scale,LOG
Y Axis Unit,dBμV
Impedance,50
Number of Points,751
PreAmp State,OFF
Ref Level,+5.000000000E+00
Attenuation,30.000000,Manual
Sweep Time,7305437.000000,Auto
Start Frequency,+0.000000000E+00
Stop Frequency,+1.000000000E+06
Average Type,Log Pwr
RBW,30.000000,Manual
VBW,30.000000,Auto
Sweep Type,Continuous
Sweep Mode,Speed
Sweep Rule,Auto
Trigger Source,Free Run
Trigger Level,+0.000000000E+00
Trigger Edge,Rise
Marker,1,2,3,4,5,6,7,8
Marker Type,Normal,Off,Off,Off,Off,Off,Off,Off
Marker on Trace,A,,,,,,,
Marker Read Out,Frequency,,,,,,,
Marker X Axis,26666.66666667,,,,,,,
Marker Ampt,-56.23654688,,,,,,,
Trace Math,OFF
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A
Trace Type,Clear Write
Trace Detector,Pos Peak
Trace Data
0,127.08
1333,52.81
2667,50.59
4000,49.62
5333,48.38
6667,50.14
8000,49.83
9333,50.57
10667,50.81
12000,51.79
13333,50.63
14667,50.55
16000,50.31
17333,51.23
18667,54.25
20000,93.46
21333,101.41
22667,54.31
24000,51.67
25333,52.22
26667,50.75
28000,51.14
29333,51.46
30667,48.93
32000,49.46
33333,50.57
34667,49.44
36000,51.88
37333,49.48
38667,52.28
40000,52.38
41333,84.28
42667,92.47
44000,53.43
45333,53.08
46667,50.18
48000,51.79
49333,50.56
50667,49.36
52000,50.21
53333,49.38
54667,51.68
56000,50.42
57333,50.92
58667,51.88
60000,51.45
61333,63.94
62667,74.98
64000,73.43
65333,48.92
66667,52.41
68000,49.08
69333,52.96
70667,49.98
72000,51.97
73333,51.85
74667,52.58
76000,49.41
77333,52.20
78667,52.13
80000,52.25
81333,50.23
82667,61.54
84000,74.55
85333,73.37
86667,50.67
88000,50.15
89333,51.83
90667,51.62
92000,50.09
93333,52.62
94667,53.61
96000,50.52
97333,51.43
98667,50.37
100000,50.67
101333,51.11
102667,52.71
104000,58.98
105333,67.37
106667,50.64
108000,49.58
109333,50.87
110667,51.14
112000,51.43
113333,50.53
114667,53.31
116000,50.29
117333,53.80
118667,51.63
120000,53.12
121333,50.29
122667,51.07
124000,53.59
125333,54.94
126667,55.54
128000,58.96
129333,51.03
130667,50.83
132000,50.12
133333,51.00
134667,49.59
136000,49.84
137333,50.96
138667,50.66
140000,51.58
141333,49.93
142667,54.55
144000,50.80
145333,51.74
146667,54.88
148000,58.06
149333,48.63
150667,51.07
152000,52.51
153333,51.80
154667,51.46
156000,51.31
157333,49.73
158667,52.52
160000,49.42
161333,53.38
162667,54.09
164000,54.54
165333,51.92
166667,52.30
168000,53.15
169333,53.21
170667,52.42
172000,51.51
173333,53.46
174667,51.82
176000,52.37
177333,51.73
178667,50.03
180000,51.63
181333,52.21
182667,51.27
184000,48.99
185333,52.23
186667,53.56
188000,53.17
189333,53.20
190667,55.05
192000,51.33
193333,51.08
194667,53.06
196000,52.07
197333,51.76
198667,53.62
200000,51.72
201333,52.04
202667,52.34
204000,50.40
205333,52.54
206667,51.08
208000,52.43
209333,52.89
210667,54.62
212000,52.96
213333,58.42
214667,57.35
216000,51.00
217333,50.98
218667,54.50
220000,51.42
221333,51.38
222667,52.36
224000,49.65
225333,49.31
226667,52.91
228000,51.98
229333,51.95
230667,52.87
232000,53.15
233333,52.10
234667,52.79
236000,50.88
237333,49.98
238667,51.97
240000,51.36
241333,50.92
242667,52.43
244000,52.22
245333,51.26
246667,51.28
248000,51.09
249333,52.85
250667,51.98
252000,51.90
253333,54.58
254667,53.11
256000,51.68
257333,53.78
258667,51.07
260000,53.50
261333,51.80
262667,51.37
264000,51.23
265333,51.67
266667,52.04
268000,49.92
269333,53.25
270667,50.68
272000,50.87
273333,51.93
274667,51.37
276000,52.19
277333,50.96
278667,51.00
280000,51.06
281333,52.01
282667,50.12
284000,50.61
285333,51.15
286667,51.67
288000,50.04
289333,50.49
290667,50.23
292000,51.29
293333,50.85
294667,49.94
296000,52.48
297333,50.81
298667,52.73
300000,50.67
301333,49.17
302667,51.46
304000,48.61
305333,50.35
306667,51.27
308000,53.17
309333,49.84
310667,50.80
312000,52.62
313333,49.82
314667,51.70
316000,49.34
317333,49.03
318667,48.36
320000,50.11
321333,51.88
322667,50.76
324000,49.62
325333,48.84
326667,48.28
328000,50.25
329333,50.47
330667,52.39
332000,49.25
333333,48.45
334667,50.23
336000,50.57
337333,48.24
338667,53.96
340000,52.69
341333,49.11
342667,49.05
344000,50.42
345333,49.91
346667,49.58
348000,49.86
349333,50.44
350667,47.40
352000,48.80
353333,48.90
354667,47.44
356000,47.81
357333,48.86
358667,50.47
360000,49.80
361333,49.91
362667,46.93
364000,50.14
365333,49.00
366667,48.33
368000,45.76
369333,52.10
370667,47.78
372000,51.04
373333,48.97
374667,47.47
376000,50.25
377333,48.69
378667,47.50
380000,46.78
381333,48.98
382667,48.06
384000,48.59
385333,48.22
386667,48.24
388000,48.30
389333,48.80
390667,47.31
392000,48.27
393333,48.57
394667,47.51
396000,49.36
397333,45.09
398667,46.54
400000,46.95
401333,48.03
402667,47.69
404000,45.57
405333,46.62
406667,46.21
408000,46.25
409333,47.11
410667,48.59
412000,46.29
413333,47.99
414667,47.37
416000,49.94
417333,50.05
418667,46.69
420000,44.93
421333,47.92
422667,48.86
424000,47.07
425333,48.02
426667,48.45
428000,48.30
429333,45.00
430667,46.11
432000,46.29
433333,46.96
434667,47.44
436000,46.90
437333,48.80
438667,49.89
440000,46.67
441333,46.54
442667,47.51
444000,44.32
445333,46.35
446667,44.83
448000,48.16
449333,47.95
450667,47.54
452000,47.87
453333,47.46
454667,45.70
456000,44.20
457333,45.56
458667,46.49
460000,45.43
461333,48.16
462667,44.70
464000,49.21
465333,47.93
466667,43.61
468000,47.47
469333,46.67
470667,45.18
472000,46.90
473333,43.37
474667,46.65
476000,43.79
477333,44.43
478667,47.85
480000,44.54
481333,48.17
482667,46.14
484000,44.00
485333,45.16
486667,45.46
488000,46.42
489333,46.12
490667,46.07
492000,45.63
493333,46.81
494667,43.85
496000,43.15
497333,45.22
498667,44.15
500000,42.25
501333,45.15
502667,45.75
504000,46.11
505333,43.52
506667,46.69
508000,45.33
509333,45.66
510667,43.35
512000,45.04
513333,44.76
514667,43.22
516000,44.40
517333,44.80
518667,45.95
520000,44.39
521333,43.96
522667,46.52
524000,42.87
525333,44.24
526667,44.66
528000,42.65
529333,45.95
530667,43.90
532000,43.67
533333,44.79
534667,41.33
536000,44.16
537333,43.74
538667,45.17
540000,43.62
541333,43.01
542667,44.11
544000,45.57
545333,45.13
546667,44.52
548000,43.80
549333,44.90
550667,45.28
552000,48.41
553333,43.84
554667,42.20
556000,44.05
557333,44.74
558667,43.01
560000,43.17
561333,42.89
562667,42.39
564000,44.57
565333,43.03
566667,43.21
568000,44.35
569333,46.09
570667,42.33
572000,42.39
573333,44.31
574667,43.91
576000,40.17
577333,41.95
578667,42.72
580000,42.92
581333,42.18
582667,44.05
584000,41.19
585333,42.85
586667,40.93
588000,41.80
589333,43.47
590667,42.28
592000,44.63
593333,44.18
594667,44.58
596000,45.89
597333,41.33
598667,43.06
600000,42.49
601333,41.01
602667,42.66
604000,45.58
605333,40.88
606667,42.01
608000,40.29
609333,43.96
610667,39.72
612000,39.74
613333,43.26
614667,43.51
616000,42.88
617333,42.26
618667,42.25
620000,40.93
621333,43.32
622667,40.73
624000,43.55
625333,42.91
626667,40.34
628000,40.47
629333,40.26
630667,39.84
632000,40.67
633333,41.49
634667,42.11
636000,42.10
637333,44.10
638667,44.84
640000,41.21
641333,43.14
642667,41.66
644000,40.54
645333,41.58
646667,41.31
648000,41.24
649333,41.61
650667,40.71
652000,41.64
653333,40.83
654667,42.18
656000,43.00
657333,45.20
658667,41.45
660000,41.82
661333,41.23
662667,41.04
664000,39.27
665333,41.18
666667,41.45
668000,40.80
669333,42.25
670667,43.24
672000,42.85
673333,42.34
674667,41.10
676000,39.04
677333,40.15
678667,40.00
680000,40.47
681333,42.09
682667,43.73
684000,44.64
685333,43.98
686667,39.35
688000,40.02
689333,39.03
690667,39.87
692000,42.38
693333,40.71
694667,41.47
696000,39.93
697333,41.75
698667,43.49
700000,43.84
701333,43.72
702667,41.20
704000,41.05
705333,40.81
706667,41.40
708000,40.87
709333,41.16
710667,40.91
